Moved to 381, 1607 at time 1607965644305
Moved to 380, 1606 at time 1607965644758
Moved to 379, 1605 at time 1607965645001
Moved to 378, 1604 at time 1607965645359
Moved to 377, 1603 at time 1607965645604
Moved to 376, 1602 at time 1607965646087
Moved to 375, 1601 at time 1607965646604
Moved to 374, 1600 at time 1607965707944
Moved to 373, 1599 at time 1607965708055
Moved to 372, 1598 at time 1607965708194
Moved to 371, 1597 at time 1607965708262
Moved to 370, 1596 at time 1607965708379
Moved to 369, 1595 at time 1607965708456
Moved to 368, 1594 at time 1607965708593
Moved to 367, 1593 at time 1607965708647
Moved to 366, 1592 at time 1607965708829
Moved to 365, 1591 at time 1607965708878
Moved to 364, 1590 at time 1607965709044
Moved to 363, 1589 at time 1607965709246
Moved to 362, 1588 at time 1607965709407
Moved to 361, 1587 at time 1607965709664
Moved to 360, 1586 at time 1607965710373
Moved to 359, 1585 at time 1607965710821
Moved to 358, 1584 at time 1607965711335
Moved to 357, 1583 at time 1607965711766
Moved to 356, 1582 at time 1607965711911
Moved to 355, 1581 at time 1607965712429
Moved to 354, 1580 at time 1607965712480
Moved to 353, 1579 at time 1607965712798
Moved to 352, 1578 at time 1607965712834
Moved to 351, 1577 at time 1607965713267
Moved to 350, 1576 at time 1607965713351
Moved to 349, 1575 at time 1607965713964
Moved to 348, 1574 at time 1607965714295
Moved to 347, 1573 at time 1607965714781
Moved to 346, 1572 at time 1607965714882
Moved to 345, 1571 at time 1607965715129
Moved to 344, 1570 at time 1607965715286
Moved to 343, 1569 at time 1607965715422
Moved to 342, 1568 at time 1607965715459
Moved to 341, 1567 at time 1607965715581
Moved to 340, 1566 at time 1607965715781
Moved to 339, 1565 at time 1607965716044
Moved to 338, 1564 at time 1607965716194
Moved to 337, 1563 at time 1607965716571
Moved to 336, 1562 at time 1607965716705
Moved to 335, 1561 at time 1607965716879
Moved to 334, 1560 at time 1607965717149
Moved to 333, 1559 at time 1607965717296
Moved to 332, 1558 at time 1607965717336
Moved to 331, 1557 at time 1607965717483
Moved to 330, 1556 at time 1607965717665
Moved to 329, 1555 at time 1607965717794
Moved to 328, 1554 at time 1607965717920
Moved to 327, 1553 at time 1607965718327
Moved to 326, 1552 at time 1607965718445
Moved to 325, 1551 at time 1607965718592
Moved to 324, 1550 at time 1607965718808
Moved to 323, 1549 at time 1607965718920
Moved to 322, 1548 at time 1607965718975
Moved to 321, 1547 at time 1607965719201
Moved to 320, 1546 at time 1607965719304
Moved to 319, 1545 at time 1607965719570
Moved to 318, 1544 at time 1607965719739
Moved to 317, 1543 at time 1607965720106
Moved to 316, 1542 at time 1607965720288
Moved to 315, 1541 at time 1607965720633
Moved to 314, 1540 at time 1607965720799
Moved to 313, 1539 at time 1607965721153
Moved to 312, 1538 at time 1607965721323
Moved to 311, 1537 at time 1607965721523
Moved to 310, 1536 at time 1607965721578
Moved to 309, 1535 at time 1607965721690
Moved to 308, 1534 at time 1607965721742
Moved to 307, 1533 at time 1607965721856
Moved to 306, 1532 at time 1607965721896
Moved to 305, 1531 at time 1607965722068
Moved to 304, 1530 at time 1607965722111
Moved to 303, 1529 at time 1607965722194
Moved to 302, 1528 at time 1607965722243
Moved to 301, 1527 at time 1607965722327
Moved to 300, 1526 at time 1607965722720
Moved to 299, 1525 at time 1607965723128
Moved to 298, 1524 at time 1607965723187
Moved to 297, 1523 at time 1607965723491
Moved to 296, 1522 at time 1607965723542
Moved to 295, 1521 at time 1607965723999
Moved to 294, 1520 at time 1607965724036
Moved to 293, 1519 at time 1607965724520
Moved to 292, 1518 at time 1607965725021
Moved to 291, 1517 at time 1607965725488
Moved to 290, 1516 at time 1607965725977
Moved to 289, 1515 at time 1607965726367
Moved to 288, 1514 at time 1607965726453
Moved to 287, 1513 at time 1607965726826
Moved to 286, 1512 at time 1607965726902
Moved to 285, 1511 at time 1607965727243
Moved to 284, 1510 at time 1607965727323
