Moved to 1192, 254 at time 1607968586195
Moved to 1191, 253 at time 1607968586327
Moved to 1190, 252 at time 1607968622461
Moved to 1189, 251 at time 1607968622473
Moved to 1188, 250 at time 1607968622542
Moved to 1187, 249 at time 1607968622690
Moved to 1186, 248 at time 1607968622719
Moved to 1185, 247 at time 1607968622874
Moved to 1184, 246 at time 1607968622974
Moved to 1183, 245 at time 1607968622995
Moved to 1182, 244 at time 1607968623094
Moved to 1181, 243 at time 1607968623131
Moved to 1180, 242 at time 1607968623346
Moved to 1179, 241 at time 1607968623419
Moved to 1178, 240 at time 1607968623725
Moved to 1177, 239 at time 1607968623855
Got attacked at 1177, 239 by Unit@2f793617 at time 1607968624038
Moved to 1176, 238 at time 1607968624224
Moved to 1175, 237 at time 1607968624380
Moved to 1174, 236 at time 1607968624728
Moved to 1173, 235 at time 1607968624839
Moved to 1172, 234 at time 1607968625116
Moved to 1171, 233 at time 1607968625188
Moved to 1170, 232 at time 1607968625200
Moved to 1169, 231 at time 1607968625469
Moved to 1168, 230 at time 1607968625564
Moved to 1167, 229 at time 1607968625843
Moved to 1166, 228 at time 1607968626157
Moved to 1165, 227 at time 1607968626221
Moved to 1164, 226 at time 1607968626395
Moved to 1163, 225 at time 1607968626696
Moved to 1162, 224 at time 1607968626764
Moved to 1161, 223 at time 1607968626947
Moved to 1160, 222 at time 1607968626963
Moved to 1159, 221 at time 1607968627047
Moved to 1158, 220 at time 1607968627061
Moved to 1157, 219 at time 1607968627163
Moved to 1156, 218 at time 1607968627180
Moved to 1155, 217 at time 1607968627279
Moved to 1154, 216 at time 1607968627369
Moved to 1153, 215 at time 1607968627436
Moved to 1152, 214 at time 1607968627545
Moved to 1151, 213 at time 1607968627609
Moved to 1150, 212 at time 1607968627620
Moved to 1149, 211 at time 1607968627633
Moved to 1148, 210 at time 1607968627669
Moved to 1147, 209 at time 1607968627708
Moved to 1146, 208 at time 1607968627738
Moved to 1145, 207 at time 1607968627770
Moved to 1144, 206 at time 1607968627821
Moved to 1143, 205 at time 1607968627859
Moved to 1142, 204 at time 1607968627891
Moved to 1141, 203 at time 1607968627927
Moved to 1140, 202 at time 1607968627958
Moved to 1139, 201 at time 1607968627994
Moved to 1138, 200 at time 1607968628005
Moved to 1137, 199 at time 1607968628027
Got attacked at 1137, 199 by Unit@3fe1a0ee at time 1607968628058
Moved to 1136, 198 at time 1607968628064
Moved to 1135, 197 at time 1607968628100
Moved to 1134, 196 at time 1607968628162
Moved to 1133, 195 at time 1607968628194
Moved to 1132, 194 at time 1607968628226
Moved to 1131, 193 at time 1607968628297
Moved to 1130, 192 at time 1607968628361
Moved to 1129, 191 at time 1607968628402
Moved to 1128, 190 at time 1607968628496
Moved to 1127, 189 at time 1607968628551
Moved to 1126, 188 at time 1607968628635
Moved to 1125, 187 at time 1607968628745
Moved to 1124, 186 at time 1607968628919
Moved to 1123, 185 at time 1607968629005
Moved to 1122, 184 at time 1607968629110
Moved to 1121, 183 at time 1607968629222
Moved to 1120, 182 at time 1607968629338
Moved to 1119, 181 at time 1607968629446
Moved to 1118, 180 at time 1607968629595
Moved to 1117, 179 at time 1607968629611
Moved to 1116, 178 at time 1607968629795
Moved to 1115, 177 at time 1607968629807
Moved to 1114, 176 at time 1607968630008
Moved to 1113, 175 at time 1607968630080
Moved to 1112, 174 at time 1607968630131
Moved to 1111, 173 at time 1607968630187
Moved to 1110, 172 at time 1607968630234
Moved to 1109, 171 at time 1607968630287
Moved to 1108, 170 at time 1607968630374
Moved to 1107, 169 at time 1607968630564
Moved to 1106, 168 at time 1607968630731
Moved to 1105, 167 at time 1607968630745
Moved to 1104, 166 at time 1607968630934
Moved to 1103, 165 at time 1607968630957
Moved to 1102, 164 at time 1607968631174
Got attacked at 1102, 164 by Unit@2f793617 at time 1607968631182
Moved to 1101, 163 at time 1607968631211
Moved to 1100, 162 at time 1607968631478
Moved to 1099, 161 at time 1607968631503
Moved to 1098, 160 at time 1607968631743
Moved to 1097, 159 at time 1607968631755
Moved to 1096, 158 at time 1607968631794
Moved to 1095, 157 at time 1607968631991
Moved to 1094, 156 at time 1607968632136
Moved to 1093, 155 at time 1607968632280
Moved to 1092, 154 at time 1607968632356
Moved to 1091, 153 at time 1607968632429
Moved to 1090, 152 at time 1607968632478
Moved to 1089, 151 at time 1607968632525
Moved to 1088, 150 at time 1607968632536
Moved to 1087, 149 at time 1607968632547
Moved to 1086, 148 at time 1607968632580
Moved to 1085, 147 at time 1607968632631
Moved to 1084, 146 at time 1607968632659
Moved to 1083, 145 at time 1607968632707
Moved to 1082, 144 at time 1607968632740
Moved to 1081, 143 at time 1607968632781
Moved to 1080, 142 at time 1607968632821
Moved to 1079, 141 at time 1607968632861
Moved to 1078, 140 at time 1607968632897
Moved to 1077, 139 at time 1607968632941
Moved to 1076, 138 at time 1607968632970
Moved to 1075, 137 at time 1607968633014
Moved to 1074, 136 at time 1607968633049
Moved to 1073, 135 at time 1607968633102
Moved to 1072, 134 at time 1607968633119
Moved to 1071, 133 at time 1607968633145
Moved to 1070, 132 at time 1607968633164
Moved to 1069, 131 at time 1607968633190
Moved to 1068, 130 at time 1607968633207
Moved to 1067, 129 at time 1607968633264
Moved to 1066, 128 at time 1607968633308
Moved to 1065, 127 at time 1607968633358
Moved to 1064, 126 at time 1607968633381
Moved to 1063, 125 at time 1607968633396
Moved to 1062, 124 at time 1607968633447
Moved to 1061, 123 at time 1607968633485
Moved to 1060, 122 at time 1607968705410
Moved to 1059, 121 at time 1607968705421
Moved to 1058, 120 at time 1607968705432
Moved to 1057, 119 at time 1607968705470
Moved to 1056, 118 at time 1607968705481
Moved to 1055, 117 at time 1607968705540
Moved to 1054, 116 at time 1607968705586
Moved to 1053, 115 at time 1607968705618
Moved to 1052, 114 at time 1607968705668
Moved to 1051, 113 at time 1607968705722
Moved to 1050, 112 at time 1607968705752
Moved to 1049, 111 at time 1607968705808
Moved to 1048, 110 at time 1607968705840
Moved to 1047, 109 at time 1607968705901
Moved to 1046, 108 at time 1607968705942
Moved to 1045, 107 at time 1607968705987
Moved to 1044, 106 at time 1607968706020
Moved to 1043, 105 at time 1607968706037
Moved to 1042, 104 at time 1607968706082
Moved to 1041, 103 at time 1607968706137
Moved to 1040, 102 at time 1607968706176
Moved to 1039, 101 at time 1607968706190
Moved to 1038, 100 at time 1607968706226
Got attacked at 975, 100 by Unit@2f793617 at time 1607968708778
Got attacked at 928, 100 by Unit@3fe1a0ee at time 1607968712432
Got attacked at 916, 100 by Unit@2f793617 at time 1607968713738
Got attacked at 907, 100 by Unit@2f793617 at time 1607968714903
Got attacked at 862, 100 by Unit@3fe1a0ee at time 1607968719923
Got attacked at 827, 100 by Unit@2f793617 at time 1607968720941
