Moved to 1928, 912 at time 1607968070214
Moved to 1929, 913 at time 1607968070294
Moved to 1930, 914 at time 1607968143963
Moved to 1929, 915 at time 1607968144195
Moved to 1930, 916 at time 1607968144292
Moved to 1929, 917 at time 1607968144328
Moved to 1930, 916 at time 1607968144462
Moved to 1931, 917 at time 1607968144513
Moved to 1930, 918 at time 1607968144690
Moved to 1929, 919 at time 1607968144774
Moved to 1930, 920 at time 1607968144956
Moved to 1931, 919 at time 1607968144996
Moved to 1932, 920 at time 1607968145200
Moved to 1931, 921 at time 1607968145446
Moved to 1932, 920 at time 1607968145722
Moved to 1933, 921 at time 1607968145787
Moved to 1934, 920 at time 1607968145927
Moved to 1935, 921 at time 1607968145982
Moved to 1936, 922 at time 1607968146122
Moved to 1937, 921 at time 1607968146157
Moved to 1938, 920 at time 1607968146209
Moved to 1939, 921 at time 1607968146499
Moved to 1940, 922 at time 1607968146823
Moved to 1941, 921 at time 1607968146939
Moved to 1940, 922 at time 1607968147045
Moved to 1941, 921 at time 1607968147157
Moved to 1942, 922 at time 1607968147307
Moved to 1943, 921 at time 1607968147434
Moved to 1944, 920 at time 1607968147616
Moved to 1945, 919 at time 1607968147691
Moved to 1946, 920 at time 1607968147746
Moved to 1947, 919 at time 1607968147813
Moved to 1948, 920 at time 1607968147852
Moved to 1949, 919 at time 1607968147940
Moved to 1950, 918 at time 1607968148012
Moved to 1951, 917 at time 1607968148158
Moved to 1952, 918 at time 1607968148260
Moved to 1953, 917 at time 1607968148516
Moved to 1954, 916 at time 1607968148597
Moved to 1955, 915 at time 1607968148734
Moved to 1956, 914 at time 1607968148896
Moved to 1957, 915 at time 1607968149064
Moved to 1958, 916 at time 1607968149201
Moved to 1959, 915 at time 1607968149326
Moved to 1960, 916 at time 1607968149380
Moved to 1961, 917 at time 1607968149598
Moved to 1962, 916 at time 1607968149674
Moved to 1961, 917 at time 1607968149798
Moved to 1960, 918 at time 1607968149852
Moved to 1961, 917 at time 1607968149970
Moved to 1962, 916 at time 1607968150022
Moved to 1961, 917 at time 1607968150055
Moved to 1962, 916 at time 1607968150140
Moved to 1963, 917 at time 1607968150209
Moved to 1962, 918 at time 1607968150374
Moved to 1963, 917 at time 1607968150457
Moved to 1964, 916 at time 1607968150491
Moved to 1965, 915 at time 1607968150545
Moved to 1966, 916 at time 1607968150580
Moved to 1965, 917 at time 1607968150759
Moved to 1966, 916 at time 1607968150913
Moved to 1967, 915 at time 1607968150947
Moved to 1966, 916 at time 1607968151093
Moved to 1967, 915 at time 1607968151138
Moved to 1968, 916 at time 1607968151273
Moved to 1967, 917 at time 1607968151313
Moved to 1968, 918 at time 1607968151433
Moved to 1969, 919 at time 1607968151470
Moved to 1970, 918 at time 1607968151615
Moved to 1971, 917 at time 1607968151775
Moved to 1970, 918 at time 1607968151834
Moved to 1971, 917 at time 1607968151883
Moved to 1972, 918 at time 1607968151992
Moved to 1973, 917 at time 1607968152066
Moved to 1972, 918 at time 1607968152160
Moved to 1973, 917 at time 1607968152231
Moved to 1972, 918 at time 1607968152328
Moved to 1973, 919 at time 1607968152398
Moved to 1974, 918 at time 1607968152433
Moved to 1975, 917 at time 1607968152621
Moved to 1974, 918 at time 1607968152775
Moved to 1975, 919 at time 1607968152940
Moved to 1976, 920 at time 1607968153100
Moved to 1977, 919 at time 1607968153277
Moved to 1978, 918 at time 1607968153441
Moved to 1979, 919 at time 1607968153633
Moved to 1980, 918 at time 1607968153833
Moved to 1981, 917 at time 1607968153990
Moved to 1982, 918 at time 1607968263691
Moved to 1983, 917 at time 1607968263750
Moved to 1984, 916 at time 1607968263803
Moved to 1985, 915 at time 1607968263861
Got attacked at 1985, 915 by Unit@484b6123 at time 1607968263888
Attacked Unit@484b6123at position 2254, 777 at time 1607968264037
Got attacked at 1985, 915 by Unit@51c5efe3 at time 1607968264366
Got attacked at 1985, 915 by Unit@354d4777 at time 1607968264947
Got attacked at 1985, 915 by Unit@484b6123 at time 1607968265660
Attacked Unit@51c5efe3at position 2254, 1151 at time 1607968265708
Got attacked at 1985, 915 by Unit@51c5efe3 at time 1607968266005
Got attacked at 1985, 915 by Unit@354d4777 at time 1607968266708
Got attacked at 1985, 915 by Unit@484b6123 at time 1607968267342
Attacked Unit@484b6123at position 2254, 777 at time 1607968267401
Died at 1985, 915 at time 1607968267401
