Moved to 968, 765 at time 1607870162211
Moved to 969, 764 at time 1607870162269
Moved to 970, 763 at time 1607870162395
Moved to 971, 762 at time 1607870162449
Moved to 972, 761 at time 1607870162504
Moved to 973, 760 at time 1607870162595
Moved to 974, 759 at time 1607870162685
Moved to 975, 758 at time 1607870162767
Moved to 974, 744 at time 1607870164296
Moved to 973, 743 at time 1607870164474
Moved to 972, 690 at time 1607870169185
Moved to 971, 689 at time 1607870169256
Moved to 972, 688 at time 1607870169328
Moved to 971, 687 at time 1607870169410
Moved to 970, 678 at time 1607870170319
Moved to 969, 665 at time 1607870171773
Moved to 970, 655 at time 1607870172913
Moved to 971, 654 at time 1607870173046
Got attacked at 971, 654 by Unit@5b5d8a09 at time 1607870173064
Moved to 972, 653 at time 1607870173112
Moved to 973, 652 at time 1607870173165
