Moved to 916, 1370 at time 1607904712368
Moved to 915, 1369 at time 1607904712565
Moved to 914, 1368 at time 1607904712782
Moved to 913, 1367 at time 1607904712964
Moved to 912, 1366 at time 1607904713099
Moved to 911, 1365 at time 1607904713339
Moved to 910, 1364 at time 1607904725470
Moved to 909, 1363 at time 1607904725639
Moved to 908, 1362 at time 1607904725822
Moved to 907, 1361 at time 1607904725988
Moved to 906, 1360 at time 1607904726202
Moved to 905, 1359 at time 1607904750472
Moved to 904, 1358 at time 1607904750641
Moved to 903, 1357 at time 1607904750807
Moved to 902, 1356 at time 1607904750934
Moved to 901, 1355 at time 1607904751082
Moved to 900, 1354 at time 1607904751258
Moved to 899, 1353 at time 1607904751407
Moved to 898, 1352 at time 1607904751565
Moved to 897, 1351 at time 1607904751750
Moved to 896, 1350 at time 1607904751899
Moved to 895, 1349 at time 1607904752076
Moved to 894, 1348 at time 1607904752229
Moved to 893, 1347 at time 1607904752347
Moved to 892, 1346 at time 1607904752450
Moved to 891, 1345 at time 1607904752595
Moved to 890, 1344 at time 1607904752707
Moved to 889, 1343 at time 1607904752851
Moved to 888, 1342 at time 1607904752961
Moved to 887, 1341 at time 1607904753115
Moved to 886, 1340 at time 1607904753264
Moved to 885, 1339 at time 1607904753401
Moved to 884, 1338 at time 1607904753534
Moved to 883, 1337 at time 1607904753707
Moved to 882, 1336 at time 1607904753850
Moved to 881, 1335 at time 1607904753975
Moved to 880, 1334 at time 1607904754084
Moved to 879, 1333 at time 1607904754218
Moved to 878, 1332 at time 1607904754343
Moved to 877, 1331 at time 1607904754476
Moved to 876, 1330 at time 1607904754593
Moved to 875, 1329 at time 1607904754714
Moved to 874, 1328 at time 1607904754842
Moved to 873, 1327 at time 1607904754959
Moved to 872, 1326 at time 1607904755080
Moved to 871, 1325 at time 1607904755203
Moved to 870, 1324 at time 1607904755348
Moved to 869, 1323 at time 1607904755495
Moved to 868, 1322 at time 1607904755597
Moved to 867, 1321 at time 1607904755701
Moved to 866, 1320 at time 1607904755834
Moved to 865, 1319 at time 1607904755948
Moved to 864, 1318 at time 1607904756068
Moved to 863, 1317 at time 1607904756194
Moved to 862, 1316 at time 1607904756314
Moved to 861, 1315 at time 1607904756427
Moved to 860, 1314 at time 1607904756562
Moved to 859, 1313 at time 1607904756673
Moved to 858, 1312 at time 1607904756784
Moved to 857, 1311 at time 1607904756919
Moved to 856, 1310 at time 1607904757034
Moved to 855, 1309 at time 1607904757146
Moved to 854, 1308 at time 1607904757251
Moved to 853, 1307 at time 1607904757384
Moved to 852, 1306 at time 1607904757509
Moved to 851, 1305 at time 1607904757644
Moved to 850, 1304 at time 1607904757756
Moved to 849, 1303 at time 1607904757879
Moved to 848, 1302 at time 1607904757991
Moved to 847, 1301 at time 1607904758117
Moved to 846, 1300 at time 1607904758249
Moved to 845, 1299 at time 1607904758385
Moved to 844, 1298 at time 1607904758519
Moved to 843, 1297 at time 1607904758633
Moved to 842, 1296 at time 1607904758763
Moved to 841, 1295 at time 1607904758885
Moved to 840, 1294 at time 1607904758995
Moved to 839, 1293 at time 1607904759151
Moved to 838, 1292 at time 1607904759263
Moved to 837, 1291 at time 1607904759372
Moved to 836, 1290 at time 1607904759502
Moved to 835, 1289 at time 1607904759628
Moved to 834, 1288 at time 1607904759736
Moved to 833, 1287 at time 1607904759837
Moved to 832, 1286 at time 1607904759965
Moved to 831, 1285 at time 1607904760087
Moved to 830, 1284 at time 1607904760195
Moved to 829, 1283 at time 1607904760302
Moved to 828, 1282 at time 1607904760413
Moved to 827, 1281 at time 1607904760534
Moved to 826, 1280 at time 1607904760668
Moved to 825, 1279 at time 1607904760774
Moved to 824, 1278 at time 1607904760881
Moved to 823, 1277 at time 1607904761004
Moved to 822, 1276 at time 1607904761126
Moved to 821, 1275 at time 1607904761238
Moved to 820, 1274 at time 1607904761353
Moved to 819, 1273 at time 1607904761478
Moved to 818, 1272 at time 1607904761585
Moved to 817, 1271 at time 1607904761711
Moved to 816, 1270 at time 1607904761837
Moved to 815, 1269 at time 1607904761944
Moved to 814, 1268 at time 1607904762046
Moved to 813, 1267 at time 1607904762153
Moved to 812, 1266 at time 1607904762260
Moved to 811, 1265 at time 1607904762464
Moved to 810, 1264 at time 1607904762605
Moved to 809, 1263 at time 1607904762709
Moved to 808, 1262 at time 1607904762812
Moved to 807, 1261 at time 1607904762953
Moved to 806, 1260 at time 1607904763079
Moved to 805, 1259 at time 1607904763186
Moved to 804, 1258 at time 1607904763290
Moved to 803, 1257 at time 1607904763392
Moved to 802, 1256 at time 1607904763493
Moved to 801, 1255 at time 1607904763596
Moved to 800, 1254 at time 1607904763699
