Moved to 1651, 1098 at time 1607967053384
Moved to 1650, 1097 at time 1607967053628
Moved to 1649, 1096 at time 1607967097514
Moved to 1648, 1095 at time 1607967097821
Moved to 1647, 1094 at time 1607967098005
Moved to 1646, 1093 at time 1607967098195
Moved to 1645, 1092 at time 1607967098375
Moved to 1644, 1091 at time 1607967098606
Moved to 1643, 1090 at time 1607967098886
Moved to 1642, 1089 at time 1607967099342
Moved to 1641, 1088 at time 1607967099506
Moved to 1640, 1087 at time 1607967099981
Moved to 1639, 1086 at time 1607967100378
Moved to 1638, 1085 at time 1607967100853
Moved to 1637, 1084 at time 1607967101480
Moved to 1636, 1083 at time 1607967101661
Moved to 1635, 1082 at time 1607967101832
Moved to 1634, 1081 at time 1607967101942
Moved to 1633, 1080 at time 1607967102194
Moved to 1632, 1079 at time 1607967102311
Moved to 1631, 1078 at time 1607967102514
Moved to 1630, 1077 at time 1607967103115
Moved to 1629, 1076 at time 1607967103321
Moved to 1628, 1075 at time 1607967103466
Moved to 1627, 1074 at time 1607967103615
Moved to 1626, 1073 at time 1607967103717
Moved to 1625, 1072 at time 1607967103841
Moved to 1624, 1071 at time 1607967103962
Moved to 1623, 1070 at time 1607967104375
Moved to 1622, 1069 at time 1607967104730
Moved to 1621, 1068 at time 1607967105323
Moved to 1620, 1067 at time 1607967105864
Moved to 1619, 1066 at time 1607967106215
Moved to 1618, 1065 at time 1607967106568
Moved to 1617, 1064 at time 1607967107013
Moved to 1616, 1063 at time 1607967107290
Moved to 1615, 1062 at time 1607967107575
Moved to 1614, 1061 at time 1607967107768
Moved to 1613, 1060 at time 1607967108002
Moved to 1612, 1059 at time 1607967108105
Moved to 1611, 1058 at time 1607967108310
Moved to 1610, 1057 at time 1607967108451
Moved to 1609, 1056 at time 1607967108560
Moved to 1608, 1055 at time 1607967108806
Moved to 1607, 1054 at time 1607967109268
Moved to 1606, 1053 at time 1607967109612
Moved to 1605, 1052 at time 1607967109733
Moved to 1604, 1051 at time 1607967109984
Moved to 1603, 1050 at time 1607967110163
Moved to 1602, 1049 at time 1607967110344
Moved to 1601, 1048 at time 1607967110604
Moved to 1600, 1047 at time 1607967110776
Moved to 1599, 1046 at time 1607967111006
Moved to 1598, 1045 at time 1607967111207
Moved to 1597, 1044 at time 1607967111455
Moved to 1596, 1043 at time 1607967111629
Moved to 1595, 1042 at time 1607967111875
Moved to 1594, 1041 at time 1607967112116
