Moved to 1343, 627 at time 1607905321951
Moved to 1342, 628 at time 1607905322264
Got attacked at 1342, 628 by Unit@513ffbc8 at time 1607905465132
Moved to 1341, 629 at time 1607905465314
Moved to 1340, 630 at time 1607905465366
Moved to 1339, 631 at time 1607905465610
Moved to 1338, 632 at time 1607905465795
Moved to 1337, 633 at time 1607905466016
Moved to 1336, 634 at time 1607905466203
Moved to 1335, 635 at time 1607905466422
Moved to 1334, 636 at time 1607905466588
Moved to 1333, 637 at time 1607905466839
Moved to 1332, 638 at time 1607905467052
Moved to 1331, 639 at time 1607905467256
Moved to 1330, 640 at time 1607905467384
Moved to 1329, 641 at time 1607905467605
Moved to 1328, 642 at time 1607905467722
Moved to 1327, 643 at time 1607905467901
Moved to 1326, 644 at time 1607905468032
Moved to 1325, 645 at time 1607905468201
Moved to 1324, 646 at time 1607905468413
Moved to 1323, 645 at time 1607905468557
Moved to 1322, 644 at time 1607905468761
Moved to 1321, 643 at time 1607905468818
Moved to 1320, 642 at time 1607905469001
Moved to 1319, 641 at time 1607905469073
Moved to 1318, 640 at time 1607905469151
Moved to 1317, 639 at time 1607905469236
Moved to 1316, 638 at time 1607905469321
Moved to 1315, 637 at time 1607905469484
Moved to 1314, 636 at time 1607905469541
Moved to 1313, 635 at time 1607905469717
Moved to 1312, 634 at time 1607905469882
Moved to 1311, 633 at time 1607905469953
Moved to 1310, 632 at time 1607905470123
Moved to 1309, 631 at time 1607905470214
Moved to 1308, 630 at time 1607905470270
Moved to 1307, 629 at time 1607905470445
Moved to 1306, 628 at time 1607905470618
Moved to 1305, 627 at time 1607905470738
Moved to 1304, 626 at time 1607905470855
Moved to 1303, 625 at time 1607905470958
Moved to 1302, 624 at time 1607905471112
Moved to 1301, 623 at time 1607905471163
Moved to 1300, 622 at time 1607905471252
Moved to 1299, 621 at time 1607905471329
Moved to 1298, 620 at time 1607905471400
Moved to 1297, 619 at time 1607905471489
Moved to 1296, 618 at time 1607905471617
Moved to 1295, 617 at time 1607905471669
Moved to 1294, 616 at time 1607905471769
Moved to 1293, 615 at time 1607905471907
Moved to 1292, 614 at time 1607905472024
Moved to 1291, 613 at time 1607905472146
Moved to 1290, 612 at time 1607905472235
Moved to 1289, 611 at time 1607905472374
Moved to 1288, 610 at time 1607905472499
Moved to 1287, 609 at time 1607905472590
Moved to 1286, 608 at time 1607905472707
Moved to 1285, 607 at time 1607905472786
Moved to 1284, 606 at time 1607905472891
Moved to 1283, 605 at time 1607905473007
Moved to 1282, 604 at time 1607905473112
Moved to 1281, 603 at time 1607905473177
Moved to 1280, 602 at time 1607905473237
Moved to 1279, 601 at time 1607905473298
Moved to 1278, 600 at time 1607905473392
Moved to 1277, 599 at time 1607905473474
Moved to 1276, 598 at time 1607905473556
Moved to 1275, 597 at time 1607905473641
Moved to 1274, 596 at time 1607905473741
Moved to 1273, 595 at time 1607905473808
Moved to 1272, 594 at time 1607905473877
Moved to 1271, 593 at time 1607905473971
Moved to 1270, 592 at time 1607905474046
Moved to 1269, 591 at time 1607905474121
Moved to 1268, 590 at time 1607905474213
Moved to 1267, 589 at time 1607905474315
Moved to 1266, 588 at time 1607905474407
Moved to 1265, 587 at time 1607905474512
Moved to 1264, 586 at time 1607905474570
Moved to 1263, 585 at time 1607905474669
Moved to 1262, 584 at time 1607905474769
Moved to 1261, 583 at time 1607905474836
Moved to 1260, 582 at time 1607905474891
Moved to 1259, 581 at time 1607905474986
Moved to 1258, 580 at time 1607905475079
Moved to 1257, 579 at time 1607905475153
Moved to 1256, 578 at time 1607905475220
Moved to 1255, 577 at time 1607905475279
Moved to 1254, 576 at time 1607905475356
Moved to 1253, 575 at time 1607905475462
Moved to 1252, 574 at time 1607905475554
Moved to 1251, 573 at time 1607905475610
Moved to 1250, 572 at time 1607905475688
Moved to 1249, 571 at time 1607905475744
Moved to 1248, 570 at time 1607905475824
Moved to 1247, 569 at time 1607905475892
Moved to 1246, 568 at time 1607905475986
Moved to 1245, 567 at time 1607905476067
Moved to 1244, 566 at time 1607905476129
