Moved to 1891, 991 at time 1607967053356
Moved to 1890, 990 at time 1607967053775
Moved to 1889, 989 at time 1607967097301
Moved to 1888, 988 at time 1607967097312
Moved to 1887, 987 at time 1607967097388
Moved to 1886, 986 at time 1607967097498
Moved to 1885, 985 at time 1607967097669
Moved to 1884, 984 at time 1607967097784
Moved to 1883, 983 at time 1607967097932
Moved to 1882, 982 at time 1607967097985
Moved to 1881, 981 at time 1607967098111
Moved to 1880, 980 at time 1607967098176
Moved to 1879, 979 at time 1607967098379
Moved to 1878, 978 at time 1607967098480
Moved to 1877, 977 at time 1607967098548
Moved to 1876, 976 at time 1607967098748
Moved to 1875, 975 at time 1607967098830
Moved to 1874, 974 at time 1607967099052
Moved to 1873, 973 at time 1607967099114
Moved to 1872, 972 at time 1607967099755
Moved to 1871, 971 at time 1607967099871
Moved to 1870, 970 at time 1607967100162
Moved to 1869, 969 at time 1607967100219
Moved to 1868, 968 at time 1607967100618
Moved to 1867, 967 at time 1607967100685
Moved to 1866, 966 at time 1607967101140
Moved to 1865, 965 at time 1607967101299
Moved to 1864, 964 at time 1607967101774
Moved to 1863, 963 at time 1607967101809
Moved to 1862, 962 at time 1607967101913
Moved to 1861, 961 at time 1607967101952
Moved to 1860, 960 at time 1607967102095
Moved to 1859, 959 at time 1607967102278
Moved to 1858, 958 at time 1607967102592
Moved to 1857, 957 at time 1607967102603
Moved to 1856, 956 at time 1607967102617
Moved to 1855, 955 at time 1607967103103
Moved to 1854, 954 at time 1607967103117
Moved to 1853, 953 at time 1607967103369
Moved to 1852, 952 at time 1607967103511
Moved to 1851, 951 at time 1607967103663
Moved to 1850, 950 at time 1607967103822
Moved to 1849, 949 at time 1607967103949
Moved to 1848, 948 at time 1607967104226
Moved to 1847, 947 at time 1607967104245
Moved to 1846, 946 at time 1607967104578
Moved to 1845, 945 at time 1607967105021
Moved to 1844, 944 at time 1607967105671
Moved to 1843, 943 at time 1607967106071
Moved to 1842, 942 at time 1607967106464
Moved to 1841, 941 at time 1607967106838
Moved to 1840, 940 at time 1607967107192
Moved to 1839, 939 at time 1607967107488
Moved to 1838, 938 at time 1607967107652
Moved to 1837, 937 at time 1607967107784
Moved to 1836, 936 at time 1607967107938
Moved to 1835, 935 at time 1607967108067
Moved to 1834, 934 at time 1607967108187
Moved to 1833, 933 at time 1607967108318
Moved to 1832, 932 at time 1607967108416
Moved to 1831, 931 at time 1607967108429
Moved to 1830, 930 at time 1607967108546
Moved to 1829, 929 at time 1607967108719
Moved to 1828, 928 at time 1607967109066
Moved to 1827, 927 at time 1607967109479
Moved to 1826, 926 at time 1607967109941
Moved to 1825, 925 at time 1607967110087
