Moved to 1582, 1188 at time 1607967053396
Moved to 1581, 1187 at time 1607967053784
Moved to 1580, 1186 at time 1607967097531
Moved to 1579, 1185 at time 1607967097806
Moved to 1578, 1184 at time 1607967098025
Moved to 1577, 1183 at time 1607967098173
Moved to 1576, 1182 at time 1607967098440
Moved to 1575, 1181 at time 1607967098780
Moved to 1574, 1180 at time 1607967099011
Moved to 1573, 1179 at time 1607967099781
Moved to 1572, 1178 at time 1607967100161
Moved to 1571, 1177 at time 1607967100595
Moved to 1570, 1176 at time 1607967101145
Moved to 1569, 1175 at time 1607967101781
Moved to 1568, 1174 at time 1607967101948
Moved to 1567, 1173 at time 1607967102191
Moved to 1566, 1172 at time 1607967102318
Moved to 1565, 1171 at time 1607967102506
Moved to 1564, 1170 at time 1607967102628
Moved to 1563, 1169 at time 1607967102964
Moved to 1562, 1168 at time 1607967103145
Moved to 1561, 1167 at time 1607967103298
Moved to 1560, 1166 at time 1607967103493
Moved to 1559, 1165 at time 1607967103746
Moved to 1558, 1164 at time 1607967103972
Moved to 1557, 1163 at time 1607967104356
Moved to 1556, 1162 at time 1607967104757
Moved to 1555, 1161 at time 1607967105295
Moved to 1554, 1160 at time 1607967105400
Moved to 1553, 1159 at time 1607967105819
Moved to 1552, 1158 at time 1607967106278
Moved to 1551, 1157 at time 1607967106382
Moved to 1550, 1156 at time 1607967106819
Moved to 1549, 1155 at time 1607967107165
Moved to 1548, 1154 at time 1607967107408
Moved to 1547, 1153 at time 1607967107649
Moved to 1546, 1152 at time 1607967107818
Moved to 1545, 1151 at time 1607967107980
Moved to 1544, 1150 at time 1607967108184
Moved to 1543, 1149 at time 1607967108357
Moved to 1542, 1148 at time 1607967108459
Moved to 1541, 1147 at time 1607967108715
Moved to 1540, 1146 at time 1607967108967
Moved to 1539, 1145 at time 1607967109079
Moved to 1538, 1144 at time 1607967109380
Moved to 1537, 1143 at time 1607967109487
Moved to 1536, 1142 at time 1607967109848
Moved to 1535, 1141 at time 1607967109951
Moved to 1534, 1140 at time 1607967110252
Moved to 1533, 1139 at time 1607967110682
Moved to 1532, 1138 at time 1607967111118
Moved to 1531, 1137 at time 1607967111536
Moved to 1530, 1136 at time 1607967111915
Moved to 1529, 1135 at time 1607967112064
Moved to 1528, 1134 at time 1607967112449
Moved to 1527, 1133 at time 1607967112716
Moved to 1526, 1132 at time 1607967113187
Moved to 1525, 1131 at time 1607967113568
Moved to 1524, 1130 at time 1607967114103
Moved to 1523, 1129 at time 1607967114476
Moved to 1522, 1128 at time 1607967114961
Moved to 1521, 1127 at time 1607967115314
Moved to 1520, 1126 at time 1607967115427
Moved to 1519, 1125 at time 1607967115608
Moved to 1518, 1124 at time 1607967115900
Moved to 1517, 1123 at time 1607967116095
Moved to 1516, 1122 at time 1607967116552
Moved to 1515, 1121 at time 1607967116849
Moved to 1514, 1120 at time 1607967117016
Moved to 1513, 1119 at time 1607967117367
Moved to 1512, 1118 at time 1607967117470
Moved to 1511, 1117 at time 1607967117573
Moved to 1510, 1116 at time 1607967117918
Moved to 1509, 1115 at time 1607967118331
Moved to 1508, 1114 at time 1607967118694
Moved to 1507, 1113 at time 1607967119001
Moved to 1506, 1112 at time 1607967119411
Moved to 1505, 1111 at time 1607967119685
Moved to 1504, 1110 at time 1607967119865
Moved to 1503, 1109 at time 1607967119982
Moved to 1502, 1108 at time 1607967120118
Moved to 1501, 1107 at time 1607967120273
Moved to 1500, 1106 at time 1607967120413
Moved to 1499, 1105 at time 1607967120532
Moved to 1498, 1104 at time 1607967120693
Moved to 1497, 1103 at time 1607967120830
Moved to 1496, 1102 at time 1607967120933
Moved to 1495, 1101 at time 1607967121104
Moved to 1494, 1100 at time 1607967121322
Moved to 1493, 1099 at time 1607967121522
Moved to 1492, 1098 at time 1607967121706
Moved to 1491, 1097 at time 1607967121890
Moved to 1490, 1096 at time 1607967122022
Moved to 1489, 1095 at time 1607967122143
Moved to 1488, 1094 at time 1607967122254
Moved to 1487, 1093 at time 1607967122373
Moved to 1486, 1092 at time 1607967122550
Moved to 1485, 1091 at time 1607967122698
Moved to 1484, 1090 at time 1607967122835
Moved to 1483, 1089 at time 1607967122950
Moved to 1482, 1088 at time 1607967123053
Moved to 1481, 1087 at time 1607967123275
Got attacked at 1481, 1087 by Unit@5c6bc1f0 at time 1607967123342
Moved to 1480, 1086 at time 1607967123714
Moved to 1479, 1085 at time 1607967123983
Moved to 1478, 1084 at time 1607967124090
Moved to 1477, 1083 at time 1607967124275
Moved to 1476, 1082 at time 1607967124399
Moved to 1475, 1081 at time 1607967124554
Moved to 1474, 1080 at time 1607967124662
Moved to 1473, 1079 at time 1607967124875
Moved to 1472, 1078 at time 1607967125000
Got attacked at 1472, 1078 by Unit@5c6bc1f0 at time 1607967125021
Moved to 1471, 1077 at time 1607967125191
Died at 1471, 1077 at time 1607967125191
