Moved to 334, 1640 at time 1607965644302
Moved to 333, 1639 at time 1607965644336
Moved to 332, 1638 at time 1607965644736
Moved to 331, 1637 at time 1607965645024
Moved to 330, 1636 at time 1607965645324
Moved to 329, 1635 at time 1607965645365
Moved to 328, 1634 at time 1607965645601
Moved to 327, 1633 at time 1607965646084
Moved to 326, 1632 at time 1607965646606
Moved to 325, 1631 at time 1607965708110
Moved to 324, 1630 at time 1607965708340
Moved to 323, 1629 at time 1607965708489
Moved to 322, 1628 at time 1607965708549
Moved to 321, 1627 at time 1607965708715
Moved to 320, 1626 at time 1607965708776
Moved to 319, 1625 at time 1607965708925
Moved to 318, 1624 at time 1607965708993
Moved to 317, 1623 at time 1607965709118
Moved to 316, 1622 at time 1607965709169
Moved to 315, 1621 at time 1607965709293
Moved to 314, 1620 at time 1607965709344
Moved to 313, 1619 at time 1607965709481
Moved to 312, 1618 at time 1607965709533
Moved to 311, 1617 at time 1607965709920
Moved to 310, 1616 at time 1607965710157
Moved to 309, 1615 at time 1607965710560
Moved to 308, 1614 at time 1607965710694
Moved to 307, 1613 at time 1607965711018
Moved to 306, 1612 at time 1607965711193
Moved to 305, 1611 at time 1607965711449
Moved to 304, 1610 at time 1607965711483
Moved to 303, 1609 at time 1607965711542
Moved to 302, 1608 at time 1607965712128
Moved to 301, 1607 at time 1607965712214
Moved to 300, 1606 at time 1607965712618
Moved to 299, 1605 at time 1607965713079
Moved to 298, 1604 at time 1607965713664
Moved to 297, 1603 at time 1607965713753
Moved to 296, 1602 at time 1607965714106
Moved to 295, 1601 at time 1607965714574
Moved to 294, 1600 at time 1607965715052
Moved to 293, 1599 at time 1607965715204
Moved to 292, 1598 at time 1607965715345
Moved to 291, 1597 at time 1607965715530
Moved to 290, 1596 at time 1607965715663
Moved to 289, 1595 at time 1607965715704
Moved to 288, 1594 at time 1607965715859
Moved to 287, 1593 at time 1607965715925
Moved to 286, 1592 at time 1607965716468
Moved to 285, 1591 at time 1607965716752
Moved to 284, 1590 at time 1607965716825
Moved to 283, 1589 at time 1607965716948
Moved to 282, 1588 at time 1607965717076
Moved to 281, 1587 at time 1607965717187
Moved to 280, 1586 at time 1607965717258
Moved to 279, 1585 at time 1607965717373
Moved to 278, 1584 at time 1607965717445
Moved to 277, 1583 at time 1607965717546
Moved to 276, 1582 at time 1607965717606
Moved to 275, 1581 at time 1607965717809
Moved to 274, 1580 at time 1607965717910
Moved to 273, 1579 at time 1607965718334
Moved to 272, 1578 at time 1607965718436
Moved to 271, 1577 at time 1607965718597
Moved to 270, 1576 at time 1607965718805
Moved to 269, 1575 at time 1607965718921
Moved to 268, 1574 at time 1607965718971
Moved to 267, 1573 at time 1607965719202
Moved to 266, 1572 at time 1607965719304
Moved to 265, 1571 at time 1607965719575
Moved to 264, 1570 at time 1607965719735
Moved to 263, 1569 at time 1607965720110
Moved to 262, 1568 at time 1607965720284
Moved to 261, 1567 at time 1607965720636
Moved to 260, 1566 at time 1607965720798
Moved to 259, 1565 at time 1607965721153
Moved to 258, 1564 at time 1607965721321
Moved to 257, 1563 at time 1607965721523
Moved to 256, 1562 at time 1607965721575
Moved to 255, 1561 at time 1607965721696
Moved to 254, 1560 at time 1607965721737
Moved to 253, 1559 at time 1607965721866
Moved to 252, 1558 at time 1607965722028
Moved to 251, 1557 at time 1607965722147
Moved to 250, 1556 at time 1607965722288
Moved to 249, 1555 at time 1607965722453
Moved to 248, 1554 at time 1607965722527
Moved to 247, 1553 at time 1607965722874
Moved to 246, 1552 at time 1607965722953
Moved to 245, 1551 at time 1607965723347
Moved to 244, 1550 at time 1607965723394
