Moved to 612, 2300 at time 1607969349767
Moved to 611, 2299 at time 1607969394817
Moved to 610, 2298 at time 1607969394919
Moved to 609, 2297 at time 1607969394986
Moved to 608, 2296 at time 1607969395099
Moved to 607, 2295 at time 1607969395365
Moved to 606, 2294 at time 1607969395470
Moved to 605, 2293 at time 1607969395673
Moved to 604, 2292 at time 1607969395728
Moved to 603, 2291 at time 1607969395822
Moved to 602, 2290 at time 1607969395947
Moved to 601, 2289 at time 1607969396184
Moved to 600, 2288 at time 1607969396307
Moved to 599, 2287 at time 1607969396449
Moved to 598, 2286 at time 1607969396613
Moved to 597, 2285 at time 1607969396852
Moved to 596, 2284 at time 1607969396972
Moved to 595, 2283 at time 1607969397068
Moved to 594, 2282 at time 1607969397193
Moved to 593, 2281 at time 1607969397320
Moved to 592, 2280 at time 1607969397646
Moved to 591, 2279 at time 1607969397916
Moved to 590, 2278 at time 1607969397962
Moved to 589, 2277 at time 1607969398084
Moved to 588, 2276 at time 1607969398213
Moved to 587, 2275 at time 1607969398416
Moved to 586, 2274 at time 1607969398505
Moved to 585, 2273 at time 1607969398645
Moved to 584, 2272 at time 1607969398815
Moved to 583, 2271 at time 1607969399066
Moved to 582, 2270 at time 1607969399196
Moved to 581, 2269 at time 1607969399231
Moved to 580, 2268 at time 1607969399289
Moved to 579, 2267 at time 1607969399372
Moved to 578, 2266 at time 1607969399406
Moved to 577, 2265 at time 1607969399489
Moved to 576, 2264 at time 1607969399557
Moved to 575, 2263 at time 1607969399617
Moved to 574, 2262 at time 1607969399689
Moved to 573, 2261 at time 1607969399753
Moved to 572, 2260 at time 1607969399840
Moved to 571, 2259 at time 1607969399935
Moved to 570, 2258 at time 1607969399990
Moved to 569, 2257 at time 1607969400133
Moved to 568, 2256 at time 1607969400176
Moved to 567, 2255 at time 1607969400256
Moved to 566, 2254 at time 1607969400354
Moved to 565, 2253 at time 1607969400402
Moved to 564, 2252 at time 1607969400552
Moved to 563, 2251 at time 1607969400612
Moved to 562, 2250 at time 1607969400698
Moved to 561, 2249 at time 1607969400734
Moved to 560, 2248 at time 1607969400806
Moved to 559, 2247 at time 1607969400856
Moved to 558, 2246 at time 1607969400958
Moved to 557, 2245 at time 1607969401116
Moved to 556, 2244 at time 1607969401167
Moved to 555, 2243 at time 1607969401364
Moved to 554, 2242 at time 1607969401424
Moved to 553, 2241 at time 1607969401657
Moved to 552, 2240 at time 1607969401712
Moved to 551, 2239 at time 1607969401897
Moved to 550, 2238 at time 1607969402214
Moved to 549, 2237 at time 1607969402527
Moved to 548, 2236 at time 1607969402787
Moved to 547, 2235 at time 1607969403114
Moved to 546, 2234 at time 1607969403200
Moved to 545, 2233 at time 1607969403325
Moved to 544, 2232 at time 1607969403379
Moved to 543, 2231 at time 1607969403537
Moved to 542, 2230 at time 1607969403596
Moved to 541, 2229 at time 1607969403868
Moved to 540, 2228 at time 1607969403992
Moved to 539, 2227 at time 1607969404149
Moved to 538, 2226 at time 1607969404275
Moved to 537, 2225 at time 1607969404450
Moved to 536, 2224 at time 1607969404525
Moved to 535, 2223 at time 1607969404630
Moved to 534, 2222 at time 1607969404713
Moved to 533, 2221 at time 1607969404810
Moved to 532, 2220 at time 1607969404874
Moved to 531, 2219 at time 1607969404989
Moved to 530, 2218 at time 1607969405073
Moved to 529, 2217 at time 1607969405161
Moved to 528, 2216 at time 1607969405223
Moved to 527, 2215 at time 1607969405340
Moved to 526, 2214 at time 1607969405401
Moved to 525, 2213 at time 1607969405483
Moved to 524, 2212 at time 1607969405576
Moved to 523, 2211 at time 1607969405611
Moved to 522, 2210 at time 1607969405722
Moved to 521, 2209 at time 1607969405884
Moved to 520, 2208 at time 1607969406070
Moved to 519, 2207 at time 1607969406149
Moved to 518, 2206 at time 1607969406184
Moved to 517, 2205 at time 1607969406266
Moved to 516, 2204 at time 1607969406302
Moved to 515, 2203 at time 1607969406342
Moved to 514, 2202 at time 1607969406442
Moved to 513, 2201 at time 1607969406476
Moved to 512, 2200 at time 1607969406511
Moved to 511, 2199 at time 1607969406582
Moved to 510, 2198 at time 1607969406625
Moved to 509, 2197 at time 1607969406723
Moved to 508, 2196 at time 1607969406855
