Moved to 1103, 2501 at time 1607967053330
Moved to 1102, 2500 at time 1607967053371
Moved to 1101, 2499 at time 1607967053756
Moved to 1100, 2498 at time 1607967097426
Moved to 1099, 2497 at time 1607967097743
Moved to 1098, 2496 at time 1607967097945
Moved to 1097, 2495 at time 1607967098130
Moved to 1096, 2494 at time 1607967098323
Moved to 1095, 2493 at time 1607967098521
Moved to 1094, 2492 at time 1607967098755
Moved to 1093, 2491 at time 1607967099096
Moved to 1092, 2490 at time 1607967099747
Moved to 1091, 2489 at time 1607967099857
Moved to 1090, 2488 at time 1607967100151
Moved to 1089, 2487 at time 1607967100205
Moved to 1088, 2486 at time 1607967100612
Moved to 1087, 2485 at time 1607967100666
Moved to 1086, 2484 at time 1607967101131
Moved to 1085, 2483 at time 1607967101284
Moved to 1084, 2482 at time 1607967101769
Moved to 1083, 2481 at time 1607967101929
Moved to 1082, 2480 at time 1607967102097
Moved to 1081, 2479 at time 1607967102297
Moved to 1080, 2478 at time 1607967102586
Moved to 1079, 2477 at time 1607967103112
Moved to 1078, 2476 at time 1607967103375
Moved to 1077, 2475 at time 1607967103548
Moved to 1076, 2474 at time 1607967103591
Moved to 1075, 2473 at time 1607967103705
Moved to 1074, 2472 at time 1607967103764
Moved to 1073, 2471 at time 1607967103857
Moved to 1072, 2470 at time 1607967104030
Moved to 1071, 2469 at time 1607967104375
Moved to 1070, 2468 at time 1607967104452
Moved to 1069, 2467 at time 1607967104695
Moved to 1068, 2466 at time 1607967104866
Moved to 1067, 2465 at time 1607967105231
Moved to 1066, 2464 at time 1607967105396
Moved to 1065, 2463 at time 1607967105858
Moved to 1064, 2462 at time 1607967105938
Moved to 1063, 2461 at time 1607967106199
Moved to 1062, 2460 at time 1607967106337
Moved to 1061, 2459 at time 1607967106531
Moved to 1060, 2458 at time 1607967106657
Moved to 1059, 2457 at time 1607967107000
Moved to 1058, 2456 at time 1607967107072
Moved to 1057, 2455 at time 1607967107385
Moved to 1056, 2454 at time 1607967107551
Moved to 1055, 2453 at time 1607967107608
Moved to 1054, 2452 at time 1607967107677
Moved to 1053, 2451 at time 1607967107727
Moved to 1052, 2450 at time 1607967107806
Moved to 1051, 2449 at time 1607967107896
Moved to 1050, 2448 at time 1607967107963
Moved to 1049, 2447 at time 1607967108027
Moved to 1048, 2446 at time 1607967108082
Moved to 1047, 2445 at time 1607967108136
Moved to 1046, 2444 at time 1607967108215
Moved to 1045, 2443 at time 1607967108265
Moved to 1044, 2442 at time 1607967108342
Moved to 1043, 2441 at time 1607967108382
Moved to 1042, 2440 at time 1607967108441
Moved to 1041, 2439 at time 1607967108497
Moved to 1040, 2438 at time 1607967108580
Moved to 1039, 2437 at time 1607967108875
Moved to 1038, 2436 at time 1607967109264
Moved to 1037, 2435 at time 1607967109298
Moved to 1036, 2434 at time 1607967109666
Moved to 1035, 2433 at time 1607967109700
Moved to 1034, 2432 at time 1607967110019
Moved to 1033, 2431 at time 1607967110360
Moved to 1032, 2430 at time 1607967110641
Moved to 1031, 2429 at time 1607967110810
Moved to 1030, 2428 at time 1607967111053
Moved to 1029, 2427 at time 1607967111232
Moved to 1028, 2426 at time 1607967111492
Moved to 1027, 2425 at time 1607967111662
Moved to 1026, 2424 at time 1607967111989
Moved to 1025, 2423 at time 1607967112053
Moved to 1024, 2422 at time 1607967112234
Moved to 1023, 2421 at time 1607967112290
Moved to 1022, 2420 at time 1607967112575
Moved to 1021, 2419 at time 1607967112646
Moved to 1020, 2418 at time 1607967112931
Moved to 1019, 2417 at time 1607967113050
Moved to 1018, 2416 at time 1607967113317
Moved to 1017, 2415 at time 1607967113505
Moved to 1016, 2414 at time 1607967113808
Moved to 1015, 2413 at time 1607967113958
Moved to 1014, 2412 at time 1607967114245
Moved to 1013, 2411 at time 1607967114404
Moved to 1012, 2410 at time 1607967114696
Moved to 1011, 2409 at time 1607967114816
Moved to 1010, 2408 at time 1607967115100
Moved to 1009, 2407 at time 1607967115243
Moved to 1008, 2406 at time 1607967115277
Moved to 1007, 2405 at time 1607967115494
Moved to 1006, 2404 at time 1607967115604
Moved to 1005, 2403 at time 1607967115747
Moved to 1004, 2402 at time 1607967115840
Moved to 1003, 2401 at time 1607967115968
Moved to 1002, 2400 at time 1607967116091
Moved to 1001, 2399 at time 1607967116264
Moved to 1000, 2398 at time 1607967116430
Moved to 999, 2397 at time 1607967116660
Moved to 998, 2396 at time 1607967116826
Moved to 997, 2395 at time 1607967116922
Moved to 996, 2394 at time 1607967117005
Moved to 995, 2393 at time 1607967117153
Moved to 994, 2392 at time 1607967117314
Moved to 993, 2391 at time 1607967117349
Moved to 992, 2390 at time 1607967117411
Moved to 991, 2389 at time 1607967117684
Moved to 990, 2388 at time 1607967117851
Moved to 989, 2387 at time 1607967118062
Moved to 988, 2386 at time 1607967118246
Moved to 987, 2385 at time 1607967118448
Moved to 986, 2384 at time 1607967118658
Moved to 985, 2383 at time 1607967118795
Moved to 984, 2382 at time 1607967119170
Moved to 983, 2381 at time 1607967119309
Moved to 982, 2380 at time 1607967119551
Moved to 981, 2379 at time 1607967119759
Moved to 980, 2378 at time 1607967119794
Moved to 979, 2377 at time 1607967119926
Moved to 978, 2376 at time 1607967119986
Moved to 977, 2375 at time 1607967120053
Moved to 976, 2374 at time 1607967120110
Moved to 975, 2373 at time 1607967120233
Moved to 974, 2372 at time 1607967120318
Moved to 973, 2371 at time 1607967120456
Moved to 972, 2370 at time 1607967120551
Moved to 971, 2369 at time 1607967120585
Moved to 970, 2368 at time 1607967120706
Moved to 969, 2367 at time 1607967120781
Moved to 968, 2366 at time 1607967120931
Moved to 967, 2365 at time 1607967120965
Moved to 966, 2364 at time 1607967121040
Moved to 965, 2363 at time 1607967121164
Moved to 964, 2362 at time 1607967121332
Moved to 963, 2361 at time 1607967121470
Moved to 962, 2360 at time 1607967121591
Moved to 961, 2359 at time 1607967121702
Moved to 960, 2358 at time 1607967121773
Moved to 959, 2357 at time 1607967121874
Moved to 958, 2356 at time 1607967121948
Moved to 957, 2355 at time 1607967122036
Moved to 956, 2354 at time 1607967122105
Moved to 955, 2353 at time 1607967122214
Moved to 954, 2352 at time 1607967122249
Moved to 953, 2351 at time 1607967122287
Moved to 952, 2350 at time 1607967122326
Moved to 951, 2349 at time 1607967122365
Moved to 950, 2348 at time 1607967122405
Moved to 949, 2347 at time 1607967122509
Moved to 948, 2346 at time 1607967122561
Moved to 947, 2345 at time 1607967122671
Moved to 946, 2344 at time 1607967122705
Moved to 945, 2343 at time 1607967122753
Moved to 944, 2342 at time 1607967122849
Moved to 943, 2341 at time 1607967122923
Moved to 942, 2340 at time 1607967123019
Moved to 941, 2339 at time 1607967123064
Moved to 940, 2338 at time 1607967123325
Moved to 939, 2337 at time 1607967123396
Moved to 938, 2336 at time 1607967123657
Moved to 937, 2335 at time 1607967123748
Moved to 936, 2334 at time 1607967123784
Moved to 935, 2333 at time 1607967123980
Moved to 934, 2332 at time 1607967124132
Moved to 933, 2331 at time 1607967124290
Moved to 932, 2330 at time 1607967124434
Moved to 931, 2329 at time 1607967124489
Moved to 930, 2328 at time 1607967124524
Moved to 929, 2327 at time 1607967124587
Moved to 928, 2326 at time 1607967124703
Moved to 927, 2325 at time 1607967124853
Moved to 926, 2324 at time 1607967124982
Moved to 925, 2323 at time 1607967125064
Moved to 924, 2322 at time 1607967125192
Moved to 923, 2321 at time 1607967125315
Moved to 922, 2320 at time 1607967125351
Moved to 921, 2319 at time 1607967125441
Moved to 920, 2318 at time 1607967125517
Moved to 919, 2317 at time 1607967125621
Moved to 918, 2316 at time 1607967125712
Moved to 917, 2315 at time 1607967125822
Moved to 916, 2314 at time 1607967125909
Moved to 915, 2313 at time 1607967125990
Moved to 914, 2312 at time 1607967126309
Moved to 913, 2311 at time 1607967126581
