Moved to 617, 543 at time 1607870162145
Moved to 616, 542 at time 1607870162226
Moved to 615, 541 at time 1607870162295
Moved to 614, 540 at time 1607870162325
Moved to 613, 539 at time 1607870162406
Moved to 612, 538 at time 1607870162422
Moved to 611, 537 at time 1607870162434
Moved to 610, 536 at time 1607870162447
Moved to 609, 535 at time 1607870162459
Moved to 608, 534 at time 1607870162486
Moved to 607, 533 at time 1607870162498
Moved to 606, 532 at time 1607870162511
Moved to 605, 531 at time 1607870162526
Moved to 604, 530 at time 1607870162567
Moved to 603, 529 at time 1607870162582
Moved to 602, 528 at time 1607870162595
Moved to 601, 527 at time 1607870162607
Moved to 600, 526 at time 1607870162619
Moved to 599, 525 at time 1607870162652
Moved to 598, 524 at time 1607870162684
Moved to 597, 523 at time 1607870162696
Moved to 596, 522 at time 1607870162713
Moved to 595, 521 at time 1607870162752
Moved to 594, 520 at time 1607870162767
Moved to 593, 519 at time 1607870162780
Moved to 592, 518 at time 1607870162802
Moved to 591, 517 at time 1607870162826
Moved to 590, 516 at time 1607870162897
Moved to 589, 515 at time 1607870162978
Moved to 588, 514 at time 1607870163000
Moved to 587, 513 at time 1607870163055
Moved to 586, 512 at time 1607870163153
Moved to 585, 511 at time 1607870163260
Moved to 584, 510 at time 1607870163289
Moved to 583, 509 at time 1607870163322
Moved to 582, 508 at time 1607870163353
Moved to 581, 507 at time 1607870163411
Moved to 580, 506 at time 1607870163435
Moved to 579, 505 at time 1607870163477
Moved to 578, 504 at time 1607870163494
Moved to 577, 503 at time 1607870163530
Moved to 576, 502 at time 1607870163543
Moved to 575, 501 at time 1607870163579
Moved to 574, 500 at time 1607870163613
Moved to 573, 499 at time 1607870163625
Moved to 572, 498 at time 1607870163697
Moved to 571, 497 at time 1607870163747
Moved to 570, 496 at time 1607870163771
Moved to 569, 495 at time 1607870163798
Moved to 568, 494 at time 1607870163811
Moved to 567, 493 at time 1607870163850
Moved to 566, 492 at time 1607870163868
Moved to 565, 491 at time 1607870163903
Moved to 564, 490 at time 1607870163961
Moved to 563, 489 at time 1607870164044
Moved to 562, 488 at time 1607870164068
Moved to 561, 487 at time 1607870164094
Moved to 560, 486 at time 1607870164124
Moved to 559, 485 at time 1607870164216
Moved to 558, 484 at time 1607870164280
Moved to 557, 483 at time 1607870164317
Moved to 556, 482 at time 1607870164365
Moved to 555, 481 at time 1607870164421
Moved to 554, 480 at time 1607870164482
Moved to 553, 479 at time 1607870164522
Moved to 552, 478 at time 1607870164536
Moved to 551, 477 at time 1607870164547
Moved to 550, 476 at time 1607870164566
Moved to 549, 475 at time 1607870164580
Moved to 548, 474 at time 1607870164602
Moved to 547, 473 at time 1607870164619
Moved to 546, 472 at time 1607870164644
Moved to 545, 471 at time 1607870164679
Moved to 544, 470 at time 1607870164695
Moved to 543, 469 at time 1607870164712
Moved to 542, 468 at time 1607870164739
Moved to 541, 467 at time 1607870164751
Moved to 540, 466 at time 1607870164783
Moved to 539, 465 at time 1607870164798
Moved to 538, 464 at time 1607870164810
Moved to 537, 463 at time 1607870164825
Moved to 536, 462 at time 1607870164851
Moved to 535, 461 at time 1607870164874
Moved to 534, 460 at time 1607870164885
Moved to 533, 459 at time 1607870164911
Moved to 532, 458 at time 1607870164932
Moved to 531, 457 at time 1607870164953
Moved to 530, 456 at time 1607870165000
Moved to 529, 455 at time 1607870165012
Moved to 528, 454 at time 1607870165043
Moved to 527, 453 at time 1607870165105
Moved to 526, 452 at time 1607870165166
Moved to 525, 451 at time 1607870165185
Moved to 524, 450 at time 1607870165223
Moved to 523, 449 at time 1607870165244
Moved to 522, 448 at time 1607870165317
Moved to 521, 447 at time 1607870165419
Moved to 520, 446 at time 1607870165470
Moved to 519, 445 at time 1607870165531
Moved to 518, 444 at time 1607870165615
Moved to 517, 443 at time 1607870165661
Moved to 516, 442 at time 1607870165678
Moved to 515, 441 at time 1607870165697
Moved to 514, 440 at time 1607870165719
Moved to 513, 439 at time 1607870165739
Moved to 512, 438 at time 1607870165766
Moved to 511, 437 at time 1607870165784
Moved to 510, 436 at time 1607870165796
Moved to 509, 435 at time 1607870165823
Moved to 508, 434 at time 1607870165872
Moved to 507, 433 at time 1607870165903
Moved to 506, 432 at time 1607870165947
Moved to 505, 431 at time 1607870166049
Moved to 504, 430 at time 1607870166098
Moved to 503, 429 at time 1607870166118
Moved to 502, 428 at time 1607870166136
Moved to 501, 427 at time 1607870166162
Moved to 500, 426 at time 1607870166200
Moved to 499, 425 at time 1607870166215
Moved to 498, 424 at time 1607870166281
Moved to 497, 423 at time 1607870166309
Moved to 496, 422 at time 1607870166357
Moved to 495, 421 at time 1607870166380
Moved to 494, 420 at time 1607870166419
Moved to 493, 419 at time 1607870166439
Moved to 492, 418 at time 1607870166469
Moved to 491, 417 at time 1607870166522
Moved to 490, 416 at time 1607870166580
