Moved to 460, 2920 at time 1607968070255
Moved to 459, 2919 at time 1607968144037
Moved to 458, 2918 at time 1607968144177
Moved to 457, 2917 at time 1607968144270
Moved to 456, 2916 at time 1607968144490
Moved to 455, 2915 at time 1607968144775
Moved to 454, 2914 at time 1607968144956
Moved to 453, 2913 at time 1607968144996
Moved to 452, 2912 at time 1607968145109
Moved to 451, 2911 at time 1607968145155
Moved to 450, 2910 at time 1607968145284
Moved to 449, 2909 at time 1607968145350
Moved to 448, 2908 at time 1607968145528
Moved to 447, 2907 at time 1607968145651
Moved to 446, 2906 at time 1607968145828
Moved to 445, 2905 at time 1607968145889
Moved to 444, 2904 at time 1607968145924
Moved to 443, 2903 at time 1607968145958
Moved to 442, 2902 at time 1607968146156
Moved to 441, 2901 at time 1607968146209
Moved to 440, 2900 at time 1607968146497
Moved to 439, 2899 at time 1607968146815
Moved to 438, 2898 at time 1607968146941
Moved to 437, 2897 at time 1607968147077
Moved to 436, 2896 at time 1607968147113
Moved to 435, 2895 at time 1607968147217
Moved to 434, 2894 at time 1607968147395
Moved to 433, 2893 at time 1607968147590
Moved to 432, 2892 at time 1607968147730
Moved to 431, 2891 at time 1607968147826
Moved to 430, 2890 at time 1607968147969
Moved to 429, 2889 at time 1607968148005
Moved to 428, 2888 at time 1607968148167
Moved to 427, 2887 at time 1607968148202
Moved to 426, 2886 at time 1607968148590
Moved to 425, 2885 at time 1607968148754
Moved to 424, 2884 at time 1607968148879
Moved to 423, 2883 at time 1607968149074
Moved to 422, 2882 at time 1607968149193
Moved to 421, 2881 at time 1607968149332
Moved to 420, 2880 at time 1607968149372
Moved to 419, 2879 at time 1607968149527
Moved to 418, 2878 at time 1607968149742
Moved to 417, 2877 at time 1607968149898
Moved to 416, 2876 at time 1607968150107
Moved to 415, 2875 at time 1607968150224
Moved to 414, 2874 at time 1607968150361
Moved to 413, 2873 at time 1607968150465
Moved to 412, 2872 at time 1607968150566
Moved to 411, 2871 at time 1607968150601
Moved to 410, 2870 at time 1607968150725
Moved to 409, 2869 at time 1607968150777
Moved to 408, 2868 at time 1607968150899
Moved to 407, 2867 at time 1607968150933
Moved to 406, 2866 at time 1607968151109
Moved to 405, 2865 at time 1607968151298
Moved to 404, 2864 at time 1607968151448
Moved to 403, 2863 at time 1607968151632
Moved to 402, 2862 at time 1607968151764
Moved to 401, 2861 at time 1607968151844
Moved to 400, 2860 at time 1607968152044
Moved to 399, 2859 at time 1607968152182
Moved to 398, 2858 at time 1607968152376
Moved to 397, 2857 at time 1607968152410
Moved to 396, 2856 at time 1607968152610
Moved to 395, 2855 at time 1607968152785
Moved to 394, 2854 at time 1607968152925
Moved to 393, 2853 at time 1607968153113
Moved to 392, 2852 at time 1607968153264
Moved to 391, 2851 at time 1607968153457
Moved to 390, 2850 at time 1607968153611
Moved to 389, 2849 at time 1607968153849
Moved to 388, 2848 at time 1607968153976
Moved to 387, 2847 at time 1607968263766
Moved to 386, 2846 at time 1607968263895
Moved to 385, 2845 at time 1607968264037
Moved to 384, 2844 at time 1607968264200
Moved to 383, 2843 at time 1607968264405
Moved to 382, 2842 at time 1607968264589
Moved to 381, 2841 at time 1607968264853
Moved to 380, 2840 at time 1607968265055
Moved to 379, 2839 at time 1607968265290
Moved to 378, 2838 at time 1607968265507
Moved to 377, 2837 at time 1607968265708
Moved to 376, 2836 at time 1607968265943
Moved to 375, 2835 at time 1607968266154
Moved to 374, 2834 at time 1607968266357
Moved to 373, 2833 at time 1607968266441
Moved to 372, 2832 at time 1607968266558
Moved to 371, 2831 at time 1607968266676
Moved to 370, 2830 at time 1607968266725
Moved to 369, 2829 at time 1607968266853
Moved to 368, 2828 at time 1607968266892
Moved to 367, 2827 at time 1607968266991
Moved to 366, 2826 at time 1607968267039
Moved to 365, 2825 at time 1607968267142
Moved to 364, 2824 at time 1607968267218
Moved to 363, 2823 at time 1607968267292
Moved to 362, 2822 at time 1607968267391
Moved to 361, 2821 at time 1607968267521
Moved to 360, 2820 at time 1607968267606
Moved to 359, 2819 at time 1607968267674
Moved to 358, 2818 at time 1607968267772
Moved to 357, 2817 at time 1607968267876
Moved to 356, 2816 at time 1607968267930
Moved to 355, 2815 at time 1607968267964
Moved to 354, 2814 at time 1607968268041
Moved to 353, 2813 at time 1607968268110
Moved to 352, 2812 at time 1607968268175
Moved to 351, 2811 at time 1607968268254
Moved to 350, 2810 at time 1607968268319
Moved to 349, 2809 at time 1607968268385
Moved to 348, 2808 at time 1607968268456
Moved to 347, 2807 at time 1607968268503
Moved to 346, 2806 at time 1607968268597
Moved to 345, 2805 at time 1607968268659
Moved to 344, 2804 at time 1607968268790
Moved to 343, 2803 at time 1607968268843
Moved to 342, 2802 at time 1607968268969
Moved to 341, 2801 at time 1607968269022
Moved to 340, 2800 at time 1607968269056
Moved to 339, 2799 at time 1607968269103
Moved to 338, 2798 at time 1607968269137
Moved to 337, 2797 at time 1607968269207
Moved to 336, 2796 at time 1607968269241
Moved to 335, 2795 at time 1607968269306
Moved to 334, 2794 at time 1607968269380
Moved to 333, 2793 at time 1607968269439
Moved to 332, 2792 at time 1607968269510
Moved to 331, 2791 at time 1607968269560
Moved to 330, 2790 at time 1607968269656
Moved to 329, 2789 at time 1607968269706
Moved to 328, 2788 at time 1607968269785
Moved to 327, 2787 at time 1607968269849
Moved to 326, 2786 at time 1607968269921
Moved to 325, 2785 at time 1607968270008
Moved to 324, 2784 at time 1607968270089
Moved to 323, 2783 at time 1607968270159
Moved to 322, 2782 at time 1607968270236
Moved to 321, 2781 at time 1607968270292
Moved to 320, 2780 at time 1607968270395
Moved to 319, 2779 at time 1607968270459
Moved to 318, 2778 at time 1607968270543
Moved to 317, 2777 at time 1607968270602
Moved to 316, 2776 at time 1607968270687
Moved to 315, 2775 at time 1607968270776
Moved to 314, 2774 at time 1607968270844
Moved to 313, 2773 at time 1607968270917
Moved to 312, 2772 at time 1607968270989
Moved to 311, 2771 at time 1607968271063
Moved to 310, 2770 at time 1607968271169
Moved to 309, 2769 at time 1607968271211
Moved to 308, 2768 at time 1607968271302
Moved to 307, 2767 at time 1607968271354
Moved to 306, 2766 at time 1607968271425
Moved to 305, 2765 at time 1607968271515
Moved to 304, 2764 at time 1607968271586
Moved to 303, 2763 at time 1607968271661
Moved to 302, 2762 at time 1607968271752
Moved to 301, 2761 at time 1607968271819
Moved to 300, 2760 at time 1607968271922
Moved to 299, 2759 at time 1607968271979
Moved to 298, 2758 at time 1607968272060
Moved to 297, 2757 at time 1607968272125
Moved to 296, 2756 at time 1607968272201
Moved to 295, 2755 at time 1607968272278
Moved to 294, 2754 at time 1607968272362
Moved to 293, 2753 at time 1607968272414
Moved to 292, 2752 at time 1607968272502
Moved to 291, 2751 at time 1607968272555
Moved to 290, 2750 at time 1607968272645
Moved to 289, 2749 at time 1607968272712
Moved to 288, 2748 at time 1607968272783
Moved to 287, 2747 at time 1607968272900
Moved to 286, 2746 at time 1607968272941
Moved to 285, 2745 at time 1607968273108
Moved to 284, 2744 at time 1607968273312
Moved to 283, 2743 at time 1607968273408
Moved to 282, 2742 at time 1607968273545
Moved to 281, 2741 at time 1607968273658
Moved to 280, 2740 at time 1607968273863
Moved to 279, 2739 at time 1607968273953
Moved to 278, 2738 at time 1607968274122
Moved to 277, 2737 at time 1607968274157
Moved to 276, 2736 at time 1607968274284
Moved to 275, 2735 at time 1607968274396
Moved to 274, 2734 at time 1607968274478
Moved to 273, 2733 at time 1607968274534
Moved to 272, 2732 at time 1607968274597
Moved to 271, 2731 at time 1607968274656
Moved to 270, 2730 at time 1607968274723
Moved to 269, 2729 at time 1607968274777
Moved to 268, 2728 at time 1607968274811
Moved to 267, 2727 at time 1607968274937
Moved to 266, 2726 at time 1607968275037
Moved to 265, 2725 at time 1607968275078
Moved to 264, 2724 at time 1607968275180
Moved to 263, 2723 at time 1607968275216
Moved to 262, 2722 at time 1607968275254
Moved to 261, 2721 at time 1607968275304
Moved to 260, 2720 at time 1607968275421
Moved to 259, 2719 at time 1607968275506
Moved to 258, 2718 at time 1607968275633
Moved to 257, 2717 at time 1607968275773
Moved to 256, 2716 at time 1607968275907
Moved to 255, 2715 at time 1607968276045
Moved to 254, 2714 at time 1607968276196
Moved to 253, 2713 at time 1607968276330
Moved to 252, 2712 at time 1607968276414
Moved to 251, 2711 at time 1607968276496
Moved to 250, 2710 at time 1607968276598
Moved to 249, 2709 at time 1607968276743
Moved to 248, 2708 at time 1607968276889
Moved to 247, 2707 at time 1607968276996
Moved to 246, 2706 at time 1607968277069
Moved to 245, 2705 at time 1607968277126
Moved to 244, 2704 at time 1607968277163
Moved to 243, 2703 at time 1607968277221
Moved to 242, 2702 at time 1607968277263
Moved to 241, 2701 at time 1607968277320
Moved to 240, 2700 at time 1607968277355
Moved to 239, 2699 at time 1607968277401
Moved to 238, 2698 at time 1607968277448
Moved to 237, 2697 at time 1607968277533
Moved to 236, 2696 at time 1607968277571
Moved to 235, 2695 at time 1607968277624
Moved to 234, 2694 at time 1607968277675
Moved to 233, 2693 at time 1607968277725
Moved to 232, 2692 at time 1607968277777
Moved to 231, 2691 at time 1607968277823
Moved to 230, 2690 at time 1607968277874
Moved to 229, 2689 at time 1607968278005
Moved to 228, 2688 at time 1607968278072
Moved to 227, 2687 at time 1607968278141
Moved to 226, 2686 at time 1607968278224
Moved to 225, 2685 at time 1607968278272
Moved to 224, 2684 at time 1607968278368
Moved to 223, 2683 at time 1607968278452
Moved to 222, 2682 at time 1607968278546
Moved to 221, 2681 at time 1607968278643
Moved to 220, 2680 at time 1607968278767
Moved to 219, 2679 at time 1607968278903
Moved to 218, 2678 at time 1607968278951
Moved to 217, 2677 at time 1607968279030
Moved to 216, 2676 at time 1607968279091
Moved to 215, 2675 at time 1607968279198
Moved to 214, 2674 at time 1607968279249
Moved to 213, 2673 at time 1607968279294
Moved to 212, 2672 at time 1607968279331
Moved to 211, 2671 at time 1607968279366
Moved to 210, 2670 at time 1607968279401
Moved to 209, 2669 at time 1607968279495
Moved to 208, 2668 at time 1607968279546
Moved to 207, 2667 at time 1607968279591
Moved to 206, 2666 at time 1607968279634
Moved to 205, 2665 at time 1607968279668
Moved to 204, 2664 at time 1607968279767
Moved to 203, 2663 at time 1607968279864
Moved to 202, 2662 at time 1607968279946
Moved to 201, 2661 at time 1607968280052
Moved to 200, 2660 at time 1607968280117
Moved to 199, 2659 at time 1607968280262
Moved to 198, 2658 at time 1607968280313
Moved to 197, 2657 at time 1607968280436
Moved to 196, 2656 at time 1607968280489
Moved to 195, 2655 at time 1607968280587
Moved to 194, 2654 at time 1607968280639
Moved to 193, 2653 at time 1607968280694
Moved to 192, 2652 at time 1607968280730
Moved to 191, 2651 at time 1607968280788
Moved to 190, 2650 at time 1607968280906
Moved to 189, 2649 at time 1607968280951
Moved to 188, 2648 at time 1607968281049
Moved to 187, 2647 at time 1607968281122
Moved to 186, 2646 at time 1607968281214
Moved to 185, 2645 at time 1607968281269
Moved to 184, 2644 at time 1607968281347
Moved to 183, 2643 at time 1607968281397
Moved to 182, 2642 at time 1607968281469
Moved to 181, 2641 at time 1607968281536
Moved to 180, 2640 at time 1607968281625
Moved to 179, 2639 at time 1607968281669
Moved to 178, 2638 at time 1607968281768
Moved to 177, 2637 at time 1607968281814
Moved to 176, 2636 at time 1607968281892
Moved to 175, 2635 at time 1607968281960
Moved to 174, 2634 at time 1607968282032
Moved to 173, 2633 at time 1607968282075
Moved to 172, 2632 at time 1607968282158
Moved to 171, 2631 at time 1607968282198
Moved to 170, 2630 at time 1607968282282
Moved to 169, 2629 at time 1607968282325
Moved to 168, 2628 at time 1607968282374
Moved to 167, 2627 at time 1607968282453
Moved to 166, 2626 at time 1607968282557
Moved to 165, 2625 at time 1607968282648
Moved to 164, 2624 at time 1607968282745
Moved to 163, 2623 at time 1607968282799
Moved to 162, 2622 at time 1607968282864
Moved to 161, 2621 at time 1607968282923
Moved to 160, 2620 at time 1607968282991
Moved to 159, 2619 at time 1607968283046
Moved to 158, 2618 at time 1607968283119
Moved to 157, 2617 at time 1607968283198
Moved to 156, 2616 at time 1607968283257
Moved to 155, 2615 at time 1607968283323
Moved to 154, 2614 at time 1607968283388
Moved to 153, 2613 at time 1607968283449
Moved to 152, 2612 at time 1607968283515
Moved to 151, 2611 at time 1607968283549
Moved to 150, 2610 at time 1607968283656
Moved to 149, 2609 at time 1607968283727
Moved to 148, 2608 at time 1607968283831
Moved to 147, 2607 at time 1607968283876
Moved to 146, 2606 at time 1607968283942
Moved to 145, 2605 at time 1607968284020
Moved to 144, 2604 at time 1607968284082
Moved to 143, 2603 at time 1607968284132
Moved to 142, 2602 at time 1607968284207
Moved to 141, 2601 at time 1607968284269
Moved to 140, 2600 at time 1607968284324
Moved to 139, 2599 at time 1607968284399
Moved to 138, 2598 at time 1607968284474
Moved to 137, 2597 at time 1607968284508
Moved to 136, 2596 at time 1607968284576
Moved to 135, 2595 at time 1607968284632
Moved to 134, 2594 at time 1607968284700
Moved to 133, 2593 at time 1607968284770
Moved to 132, 2592 at time 1607968284847
Moved to 131, 2591 at time 1607968284915
Moved to 130, 2590 at time 1607968284960
Moved to 129, 2589 at time 1607968284994
Moved to 128, 2588 at time 1607968285079
Moved to 127, 2587 at time 1607968285114
Moved to 126, 2586 at time 1607968285210
Moved to 125, 2585 at time 1607968285263
Moved to 124, 2584 at time 1607968285297
Moved to 123, 2583 at time 1607968285365
Moved to 122, 2582 at time 1607968285415
Moved to 121, 2581 at time 1607968285481
Moved to 120, 2580 at time 1607968285524
Moved to 119, 2579 at time 1607968285593
Moved to 118, 2578 at time 1607968285627
Moved to 117, 2577 at time 1607968285677
Moved to 116, 2576 at time 1607968285743
Moved to 115, 2575 at time 1607968285847
Moved to 114, 2574 at time 1607968285881
Moved to 113, 2573 at time 1607968285916
Moved to 112, 2572 at time 1607968285998
Moved to 111, 2571 at time 1607968286048
Moved to 110, 2570 at time 1607968286132
Moved to 109, 2569 at time 1607968286231
Moved to 108, 2568 at time 1607968286316
Moved to 107, 2567 at time 1607968286353
Moved to 106, 2566 at time 1607968286438
Moved to 105, 2565 at time 1607968286479
Moved to 104, 2564 at time 1607968286544
Moved to 103, 2563 at time 1607968286578
Moved to 102, 2562 at time 1607968286631
Moved to 101, 2561 at time 1607968286710
Moved to 100, 2560 at time 1607968286749
