Moved to 1515, 1279 at time 1607968070176
Moved to 1516, 1278 at time 1607968070316
Moved to 1517, 1277 at time 1607968144038
Moved to 1518, 1276 at time 1607968144217
Moved to 1519, 1275 at time 1607968144257
Moved to 1520, 1274 at time 1607968144355
Moved to 1519, 1273 at time 1607968144591
Moved to 1518, 1272 at time 1607968144864
Moved to 1517, 1271 at time 1607968145053
Got attacked at 1517, 1271 by Unit@704e8835 at time 1607968145104
Attacked Unit@704e8835at position 1282, 1002 at time 1607968145220
Attacked Unit@704e8835at position 1282, 1002 at time 1607968146922
Attacked Unit@704e8835at position 1282, 1002 at time 1607968148795
Attacked Unit@2e9ca4bfat position 1260, 1002 at time 1607968150597
Got attacked at 1517, 1271 by Unit@792347b8 at time 1607968150860
Attacked Unit@792347b8at position 1341, 1002 at time 1607968152348
Attacked Unit@2e9ca4bfat position 1260, 1002 at time 1607968263692
Got attacked at 1517, 1271 by Unit@2e9ca4bf at time 1607968263736
Got attacked at 1517, 1271 by Unit@792347b8 at time 1607968265399
Attacked Unit@792347b8at position 1341, 1002 at time 1607968265513
Got attacked at 1517, 1271 by Unit@6c14dda6 at time 1607968267030
Attacked Unit@2e9ca4bfat position 1260, 1002 at time 1607968267194
Got attacked at 1517, 1271 by Unit@2e9ca4bf at time 1607968267293
Got attacked at 1517, 1271 by Unit@724c2129 at time 1607968267691
Died at 1517, 1271 at time 1607968267691
