Moved to 386, 1667 at time 1607965644306
Moved to 385, 1666 at time 1607965644758
Moved to 384, 1665 at time 1607965645006
Moved to 383, 1664 at time 1607965645346
Moved to 382, 1663 at time 1607965645610
Moved to 381, 1662 at time 1607965646070
Moved to 380, 1661 at time 1607965646609
Moved to 379, 1660 at time 1607965707713
Moved to 378, 1659 at time 1607965707764
Moved to 377, 1658 at time 1607965708114
Moved to 376, 1657 at time 1607965708334
Moved to 375, 1656 at time 1607965708498
Moved to 374, 1655 at time 1607965708535
Moved to 373, 1654 at time 1607965708792
Moved to 372, 1653 at time 1607965708912
Moved to 371, 1652 at time 1607965709009
Moved to 370, 1651 at time 1607965709219
Moved to 369, 1650 at time 1607965709427
Moved to 368, 1649 at time 1607965709608
Moved to 367, 1648 at time 1607965709723
Moved to 366, 1647 at time 1607965710314
Moved to 365, 1646 at time 1607965710415
Moved to 364, 1645 at time 1607965710798
Moved to 363, 1644 at time 1607965710871
Moved to 362, 1643 at time 1607965711298
Moved to 361, 1642 at time 1607965711350
Moved to 360, 1641 at time 1607965711386
Moved to 359, 1640 at time 1607965711718
Moved to 358, 1639 at time 1607965711974
Moved to 357, 1638 at time 1607965712354
Moved to 356, 1637 at time 1607965712520
Moved to 355, 1636 at time 1607965712759
Moved to 354, 1635 at time 1607965712893
Moved to 353, 1634 at time 1607965713163
Moved to 352, 1633 at time 1607965713407
Moved to 351, 1632 at time 1607965713906
Moved to 350, 1631 at time 1607965714024
Moved to 349, 1630 at time 1607965714216
Moved to 348, 1629 at time 1607965714345
Moved to 347, 1628 at time 1607965714735
Moved to 346, 1627 at time 1607965714918
Moved to 345, 1626 at time 1607965715117
Moved to 344, 1625 at time 1607965715162
Moved to 343, 1624 at time 1607965715254
Moved to 342, 1623 at time 1607965715298
Moved to 341, 1622 at time 1607965715413
Moved to 340, 1621 at time 1607965715468
Moved to 339, 1620 at time 1607965715570
Moved to 338, 1619 at time 1607965715618
Moved to 337, 1618 at time 1607965715748
Moved to 336, 1617 at time 1607965715787
Moved to 335, 1616 at time 1607965716022
Moved to 334, 1615 at time 1607965716228
Moved to 333, 1614 at time 1607965716541
Moved to 332, 1613 at time 1607965716718
Moved to 331, 1612 at time 1607965716870
Moved to 330, 1611 at time 1607965716919
Moved to 329, 1610 at time 1607965717101
Moved to 328, 1609 at time 1607965717166
Moved to 327, 1608 at time 1607965717275
Moved to 326, 1607 at time 1607965717356
Moved to 325, 1606 at time 1607965717459
Moved to 324, 1605 at time 1607965717493
Moved to 323, 1604 at time 1607965717652
Moved to 322, 1603 at time 1607965717836
Moved to 321, 1602 at time 1607965717891
Moved to 320, 1601 at time 1607965718365
Moved to 319, 1600 at time 1607965718419
Moved to 318, 1599 at time 1607965718602
Moved to 317, 1598 at time 1607965718801
Moved to 316, 1597 at time 1607965718931
Moved to 315, 1596 at time 1607965719263
Moved to 314, 1595 at time 1607965719638
Moved to 313, 1594 at time 1607965719677
Moved to 312, 1593 at time 1607965720164
Moved to 311, 1592 at time 1607965720227
Moved to 310, 1591 at time 1607965720702
Moved to 309, 1590 at time 1607965720740
Moved to 308, 1589 at time 1607965721207
Moved to 307, 1588 at time 1607965721268
Moved to 306, 1587 at time 1607965721549
Moved to 305, 1586 at time 1607965721721
Moved to 304, 1585 at time 1607965721880
Moved to 303, 1584 at time 1607965722015
Moved to 302, 1583 at time 1607965722156
Moved to 301, 1582 at time 1607965722280
Moved to 300, 1581 at time 1607965722479
