Moved to 35, 2384 at time 1607969349843
Moved to 36, 2383 at time 1607969394851
Moved to 37, 2382 at time 1607969394988
Moved to 38, 2381 at time 1607969395116
Moved to 39, 2380 at time 1607969395219
Moved to 40, 2379 at time 1607969395562
Moved to 41, 2378 at time 1607969395755
Moved to 42, 2377 at time 1607969395956
Moved to 43, 2376 at time 1607969396108
Moved to 44, 2375 at time 1607969396314
Moved to 45, 2374 at time 1607969396778
Moved to 46, 2373 at time 1607969396981
Moved to 47, 2372 at time 1607969397086
Moved to 48, 2371 at time 1607969397222
Moved to 49, 2370 at time 1607969397356
Moved to 50, 2369 at time 1607969397774
Moved to 51, 2368 at time 1607969398006
Moved to 52, 2367 at time 1607969398228
Moved to 53, 2366 at time 1607969398613
Moved to 54, 2365 at time 1607969398715
Moved to 55, 2364 at time 1607969398848
Moved to 56, 2363 at time 1607969399166
Moved to 57, 2362 at time 1607969399338
Moved to 58, 2361 at time 1607969399491
Moved to 59, 2360 at time 1607969399618
Moved to 60, 2359 at time 1607969399757
Moved to 61, 2358 at time 1607969399955
Moved to 62, 2357 at time 1607969400102
Moved to 63, 2356 at time 1607969400263
Moved to 64, 2355 at time 1607969400427
Moved to 65, 2354 at time 1607969400611
Moved to 66, 2353 at time 1607969400751
Moved to 67, 2352 at time 1607969400925
Moved to 68, 2351 at time 1607969401068
Moved to 69, 2350 at time 1607969401403
Moved to 70, 2349 at time 1607969401612
Moved to 71, 2348 at time 1607969401918
Moved to 72, 2347 at time 1607969402119
Moved to 73, 2346 at time 1607969402267
Moved to 74, 2345 at time 1607969402380
Moved to 75, 2344 at time 1607969402564
Moved to 76, 2343 at time 1607969402690
Moved to 77, 2342 at time 1607969403091
Moved to 78, 2341 at time 1607969403240
Moved to 79, 2340 at time 1607969403398
Moved to 80, 2339 at time 1607969403723
Moved to 81, 2338 at time 1607969403829
Moved to 82, 2337 at time 1607969403959
Moved to 83, 2336 at time 1607969404116
Moved to 84, 2335 at time 1607969404257
Moved to 85, 2334 at time 1607969404387
Moved to 86, 2333 at time 1607969404525
Moved to 87, 2332 at time 1607969404752
Moved to 88, 2331 at time 1607969404867
Moved to 89, 2330 at time 1607969405122
Moved to 90, 2329 at time 1607969405374
Moved to 91, 2328 at time 1607969405547
Moved to 92, 2327 at time 1607969405719
Moved to 93, 2326 at time 1607969405831
Moved to 94, 2325 at time 1607969406061
Moved to 95, 2324 at time 1607969406201
Moved to 96, 2323 at time 1607969406374
Moved to 97, 2322 at time 1607969406535
Moved to 98, 2321 at time 1607969406675
Moved to 99, 2320 at time 1607969406842
Moved to 100, 2319 at time 1607969406999
Moved to 99, 2281 at time 1607969412842
Moved to 98, 2280 at time 1607969412997
Moved to 97, 2279 at time 1607969413221
Moved to 96, 2278 at time 1607969413514
Moved to 95, 2277 at time 1607969413626
Moved to 94, 2276 at time 1607969413788
Moved to 93, 2275 at time 1607969413905
Moved to 92, 2274 at time 1607969414059
Moved to 91, 2273 at time 1607969414188
Moved to 90, 2272 at time 1607969414295
Moved to 89, 2271 at time 1607969414528
Moved to 88, 2270 at time 1607969414630
Moved to 87, 2269 at time 1607969414842
Moved to 86, 2268 at time 1607969415167
Moved to 85, 2267 at time 1607969415406
Moved to 84, 2266 at time 1607969415641
Moved to 83, 2265 at time 1607969415827
Moved to 82, 2264 at time 1607969416012
Moved to 81, 2263 at time 1607969416403
Moved to 80, 2262 at time 1607969416548
Moved to 79, 2261 at time 1607969416839
Moved to 78, 2260 at time 1607969417012
Moved to 77, 2259 at time 1607969417175
Moved to 76, 2258 at time 1607969417298
Moved to 75, 2257 at time 1607969417481
Moved to 74, 2256 at time 1607969417607
Moved to 73, 2255 at time 1607969417773
Moved to 72, 2254 at time 1607969417984
Moved to 71, 2253 at time 1607969418150
Moved to 70, 2252 at time 1607969418259
Moved to 69, 2251 at time 1607969418374
Moved to 68, 2250 at time 1607969418518
Moved to 67, 2249 at time 1607969418642
Moved to 66, 2248 at time 1607969418780
Moved to 65, 2247 at time 1607969418894
Moved to 64, 2246 at time 1607969419012
Moved to 63, 2245 at time 1607969419131
Moved to 62, 2243 at time 1607969419433
Moved to 63, 2240 at time 1607969419886
Moved to 62, 2239 at time 1607969420035
Moved to 61, 2238 at time 1607969420334
Moved to 62, 2237 at time 1607969420495
Moved to 63, 2234 at time 1607969421173
Moved to 62, 2228 at time 1607969422132
Moved to 61, 2158 at time 1607969435422
Moved to 62, 2157 at time 1607969435616
Moved to 61, 2156 at time 1607969435770
Moved to 62, 2154 at time 1607969436146
Moved to 61, 2152 at time 1607969436392
Moved to 60, 2150 at time 1607969436680
Moved to 59, 2143 at time 1607969437621
Moved to 58, 2133 at time 1607969439657
Moved to 59, 2132 at time 1607969439865
Moved to 58, 2129 at time 1607969440331
Moved to 59, 2128 at time 1607969440457
Moved to 58, 2126 at time 1607969440699
Moved to 57, 2120 at time 1607969441492
Moved to 56, 2113 at time 1607969442732
Moved to 55, 2111 at time 1607969443139
Moved to 56, 2109 at time 1607969443545
Moved to 55, 2108 at time 1607969443782
Moved to 54, 2106 at time 1607969444127
Moved to 53, 2102 at time 1607969444985
Moved to 52, 2094 at time 1607969446663
Moved to 53, 2093 at time 1607969446775
Moved to 52, 2092 at time 1607969446880
Moved to 53, 2091 at time 1607969447083
Moved to 52, 2090 at time 1607969447249
Moved to 51, 2089 at time 1607969447390
Moved to 52, 2088 at time 1607969447511
Moved to 51, 2087 at time 1607969447628
Moved to 52, 2086 at time 1607969447735
Moved to 53, 2085 at time 1607969447890
Moved to 52, 2081 at time 1607969448419
Moved to 53, 2080 at time 1607969448608
Moved to 52, 2079 at time 1607969448767
Moved to 51, 2078 at time 1607969449030
Moved to 50, 2075 at time 1607969449521
Moved to 51, 2074 at time 1607969449739
Moved to 50, 2073 at time 1607969449904
Moved to 51, 2072 at time 1607969450140
Moved to 52, 1900 at time 1607969478472
Moved to 53, 1899 at time 1607969478642
Moved to 54, 1898 at time 1607969478763
Moved to 55, 1897 at time 1607969478919
Moved to 56, 1896 at time 1607969479137
Moved to 57, 1895 at time 1607969479317
Moved to 58, 1894 at time 1607969479482
Moved to 59, 1893 at time 1607969479590
Moved to 60, 1892 at time 1607969479753
Moved to 61, 1891 at time 1607969479874
Moved to 62, 1890 at time 1607969479984
Moved to 63, 1889 at time 1607969480161
Moved to 64, 1888 at time 1607969480270
Moved to 65, 1887 at time 1607969480394
Moved to 66, 1886 at time 1607969480509
Moved to 67, 1885 at time 1607969480611
Moved to 68, 1884 at time 1607969480713
Moved to 69, 1883 at time 1607969480819
Moved to 70, 1882 at time 1607969480921
Moved to 71, 1881 at time 1607969481041
Moved to 72, 1880 at time 1607969481254
Moved to 73, 1879 at time 1607969481404
Moved to 74, 1878 at time 1607969481545
Moved to 75, 1877 at time 1607969481671
Moved to 76, 1876 at time 1607969481796
Moved to 77, 1875 at time 1607969481909
Moved to 78, 1874 at time 1607969482060
Moved to 79, 1873 at time 1607969482184
Moved to 80, 1872 at time 1607969482403
Moved to 81, 1871 at time 1607969482588
Moved to 82, 1870 at time 1607969482703
Moved to 83, 1869 at time 1607969482855
