Moved to 409, 942 at time 1607969349693
Moved to 408, 941 at time 1607969349842
Moved to 407, 940 at time 1607969394705
Moved to 406, 939 at time 1607969394717
Moved to 405, 938 at time 1607969394727
Moved to 404, 937 at time 1607969394761
Moved to 403, 936 at time 1607969394875
Moved to 402, 935 at time 1607969394886
Moved to 401, 934 at time 1607969394963
Moved to 400, 933 at time 1607969395048
Moved to 399, 932 at time 1607969395154
Moved to 398, 931 at time 1607969395420
Moved to 397, 930 at time 1607969395719
Moved to 396, 929 at time 1607969395928
Moved to 395, 928 at time 1607969395953
Got attacked at 395, 928 by Unit@28dae869 at time 1607969396137
Moved to 394, 927 at time 1607969396195
Moved to 393, 926 at time 1607969396318
Moved to 392, 925 at time 1607969396330
Moved to 391, 924 at time 1607969396450
Moved to 390, 923 at time 1607969396727
Moved to 389, 922 at time 1607969396829
Moved to 388, 921 at time 1607969396841
Moved to 387, 920 at time 1607969396890
Moved to 386, 919 at time 1607969396956
Moved to 385, 918 at time 1607969397006
Moved to 384, 917 at time 1607969397052
Moved to 383, 916 at time 1607969397063
Moved to 382, 915 at time 1607969397091
Moved to 381, 914 at time 1607969397196
Moved to 380, 913 at time 1607969397207
Moved to 379, 912 at time 1607969397331
Moved to 378, 911 at time 1607969397614
Moved to 377, 910 at time 1607969397952
Moved to 376, 909 at time 1607969398172
Moved to 375, 908 at time 1607969398488
Got attacked at 375, 908 by Unit@28dae869 at time 1607969398641
Moved to 374, 907 at time 1607969398656
Moved to 373, 906 at time 1607969398670
Moved to 372, 905 at time 1607969398813
Moved to 371, 904 at time 1607969398841
Moved to 370, 903 at time 1607969399081
Moved to 369, 902 at time 1607969399204
Moved to 368, 901 at time 1607969399271
Moved to 367, 900 at time 1607969399342
Moved to 366, 899 at time 1607969399412
Moved to 365, 898 at time 1607969399505
Moved to 364, 897 at time 1607969399566
Moved to 363, 896 at time 1607969399640
Moved to 362, 895 at time 1607969399716
Moved to 361, 894 at time 1607969399741
Moved to 360, 893 at time 1607969399798
Moved to 359, 892 at time 1607969399822
Moved to 358, 891 at time 1607969399886
Moved to 357, 890 at time 1607969399914
Moved to 356, 889 at time 1607969400056
Moved to 355, 888 at time 1607969400091
Moved to 354, 887 at time 1607969400224
Moved to 353, 886 at time 1607969400238
Moved to 352, 885 at time 1607969400316
Moved to 351, 884 at time 1607969400390
Moved to 350, 883 at time 1607969400490
Moved to 349, 882 at time 1607969400502
Moved to 348, 881 at time 1607969400602
Moved to 347, 880 at time 1607969400661
Moved to 346, 879 at time 1607969400733
Moved to 345, 878 at time 1607969400771
Moved to 344, 877 at time 1607969400791
Moved to 343, 876 at time 1607969400834
Moved to 342, 875 at time 1607969400854
Moved to 341, 874 at time 1607969400911
Moved to 340, 873 at time 1607969400936
Got attacked at 340, 873 by Unit@70934930 at time 1607969400940
Moved to 339, 872 at time 1607969401091
Moved to 338, 871 at time 1607969401216
Moved to 337, 870 at time 1607969401516
Moved to 336, 869 at time 1607969401592
Moved to 335, 868 at time 1607969401788
