Moved to 1395, 2551 at time 1607968070259
Moved to 1394, 2550 at time 1607968143846
Moved to 1393, 2549 at time 1607968143929
Moved to 1392, 2548 at time 1607968144110
Moved to 1391, 2547 at time 1607968144245
Moved to 1390, 2546 at time 1607968144371
Moved to 1389, 2545 at time 1607968144610
Moved to 1388, 2544 at time 1607968144843
Moved to 1387, 2543 at time 1607968145070
Moved to 1386, 2542 at time 1607968145206
Moved to 1385, 2541 at time 1607968145436
Moved to 1384, 2540 at time 1607968145763
Moved to 1383, 2539 at time 1607968145950
Moved to 1382, 2538 at time 1607968146177
Moved to 1381, 2537 at time 1607968146523
Moved to 1380, 2536 at time 1607968146825
Moved to 1379, 2535 at time 1607968146938
Moved to 1378, 2534 at time 1607968147048
Moved to 1377, 2533 at time 1607968147146
Moved to 1376, 2532 at time 1607968147189
Moved to 1375, 2531 at time 1607968147276
Moved to 1374, 2530 at time 1607968147317
Moved to 1373, 2529 at time 1607968147507
Moved to 1372, 2528 at time 1607968147559
Moved to 1371, 2527 at time 1607968147644
Moved to 1370, 2526 at time 1607968147791
Moved to 1369, 2525 at time 1607968147825
Moved to 1368, 2524 at time 1607968147859
Moved to 1367, 2523 at time 1607968147930
Moved to 1366, 2522 at time 1607968148028
Moved to 1365, 2521 at time 1607968148145
Moved to 1364, 2520 at time 1607968148533
Moved to 1363, 2519 at time 1607968148593
Moved to 1362, 2518 at time 1607968148739
Moved to 1361, 2517 at time 1607968148890
Moved to 1360, 2516 at time 1607968149068
Moved to 1359, 2515 at time 1607968149198
Moved to 1358, 2514 at time 1607968149328
Moved to 1357, 2513 at time 1607968149380
Moved to 1356, 2512 at time 1607968149598
Moved to 1355, 2511 at time 1607968149673
Moved to 1354, 2510 at time 1607968149797
Moved to 1353, 2509 at time 1607968149852
Moved to 1352, 2508 at time 1607968149968
Moved to 1351, 2507 at time 1607968150023
Moved to 1350, 2506 at time 1607968150164
Moved to 1349, 2505 at time 1607968150296
Moved to 1348, 2504 at time 1607968150410
Moved to 1347, 2503 at time 1607968150515
Moved to 1346, 2502 at time 1607968150663
Moved to 1345, 2501 at time 1607968150697
Moved to 1344, 2500 at time 1607968150905
Moved to 1343, 2499 at time 1607968151131
Moved to 1342, 2498 at time 1607968151279
Moved to 1341, 2497 at time 1607968151465
Moved to 1340, 2496 at time 1607968151618
Moved to 1339, 2495 at time 1607968151774
Moved to 1338, 2494 at time 1607968151835
Moved to 1337, 2493 at time 1607968151880
Moved to 1336, 2492 at time 1607968151999
Moved to 1335, 2491 at time 1607968152061
Moved to 1334, 2490 at time 1607968152164
Moved to 1333, 2489 at time 1607968152225
Moved to 1332, 2488 at time 1607968152331
Moved to 1331, 2487 at time 1607968152394
Moved to 1330, 2486 at time 1607968152585
Moved to 1329, 2485 at time 1607968152649
Moved to 1328, 2484 at time 1607968152750
Moved to 1327, 2483 at time 1607968152807
Moved to 1326, 2482 at time 1607968152907
Moved to 1325, 2481 at time 1607968152971
Moved to 1324, 2480 at time 1607968153069
Moved to 1323, 2479 at time 1607968153133
Moved to 1322, 2478 at time 1607968153238
Moved to 1321, 2477 at time 1607968153306
Moved to 1320, 2476 at time 1607968153412
Moved to 1319, 2475 at time 1607968153475
Moved to 1318, 2474 at time 1607968153599
Moved to 1317, 2473 at time 1607968153665
Moved to 1316, 2472 at time 1607968153799
Moved to 1315, 2471 at time 1607968153863
Moved to 1314, 2470 at time 1607968153965
Moved to 1313, 2469 at time 1607968154009
Moved to 1312, 2468 at time 1607968263633
Moved to 1311, 2467 at time 1607968263676
Moved to 1310, 2466 at time 1607968263756
Moved to 1309, 2465 at time 1607968263792
Moved to 1308, 2464 at time 1607968263868
Moved to 1307, 2463 at time 1607968263923
Moved to 1306, 2462 at time 1607968264012
Moved to 1305, 2461 at time 1607968264066
Moved to 1304, 2460 at time 1607968264157
Moved to 1303, 2459 at time 1607968264255
Moved to 1302, 2458 at time 1607968264349
Moved to 1301, 2457 at time 1607968264439
Moved to 1300, 2456 at time 1607968264701
Moved to 1299, 2455 at time 1607968264749
Moved to 1298, 2454 at time 1607968264919
Moved to 1297, 2453 at time 1607968264992
Moved to 1296, 2452 at time 1607968265137
Moved to 1295, 2451 at time 1607968265193
Moved to 1294, 2450 at time 1607968265375
Moved to 1293, 2449 at time 1607968265424
Moved to 1292, 2448 at time 1607968265584
Moved to 1291, 2447 at time 1607968265634
Moved to 1290, 2446 at time 1607968265791
Moved to 1289, 2445 at time 1607968265839
Moved to 1288, 2444 at time 1607968266023
Moved to 1287, 2443 at time 1607968266079
Moved to 1286, 2442 at time 1607968266247
Moved to 1285, 2441 at time 1607968266295
Moved to 1284, 2440 at time 1607968266382
Moved to 1283, 2439 at time 1607968266509
Moved to 1282, 2438 at time 1607968266559
Moved to 1281, 2437 at time 1607968266675
Moved to 1280, 2436 at time 1607968266726
Moved to 1279, 2435 at time 1607968266852
Moved to 1278, 2434 at time 1607968266893
Moved to 1277, 2433 at time 1607968266929
Moved to 1276, 2432 at time 1607968267026
Moved to 1275, 2431 at time 1607968267073
Moved to 1274, 2430 at time 1607968267191
Moved to 1273, 2429 at time 1607968267243
Moved to 1272, 2428 at time 1607968267352
Moved to 1271, 2427 at time 1607968267410
Moved to 1270, 2426 at time 1607968267534
Moved to 1269, 2425 at time 1607968267596
Moved to 1268, 2424 at time 1607968267691
Moved to 1267, 2423 at time 1607968267757
Moved to 1266, 2422 at time 1607968267810
Moved to 1265, 2421 at time 1607968267906
Moved to 1264, 2420 at time 1607968267960
Moved to 1263, 2419 at time 1607968268042
Moved to 1262, 2418 at time 1607968268107
Moved to 1261, 2417 at time 1607968268176
Moved to 1260, 2416 at time 1607968268253
Moved to 1259, 2415 at time 1607968268320
Moved to 1258, 2414 at time 1607968268423
Moved to 1257, 2413 at time 1607968268475
Moved to 1256, 2412 at time 1607968268547
Moved to 1255, 2411 at time 1607968268637
Moved to 1254, 2410 at time 1607968268709
Moved to 1253, 2409 at time 1607968268835
Moved to 1252, 2408 at time 1607968268931
Moved to 1251, 2407 at time 1607968268991
Moved to 1250, 2406 at time 1607968269025
Moved to 1249, 2405 at time 1607968269074
Moved to 1248, 2404 at time 1607968269152
Moved to 1247, 2403 at time 1607968269190
Moved to 1246, 2402 at time 1607968269285
Moved to 1245, 2401 at time 1607968269339
Moved to 1244, 2400 at time 1607968269411
Moved to 1243, 2399 at time 1607968269474
Moved to 1242, 2398 at time 1607968269537
Moved to 1241, 2397 at time 1607968269602
Moved to 1240, 2396 at time 1607968269692
Moved to 1239, 2395 at time 1607968269728
Moved to 1238, 2394 at time 1607968269830
Moved to 1237, 2393 at time 1607968269872
Moved to 1236, 2392 at time 1607968269971
Moved to 1235, 2391 at time 1607968270044
Moved to 1234, 2390 at time 1607968270126
Moved to 1233, 2389 at time 1607968270193
Moved to 1232, 2388 at time 1607968270269
Moved to 1231, 2387 at time 1607968270326
Moved to 1230, 2386 at time 1607968270443
Moved to 1229, 2385 at time 1607968270483
Moved to 1228, 2384 at time 1607968270588
Moved to 1227, 2383 at time 1607968270702
Moved to 1226, 2382 at time 1607968270762
Moved to 1225, 2381 at time 1607968270855
Moved to 1224, 2380 at time 1607968270905
Moved to 1223, 2379 at time 1607968271001
Moved to 1222, 2378 at time 1607968271053
Moved to 1221, 2377 at time 1607968271094
Moved to 1220, 2376 at time 1607968271139
Moved to 1219, 2375 at time 1607968271238
Moved to 1218, 2374 at time 1607968271344
Moved to 1217, 2373 at time 1607968271438
Moved to 1216, 2372 at time 1607968271502
Moved to 1215, 2371 at time 1607968271598
