Moved to 1975, 315 at time 1607968070218
Moved to 1976, 316 at time 1607968070291
Moved to 1977, 317 at time 1607968144022
Moved to 1978, 318 at time 1607968144190
Moved to 1979, 319 at time 1607968144305
Moved to 1980, 320 at time 1607968144495
Moved to 1981, 321 at time 1607968144716
Moved to 1982, 322 at time 1607968144759
Moved to 1983, 323 at time 1607968144975
Moved to 1984, 324 at time 1607968145130
Moved to 1985, 325 at time 1607968145310
Moved to 1986, 326 at time 1607968145345
Moved to 1987, 327 at time 1607968145538
Moved to 1988, 328 at time 1607968145644
Moved to 1989, 329 at time 1607968145834
Moved to 1990, 330 at time 1607968145880
Moved to 1991, 331 at time 1607968146030
Moved to 1992, 332 at time 1607968146064
Moved to 1993, 333 at time 1607968146310
Moved to 1994, 334 at time 1607968146714
Moved to 1995, 335 at time 1607968146888
Moved to 1996, 336 at time 1607968146995
Moved to 1997, 337 at time 1607968147095
Moved to 1998, 338 at time 1607968147239
Moved to 1999, 339 at time 1607968147374
Moved to 2000, 340 at time 1607968147530
Moved to 2001, 341 at time 1607968147662
Moved to 2002, 342 at time 1607968147775
Moved to 2003, 343 at time 1607968147905
Moved to 2004, 344 at time 1607968148073
Moved to 2005, 345 at time 1607968148372
Moved to 2006, 346 at time 1607968148657
Moved to 2007, 347 at time 1607968148691
Moved to 2008, 348 at time 1607968148936
Moved to 2009, 349 at time 1607968149022
Moved to 2010, 350 at time 1607968149325
Moved to 2011, 351 at time 1607968149382
Moved to 2012, 352 at time 1607968149512
Moved to 2013, 353 at time 1607968149566
Moved to 2014, 354 at time 1607968149707
Moved to 2015, 355 at time 1607968149923
Moved to 2016, 356 at time 1607968150074
Moved to 2017, 357 at time 1607968150119
Moved to 2018, 358 at time 1607968150215
Moved to 2019, 359 at time 1607968150366
Moved to 2020, 360 at time 1607968150492
Moved to 2021, 361 at time 1607968150544
Moved to 2022, 362 at time 1607968150726
Moved to 2023, 363 at time 1607968150777
Moved to 2024, 364 at time 1607968150899
Moved to 2025, 365 at time 1607968150942
Moved to 2026, 366 at time 1607968151097
Moved to 2027, 367 at time 1607968151132
Moved to 2028, 368 at time 1607968151279
Moved to 2029, 369 at time 1607968151466
Moved to 2030, 370 at time 1607968151617
Moved to 2031, 371 at time 1607968151775
Moved to 2032, 372 at time 1607968151833
Moved to 2033, 373 at time 1607968151886
Moved to 2034, 374 at time 1607968151992
Moved to 2035, 375 at time 1607968152068
Moved to 2036, 376 at time 1607968152158
Moved to 2037, 377 at time 1607968152358
Moved to 2038, 378 at time 1607968152541
Moved to 2039, 379 at time 1607968152688
Moved to 2040, 380 at time 1607968152864
Moved to 2041, 381 at time 1607968153023
Moved to 2042, 382 at time 1607968153193
Moved to 2043, 383 at time 1607968153350
Moved to 2044, 384 at time 1607968153564
Moved to 2045, 385 at time 1607968153710
Moved to 2046, 386 at time 1607968153751
Moved to 2047, 387 at time 1607968153895
Moved to 2048, 388 at time 1607968154074
Moved to 2049, 389 at time 1607968263734
Moved to 2050, 390 at time 1607968263818
Moved to 2051, 391 at time 1607968263986
Moved to 2052, 392 at time 1607968264101
Moved to 2053, 393 at time 1607968264309
Moved to 2054, 394 at time 1607968264484
Moved to 2055, 395 at time 1607968264741
Moved to 2056, 396 at time 1607968264929
Moved to 2057, 397 at time 1607968264980
Moved to 2058, 398 at time 1607968265148
Moved to 2059, 399 at time 1607968265185
Moved to 2060, 400 at time 1607968265385
Moved to 2061, 401 at time 1607968265622
Moved to 2062, 402 at time 1607968265806
Moved to 2063, 403 at time 1607968266058
Moved to 2064, 404 at time 1607968266266
Moved to 2065, 405 at time 1607968266401
Moved to 2066, 406 at time 1607968266494
Moved to 2067, 407 at time 1607968266574
Moved to 2068, 408 at time 1607968266664
Moved to 2069, 409 at time 1607968266740
Moved to 2070, 410 at time 1607968266839
Moved to 2071, 411 at time 1607968266906
Moved to 2072, 412 at time 1607968266977
Moved to 2073, 413 at time 1607968267053
Moved to 2074, 414 at time 1607968267119
Moved to 2075, 415 at time 1607968267232
Moved to 2076, 416 at time 1607968267273
Moved to 2077, 417 at time 1607968267319
Moved to 2078, 418 at time 1607968267369
Moved to 2079, 419 at time 1607968267482
Moved to 2080, 420 at time 1607968267554
Moved to 2081, 421 at time 1607968267654
Moved to 2082, 422 at time 1607968267715
Moved to 2083, 423 at time 1607968267793
Moved to 2084, 424 at time 1607968267836
Moved to 2085, 425 at time 1607968267887
Moved to 2086, 426 at time 1607968267922
Moved to 2087, 427 at time 1607968268010
Moved to 2088, 428 at time 1607968268065
Moved to 2089, 429 at time 1607968268157
Moved to 2090, 430 at time 1607968268271
Moved to 2091, 431 at time 1607968268363
Moved to 2092, 432 at time 1607968268408
Moved to 2093, 433 at time 1607968268491
Moved to 2094, 434 at time 1607968268526
Moved to 2095, 435 at time 1607968268577
Moved to 2096, 436 at time 1607968268689
Moved to 2097, 437 at time 1607968268723
Moved to 2098, 438 at time 1607968268825
Moved to 2099, 439 at time 1607968268869
Attacked Unit@25506ef3at position 2363, 716 at time 1607968275751
Got attacked at 2099, 447 by Unit@25506ef3 at time 1607968276966
Attacked Unit@25506ef3at position 2363, 716 at time 1607968277498
Got attacked at 2099, 447 by Unit@1feb882 at time 1607968278594
Got attacked at 2099, 447 by Unit@25506ef3 at time 1607968278644
Attacked Unit@1feb882at position 2270, 716 at time 1607968279234
Got attacked at 2099, 447 by Unit@1feb882 at time 1607968280204
Got attacked at 2099, 447 by Unit@25506ef3 at time 1607968280375
Attacked Unit@1feb882at position 2270, 716 at time 1607968280932
Got attacked at 2099, 447 by Unit@484b6123 at time 1607968281448
Got attacked at 2099, 447 by Unit@25506ef3 at time 1607968282063
Died at 2099, 447 at time 1607968282108
