Moved to 1442, 814 at time 1607965644618
Moved to 1441, 813 at time 1607965644889
Moved to 1440, 812 at time 1607965645186
Moved to 1439, 811 at time 1607965645472
Moved to 1438, 810 at time 1607965645860
Moved to 1437, 809 at time 1607965646557
Moved to 1436, 807 at time 1607965708092
Moved to 1435, 806 at time 1607965708153
Moved to 1434, 805 at time 1607965708312
Moved to 1433, 804 at time 1607965708539
Moved to 1432, 803 at time 1607965708794
Moved to 1431, 802 at time 1607965709047
Moved to 1430, 801 at time 1607965709261
Moved to 1429, 800 at time 1607965709467
Moved to 1428, 799 at time 1607965709988
Moved to 1427, 798 at time 1607965710079
Moved to 1426, 797 at time 1607965710681
Moved to 1425, 796 at time 1607965711042
Moved to 1424, 795 at time 1607965711180
Moved to 1425, 794 at time 1607965711461
Moved to 1424, 793 at time 1607965712123
Moved to 1423, 792 at time 1607965712217
Moved to 1424, 791 at time 1607965712689
Moved to 1425, 790 at time 1607965712724
Moved to 1424, 789 at time 1607965712941
Moved to 1423, 788 at time 1607965713583
Moved to 1422, 787 at time 1607965713784
Moved to 1421, 786 at time 1607965714087
Moved to 1420, 785 at time 1607965714153
Moved to 1419, 784 at time 1607965714452
Moved to 1418, 783 at time 1607965714641
Moved to 1417, 782 at time 1607965714675
Moved to 1416, 781 at time 1607965714970
Moved to 1415, 780 at time 1607965715092
Moved to 1414, 779 at time 1607965715180
Moved to 1413, 778 at time 1607965715215
Moved to 1412, 777 at time 1607965715412
Moved to 1411, 776 at time 1607965715600
Moved to 1412, 775 at time 1607965715811
Moved to 1411, 774 at time 1607965715979
Moved to 1410, 773 at time 1607965716262
Moved to 1411, 772 at time 1607965716499
Moved to 1410, 771 at time 1607965716739
Moved to 1409, 770 at time 1607965716958
Moved to 1408, 769 at time 1607965717235
Moved to 1407, 768 at time 1607965717400
Moved to 1406, 767 at time 1607965717598
Moved to 1405, 766 at time 1607965717705
Moved to 1404, 765 at time 1607965717746
Moved to 1403, 764 at time 1607965718045
Moved to 1402, 763 at time 1607965718209
Moved to 1401, 762 at time 1607965718511
Moved to 1402, 761 at time 1607965718555
Moved to 1401, 760 at time 1607965718666
Moved to 1400, 759 at time 1607965718870
Moved to 1399, 758 at time 1607965719057
Attacked Unit@4d8fa557at position 1130, 526 at time 1607965719113
Attacked Unit@4d8fa557at position 1130, 526 at time 1607965720912
Got attacked at 1399, 758 by Unit@4d8fa557 at time 1607965722578
Attacked Unit@4d8fa557at position 1130, 526 at time 1607965722615
Attacked Unit@4d8fa557at position 1130, 526 at time 1607965724353
Got attacked at 1399, 758 by Unit@4d8fa557 at time 1607965724402
Moved to 1398, 757 at time 1607965725184
Moved to 1397, 756 at time 1607965725682
Moved to 1396, 755 at time 1607965725745
Moved to 1395, 754 at time 1607965726137
Moved to 1394, 753 at time 1607965726199
Moved to 1393, 752 at time 1607965726604
Moved to 1392, 751 at time 1607965726670
Moved to 1391, 750 at time 1607965727045
Moved to 1390, 749 at time 1607965727084
Moved to 1391, 748 at time 1607965727585
Moved to 1390, 747 at time 1607965727910
Moved to 1391, 746 at time 1607965728050
Moved to 1390, 745 at time 1607965728360
Moved to 1389, 744 at time 1607965728485
Moved to 1388, 743 at time 1607965728826
Moved to 1387, 742 at time 1607965728967
Moved to 1386, 741 at time 1607965729301
Moved to 1385, 740 at time 1607965729421
Moved to 1384, 739 at time 1607965729575
Moved to 1385, 738 at time 1607965729720
Moved to 1384, 737 at time 1607965729877
Moved to 1383, 736 at time 1607965729919
Moved to 1382, 735 at time 1607965730278
Moved to 1381, 734 at time 1607965730538
Moved to 1380, 733 at time 1607965730732
Got attacked at 1380, 733 by Unit@79b19af at time 1607965730839
Attacked Unit@79b19afat position 1111, 531 at time 1607965730968
Got attacked at 1380, 733 by Unit@2440876f at time 1607965731375
Got attacked at 1380, 733 by Unit@167a729d at time 1607965731622
Got attacked at 1380, 733 by Unit@79b19af at time 1607965732559
Attacked Unit@79b19afat position 1111, 531 at time 1607965733025
Got attacked at 1380, 733 by Unit@2440876f at time 1607965733232
Died at 1380, 733 at time 1607965733466
Got attacked at 1232, 1055 by Unit@5c6bc1f0 at time 1607967053422
Got attacked at 1232, 1055 by Unit@606ff94b at time 1607967053437
Got attacked at 1232, 1055 by Unit@6bee464f at time 1607967053440
Attacked Unit@6bee464fat position 1071, 1205 at time 1607967053577
Got attacked at 1232, 1055 by Unit@2b2c2dc2 at time 1607967053750
Got attacked at 1232, 1055 by Unit@6bee464f at time 1607967097344
Got attacked at 1232, 1055 by Unit@606ff94b at time 1607967097345
Got attacked at 1232, 1055 by Unit@5c6bc1f0 at time 1607967097359
Got attacked at 1232, 1055 by Unit@2b2c2dc2 at time 1607967097364
Attacked Unit@606ff94bat position 1030, 1117 at time 1607967097465
Died at 1232, 1055 at time 1607967097468
