Moved to 419, 1292 at time 1607971941787
Moved to 420, 1291 at time 1607972019939
Moved to 421, 1292 at time 1607972019991
Moved to 422, 1291 at time 1607972020043
Moved to 423, 1290 at time 1607972020103
Moved to 424, 1291 at time 1607972020154
Moved to 425, 1290 at time 1607972020209
Moved to 426, 1289 at time 1607972020261
Moved to 427, 1288 at time 1607972020363
Moved to 428, 1287 at time 1607972020414
Moved to 429, 1286 at time 1607972020467
Moved to 430, 1285 at time 1607972020518
Moved to 431, 1284 at time 1607972020569
Moved to 432, 1283 at time 1607972020621
Moved to 433, 1282 at time 1607972020672
Moved to 434, 1281 at time 1607972020723
Moved to 435, 1282 at time 1607972020779
Moved to 436, 1281 at time 1607972020832
Moved to 437, 1280 at time 1607972020885
Moved to 438, 1279 at time 1607972020939
Moved to 439, 1278 at time 1607972020991
Moved to 440, 1277 at time 1607972021043
Moved to 441, 1276 at time 1607972021096
Moved to 442, 1275 at time 1607972021147
Moved to 443, 1274 at time 1607972021198
Moved to 444, 1273 at time 1607972021249
Moved to 445, 1272 at time 1607972021301
Moved to 446, 1271 at time 1607972021356
Moved to 447, 1270 at time 1607972021409
Moved to 448, 1269 at time 1607972021459
Moved to 449, 1268 at time 1607972021512
Got attacked at 449, 1268 by Unit@15934db0 at time 1607972021532
Moved to 450, 1267 at time 1607972021567
Moved to 451, 1266 at time 1607972021620
Moved to 452, 1265 at time 1607972021672
Moved to 453, 1264 at time 1607972021723
Moved to 454, 1263 at time 1607972021782
Moved to 455, 1262 at time 1607972021833
Moved to 456, 1261 at time 1607972021885
Moved to 457, 1260 at time 1607972021936
Moved to 458, 1259 at time 1607972021987
Moved to 459, 1258 at time 1607972022038
Moved to 460, 1257 at time 1607972022090
Moved to 461, 1256 at time 1607972022144
Moved to 462, 1255 at time 1607972022197
Moved to 463, 1254 at time 1607972022249
Moved to 464, 1253 at time 1607972022353
Moved to 465, 1252 at time 1607972022404
Moved to 466, 1251 at time 1607972022456
Moved to 467, 1250 at time 1607972022509
Moved to 468, 1249 at time 1607972022567
Moved to 469, 1248 at time 1607972022620
Moved to 470, 1247 at time 1607972022671
Moved to 471, 1246 at time 1607972022722
Got attacked at 471, 1246 by Unit@6daeff8b at time 1607972022733
Moved to 472, 1245 at time 1607972022777
Moved to 473, 1244 at time 1607972022828
Moved to 474, 1243 at time 1607972022880
Moved to 475, 1242 at time 1607972022931
Moved to 476, 1241 at time 1607972022983
Moved to 477, 1240 at time 1607972023036
Moved to 478, 1239 at time 1607972023087
Moved to 479, 1238 at time 1607972023139
Moved to 480, 1237 at time 1607972023191
Got attacked at 480, 1237 by Unit@15934db0 at time 1607972023205
Moved to 481, 1236 at time 1607972023243
Got attacked at 481, 1236 by Unit@3d39632c at time 1607972023273
Moved to 482, 1235 at time 1607972023295
Moved to 483, 1234 at time 1607972023350
Moved to 484, 1233 at time 1607972023403
Moved to 485, 1232 at time 1607972023455
Moved to 486, 1231 at time 1607972023557
Moved to 487, 1230 at time 1607972023610
Moved to 488, 1229 at time 1607972023662
Moved to 489, 1228 at time 1607972023720
Moved to 490, 1227 at time 1607972023771
Moved to 491, 1226 at time 1607972023823
Moved to 492, 1225 at time 1607972023875
Moved to 493, 1224 at time 1607972023927
Moved to 494, 1223 at time 1607972023978
Moved to 495, 1222 at time 1607972024032
Moved to 496, 1221 at time 1607972024087
Moved to 497, 1220 at time 1607972024139
Moved to 498, 1219 at time 1607972024190
Moved to 499, 1218 at time 1607972024241
Moved to 500, 1217 at time 1607972024345
Moved to 501, 1216 at time 1607972024397
Got attacked at 501, 1216 by Unit@6daeff8b at time 1607972024423
Got attacked at 501, 1216 by Unit@32a2a820 at time 1607972024492
Moved to 502, 1215 at time 1607972024498
Moved to 503, 1214 at time 1607972024550
Moved to 504, 1213 at time 1607972024603
Moved to 505, 1212 at time 1607972024654
Moved to 506, 1211 at time 1607972024705
Moved to 507, 1210 at time 1607972024757
Moved to 508, 1209 at time 1607972024863
Got attacked at 508, 1209 by Unit@15934db0 at time 1607972024905
Moved to 509, 1208 at time 1607972024915
Died at 509, 1208 at time 1607972024915
