Moved to 2343, 128 at time 1607968070217
Moved to 2344, 129 at time 1607968070343
Moved to 2345, 130 at time 1607968144026
Moved to 2346, 131 at time 1607968144184
Moved to 2347, 132 at time 1607968144312
Moved to 2348, 133 at time 1607968144346
Moved to 2349, 134 at time 1607968144439
Moved to 2350, 135 at time 1607968144540
Moved to 2351, 136 at time 1607968144666
Moved to 2352, 137 at time 1607968144703
Moved to 2353, 138 at time 1607968144988
Moved to 2354, 139 at time 1607968145120
Moved to 2355, 140 at time 1607968145340
Moved to 2356, 141 at time 1607968145544
Moved to 2357, 142 at time 1607968145859
Moved to 2358, 143 at time 1607968146091
Moved to 2359, 144 at time 1607968146273
Moved to 2360, 145 at time 1607968146673
Moved to 2361, 146 at time 1607968146728
Moved to 2362, 147 at time 1607968146878
Moved to 2363, 146 at time 1607968147007
Moved to 2364, 145 at time 1607968147080
Moved to 2365, 146 at time 1607968147247
Moved to 2366, 145 at time 1607968147420
Moved to 2367, 146 at time 1607968147478
Moved to 2368, 147 at time 1607968147585
Moved to 2369, 148 at time 1607968147738
Moved to 2370, 149 at time 1607968147823
Moved to 2371, 148 at time 1607968147974
Moved to 2372, 147 at time 1607968148202
Moved to 2373, 148 at time 1607968148579
Moved to 2374, 149 at time 1607968148769
Moved to 2375, 150 at time 1607968148869
Moved to 2376, 151 at time 1607968149082
Moved to 2377, 152 at time 1607968149358
Moved to 2378, 153 at time 1607968149540
Moved to 2379, 154 at time 1607968149730
Moved to 2380, 155 at time 1607968149910
Moved to 2381, 156 at time 1607968150091
Moved to 2382, 157 at time 1607968150229
Moved to 2383, 158 at time 1607968150396
Moved to 2384, 159 at time 1607968150535
Moved to 2385, 160 at time 1607968150647
Moved to 2386, 161 at time 1607968150687
Moved to 2387, 162 at time 1607968150816
Moved to 2386, 163 at time 1607968150859
Moved to 2387, 164 at time 1607968150992
Moved to 2388, 165 at time 1607968151210
Moved to 2389, 166 at time 1607968151369
Moved to 2390, 167 at time 1607968151574
Moved to 2391, 168 at time 1607968151685
Moved to 2392, 169 at time 1607968151726
Moved to 2393, 168 at time 1607968151791
Moved to 2394, 169 at time 1607968151946
Moved to 2395, 168 at time 1607968152100
Moved to 2396, 169 at time 1607968152291
Moved to 2397, 170 at time 1607968152433
Moved to 2396, 171 at time 1607968152645
Moved to 2397, 172 at time 1607968152754
Moved to 2396, 175 at time 1607968152966
Moved to 2397, 176 at time 1607968153072
Moved to 2396, 177 at time 1607968153966
Moved to 2395, 178 at time 1607968154009
Moved to 2396, 177 at time 1607968263656
Moved to 2397, 178 at time 1607968263784
Moved to 2396, 183 at time 1607968264356
Moved to 2397, 185 at time 1607968264565
Moved to 2396, 191 at time 1607968265225
Moved to 2397, 190 at time 1607968265335
Moved to 2396, 190 at time 1607968265752
Moved to 2397, 191 at time 1607968265890
Moved to 2396, 191 at time 1607968266119
Moved to 2397, 192 at time 1607968266218
Moved to 2396, 191 at time 1607968266521
Moved to 2397, 192 at time 1607968266627
