Moved to 605, 963 at time 1607971941751
Moved to 604, 964 at time 1607972019921
Moved to 603, 965 at time 1607972019984
Moved to 602, 966 at time 1607972020019
Moved to 601, 967 at time 1607972020054
Moved to 600, 966 at time 1607972020097
Moved to 599, 965 at time 1607972020133
Moved to 598, 966 at time 1607972020169
Moved to 597, 965 at time 1607972020204
Moved to 596, 966 at time 1607972020238
Moved to 595, 967 at time 1607972020272
Moved to 594, 968 at time 1607972020342
Moved to 593, 969 at time 1607972020378
Moved to 592, 970 at time 1607972020412
Moved to 591, 969 at time 1607972020447
Moved to 590, 970 at time 1607972020481
Moved to 589, 971 at time 1607972020548
Moved to 588, 972 at time 1607972020582
Moved to 587, 971 at time 1607972020616
Moved to 586, 972 at time 1607972020651
Moved to 585, 971 at time 1607972020685
Moved to 584, 972 at time 1607972020720
Moved to 583, 971 at time 1607972020755
Moved to 582, 972 at time 1607972020791
Moved to 581, 973 at time 1607972020826
Moved to 580, 974 at time 1607972020862
Moved to 579, 975 at time 1607972020896
Moved to 578, 976 at time 1607972020932
Moved to 577, 977 at time 1607972020968
Moved to 576, 976 at time 1607972021002
Moved to 575, 975 at time 1607972021037
Moved to 574, 976 at time 1607972021072
Moved to 573, 977 at time 1607972021106
Moved to 572, 976 at time 1607972021147
Moved to 571, 975 at time 1607972021182
Moved to 570, 976 at time 1607972021218
Moved to 569, 977 at time 1607972021253
Moved to 568, 976 at time 1607972021288
Moved to 567, 977 at time 1607972021322
Moved to 566, 978 at time 1607972021357
Moved to 565, 979 at time 1607972021393
Moved to 564, 978 at time 1607972021460
Moved to 563, 977 at time 1607972021494
Moved to 559, 978 at time 1607972022554
Moved to 558, 977 at time 1607972022590
Moved to 557, 978 at time 1607972022628
Moved to 556, 977 at time 1607972022665
Moved to 555, 978 at time 1607972022699
Attacked Unit@3f621018at position 471, 1246 at time 1607972022733
Attacked Unit@3f621018at position 501, 1216 at time 1607972024423
Attacked Unit@4184ca64at position 504, 1211 at time 1607972026117
Attacked Unit@149cca75at position 519, 1227 at time 1607972027805
Attacked Unit@2d5fadb3at position 527, 1204 at time 1607972029488
Attacked Unit@74d64f16at position 547, 1238 at time 1607972031164
Attacked Unit@298b14c6at position 373, 989 at time 1607972032836
