Moved to 923, 770 at time 1607870162218
Moved to 924, 769 at time 1607870162400
Moved to 925, 768 at time 1607870162454
Moved to 926, 767 at time 1607870162511
Moved to 927, 766 at time 1607870162594
Moved to 928, 765 at time 1607870162662
Moved to 929, 764 at time 1607870162725
Moved to 930, 763 at time 1607870162789
Moved to 931, 762 at time 1607870162899
Moved to 932, 761 at time 1607870162962
Moved to 933, 760 at time 1607870163084
Moved to 934, 759 at time 1607870163213
Moved to 935, 758 at time 1607870163269
Moved to 936, 757 at time 1607870163410
Moved to 937, 756 at time 1607870163494
Moved to 938, 755 at time 1607870163567
Moved to 939, 754 at time 1607870163628
Moved to 940, 753 at time 1607870163713
Moved to 941, 752 at time 1607870163769
Moved to 942, 751 at time 1607870163852
Moved to 943, 750 at time 1607870163939
Moved to 944, 749 at time 1607870164018
Moved to 945, 748 at time 1607870164112
Moved to 946, 747 at time 1607870164258
Moved to 947, 746 at time 1607870164408
Moved to 948, 745 at time 1607870164530
Moved to 949, 744 at time 1607870164589
Moved to 950, 743 at time 1607870164645
Moved to 951, 742 at time 1607870164697
Moved to 952, 741 at time 1607870164755
Moved to 953, 740 at time 1607870164809
Got attacked at 953, 707 by Unit@3a0ca2a2 at time 1607870168006
Moved to 952, 699 at time 1607870168777
Moved to 953, 698 at time 1607870168832
Moved to 952, 695 at time 1607870169031
Moved to 951, 694 at time 1607870169087
Moved to 950, 693 at time 1607870169183
Moved to 951, 691 at time 1607870169319
Moved to 950, 681 at time 1607870170272
Got attacked at 950, 674 by Unit@76540c6b at time 1607870171153
Moved to 949, 667 at time 1607870171770
Got attacked at 949, 658 by Unit@30435e5b at time 1607870172583
Got attacked at 949, 655 by Unit@76540c6b at time 1607870172899
Moved to 950, 654 at time 1607870172944
Moved to 949, 651 at time 1607870173178
