Moved to 2335, 1232 at time 1607968070227
Moved to 2334, 1231 at time 1607968070281
Moved to 2333, 1230 at time 1607968143829
Moved to 2332, 1229 at time 1607968144126
Moved to 2331, 1228 at time 1607968144229
Moved to 2330, 1227 at time 1607968144390
Moved to 2329, 1226 at time 1607968144604
Moved to 2328, 1225 at time 1607968144853
Moved to 2327, 1224 at time 1607968145062
Moved to 2326, 1223 at time 1607968145212
Moved to 2325, 1222 at time 1607968145428
Moved to 2324, 1221 at time 1607968145768
Moved to 2323, 1220 at time 1607968145994
Moved to 2322, 1219 at time 1607968146109
Moved to 2321, 1218 at time 1607968146258
Moved to 2320, 1217 at time 1607968146431
Moved to 2319, 1216 at time 1607968146622
Moved to 2318, 1215 at time 1607968146764
Moved to 2317, 1214 at time 1607968146847
Moved to 2316, 1213 at time 1607968146913
Moved to 2315, 1212 at time 1607968146963
Moved to 2314, 1211 at time 1607968147024
Moved to 2313, 1210 at time 1607968147187
Moved to 2312, 1209 at time 1607968147279
Moved to 2311, 1208 at time 1607968147462
Moved to 2310, 1207 at time 1607968147596
Moved to 2309, 1206 at time 1607968147723
Moved to 2308, 1205 at time 1607968147839
Moved to 2307, 1204 at time 1607968147953
Moved to 2306, 1203 at time 1607968147990
Moved to 2305, 1202 at time 1607968148186
Moved to 2304, 1201 at time 1607968148220
Moved to 2303, 1200 at time 1607968148567
Moved to 2302, 1199 at time 1607968148727
Moved to 2301, 1198 at time 1607968148902
Moved to 2300, 1197 at time 1607968149059
Moved to 2299, 1196 at time 1607968149206
Moved to 2298, 1195 at time 1607968149322
Moved to 2297, 1194 at time 1607968149382
Moved to 2296, 1193 at time 1607968149512
Moved to 2295, 1192 at time 1607968149567
Moved to 2294, 1191 at time 1607968149706
Moved to 2293, 1190 at time 1607968149918
Moved to 2292, 1189 at time 1607968150080
Moved to 2291, 1188 at time 1607968150234
Moved to 2290, 1187 at time 1607968150347
Moved to 2289, 1186 at time 1607968150477
Moved to 2288, 1185 at time 1607968150558
Moved to 2287, 1184 at time 1607968150751
Moved to 2286, 1183 at time 1607968150952
Moved to 2285, 1182 at time 1607968151083
Moved to 2284, 1181 at time 1607968151146
Moved to 2283, 1180 at time 1607968151353
Moved to 2282, 1179 at time 1607968151396
Moved to 2281, 1178 at time 1607968151595
Moved to 2280, 1177 at time 1607968151765
Moved to 2279, 1176 at time 1607968151842
Moved to 2278, 1175 at time 1607968152049
Moved to 2277, 1174 at time 1607968152250
Moved to 2276, 1173 at time 1607968152305
Moved to 2275, 1172 at time 1607968152415
Moved to 2274, 1171 at time 1607968152615
Moved to 2273, 1170 at time 1607968152782
Moved to 2272, 1169 at time 1607968152816
Moved to 2271, 1168 at time 1607968152896
Moved to 2270, 1167 at time 1607968152979
Moved to 2269, 1166 at time 1607968153060
Moved to 2268, 1165 at time 1607968153094
Moved to 2267, 1164 at time 1607968153299
Moved to 2266, 1163 at time 1607968153416
Moved to 2265, 1162 at time 1607968153450
Moved to 2264, 1161 at time 1607968153621
Moved to 2263, 1160 at time 1607968153854
Moved to 2262, 1159 at time 1607968153970
Moved to 2261, 1158 at time 1607968263703
Moved to 2260, 1157 at time 1607968263739
Moved to 2259, 1156 at time 1607968263810
Moved to 2258, 1155 at time 1607968263853
Moved to 2257, 1154 at time 1607968263946
Moved to 2256, 1153 at time 1607968263991
Moved to 2255, 1152 at time 1607968264087
Moved to 2254, 1151 at time 1607968264133
Attacked Unit@260d22d4at position 1985, 915 at time 1607968264366
Got attacked at 2254, 1151 by Unit@260d22d4 at time 1607968265708
Attacked Unit@260d22d4at position 1985, 915 at time 1607968266005
Moved to 2253, 1150 at time 1607968267374
Moved to 2252, 1149 at time 1607968267469
Moved to 2251, 1148 at time 1607968267559
Moved to 2250, 1147 at time 1607968267645
Moved to 2249, 1146 at time 1607968267722
Moved to 2248, 1145 at time 1607968267789
Moved to 2247, 1144 at time 1607968267847
Moved to 2246, 1143 at time 1607968267953
Moved to 2245, 1142 at time 1607968268054
Moved to 2244, 1141 at time 1607968268089
Moved to 2243, 1140 at time 1607968268131
Moved to 2242, 1139 at time 1607968268221
Moved to 2241, 1138 at time 1607968268289
Moved to 2240, 1137 at time 1607968268341
Moved to 2239, 1136 at time 1607968268431
Moved to 2238, 1135 at time 1607968268470
Moved to 2237, 1134 at time 1607968268558
Moved to 2236, 1133 at time 1607968268625
Moved to 2235, 1132 at time 1607968268659
Moved to 2234, 1131 at time 1607968268790
Moved to 2233, 1130 at time 1607968268842
Moved to 2232, 1129 at time 1607968268915
Moved to 2231, 1128 at time 1607968269001
Moved to 2230, 1127 at time 1607968269051
Moved to 2229, 1126 at time 1607968269111
Moved to 2228, 1125 at time 1607968269174
Moved to 2227, 1124 at time 1607968269230
Moved to 2226, 1123 at time 1607968269311
Moved to 2225, 1122 at time 1607968269374
Moved to 2224, 1121 at time 1607968269443
Moved to 2223, 1120 at time 1607968269508
Moved to 2222, 1119 at time 1607968269566
Moved to 2221, 1118 at time 1607968269653
Attacked Unit@550e4d94at position 1952, 974 at time 1607968269709
Moved to 2220, 1117 at time 1607968270577
Moved to 2219, 1116 at time 1607968270632
Moved to 2218, 1115 at time 1607968270744
Moved to 2217, 1114 at time 1607968270805
Attacked Unit@56aaceb2at position 1948, 919 at time 1607968271426
Got attacked at 2217, 1114 by Unit@56aaceb2 at time 1607968272654
Attacked Unit@56aaceb2at position 1948, 919 at time 1607968273238
Moved to 2216, 1113 at time 1607968273370
Moved to 2215, 1112 at time 1607968273468
Moved to 2214, 1111 at time 1607968273606
Moved to 2213, 1110 at time 1607968273738
Moved to 2212, 1109 at time 1607968273776
Moved to 2211, 1108 at time 1607968273896
Moved to 2210, 1107 at time 1607968274040
Moved to 2209, 1106 at time 1607968274180
Moved to 2208, 1105 at time 1607968274255
Moved to 2207, 1104 at time 1607968274425
Moved to 2206, 1103 at time 1607968274582
Moved to 2205, 1102 at time 1607968274673
Moved to 2204, 1101 at time 1607968274709
Moved to 2203, 1100 at time 1607968274789
Moved to 2202, 1099 at time 1607968274827
Moved to 2201, 1098 at time 1607968274915
Moved to 2200, 1097 at time 1607968274965
Moved to 2199, 1096 at time 1607968275000
Moved to 2198, 1095 at time 1607968275046
Moved to 2197, 1094 at time 1607968275080
Moved to 2196, 1093 at time 1607968275179
Moved to 2195, 1092 at time 1607968275221
Moved to 2194, 1091 at time 1607968275382
Moved to 2193, 1090 at time 1607968275551
Moved to 2192, 1089 at time 1607968275856
Moved to 2191, 1088 at time 1607968276094
Moved to 2190, 1087 at time 1607968276148
Moved to 2189, 1086 at time 1607968276364
Moved to 2188, 1085 at time 1607968276399
Moved to 2187, 1084 at time 1607968276517
Moved to 2186, 1083 at time 1607968276571
Moved to 2185, 1082 at time 1607968276776
Moved to 2184, 1081 at time 1607968276864
Moved to 2183, 1080 at time 1607968277011
Moved to 2182, 1079 at time 1607968277061
Moved to 2181, 1078 at time 1607968277133
Moved to 2180, 1077 at time 1607968277251
Moved to 2179, 1076 at time 1607968277329
Moved to 2178, 1075 at time 1607968277432
Moved to 2177, 1074 at time 1607968277547
Moved to 2176, 1073 at time 1607968277650
Moved to 2175, 1072 at time 1607968277686
Moved to 2174, 1071 at time 1607968277811
Moved to 2173, 1070 at time 1607968277889
Moved to 2172, 1069 at time 1607968278018
Attacked Unit@42c674e2at position 1892, 1051 at time 1607968278967
Moved to 2157, 1068 at time 1607968280263
Moved to 2156, 1067 at time 1607968280312
Moved to 2141, 1066 at time 1607968281367
Moved to 2140, 1065 at time 1607968281459
Moved to 2138, 1064 at time 1607968281614
Moved to 2137, 1063 at time 1607968281723
Moved to 2136, 1062 at time 1607968281790
Moved to 2135, 1061 at time 1607968281857
Moved to 2131, 1060 at time 1607968282136
Moved to 2128, 1059 at time 1607968282360
Moved to 2124, 1058 at time 1607968282608
Attacked Unit@6c14dda6at position 1852, 1048 at time 1607968282873
Attacked Unit@674625faat position 1752, 1057 at time 1607968290862
Moved to 2019, 1057 at time 1607968292272
Moved to 2017, 1056 at time 1607968292539
Moved to 2014, 1055 at time 1607968293006
Moved to 2013, 1054 at time 1607968293045
Moved to 2012, 1053 at time 1607968293253
Moved to 2011, 1052 at time 1607968293297
Moved to 2010, 1051 at time 1607968293502
Moved to 2009, 1050 at time 1607968293551
Moved to 2008, 1049 at time 1607968293765
Moved to 2007, 1048 at time 1607968293886
Moved to 2006, 1047 at time 1607968293932
Moved to 2005, 1046 at time 1607968294012
Moved to 2004, 1045 at time 1607968294074
Moved to 2003, 1044 at time 1607968294145
Moved to 2002, 1043 at time 1607968294240
Moved to 2001, 1042 at time 1607968294327
Moved to 2000, 1041 at time 1607968294363
Moved to 1999, 1040 at time 1607968294437
Moved to 1998, 1039 at time 1607968294480
Moved to 1997, 1038 at time 1607968294545
Moved to 1996, 1037 at time 1607968294590
Moved to 1994, 1036 at time 1607968294707
Moved to 1993, 1035 at time 1607968294763
Moved to 1992, 1034 at time 1607968294823
Moved to 1991, 1033 at time 1607968294864
Moved to 1990, 1032 at time 1607968294926
Moved to 1989, 1031 at time 1607968294985
Moved to 1988, 1030 at time 1607968295020
Moved to 1986, 1029 at time 1607968295118
Moved to 1984, 1028 at time 1607968295262
Moved to 1983, 1027 at time 1607968295314
Moved to 1982, 1026 at time 1607968295386
Moved to 1981, 1025 at time 1607968295430
Moved to 1980, 1024 at time 1607968295487
Moved to 1978, 1023 at time 1607968295597
Moved to 1977, 1022 at time 1607968295645
Moved to 1976, 1021 at time 1607968295697
Moved to 1975, 1020 at time 1607968295761
Moved to 1974, 1019 at time 1607968295803
Moved to 1973, 1018 at time 1607968295896
Moved to 1972, 1017 at time 1607968295946
Moved to 1971, 1016 at time 1607968296014
Moved to 1970, 1015 at time 1607968296054
Moved to 1969, 1014 at time 1607968296124
Moved to 1968, 1013 at time 1607968296175
Moved to 1967, 1012 at time 1607968296237
Moved to 1966, 1011 at time 1607968296325
Moved to 1965, 1010 at time 1607968296364
Moved to 1964, 1009 at time 1607968296435
Moved to 1963, 1008 at time 1607968296521
Moved to 1962, 1007 at time 1607968296607
Moved to 1961, 1006 at time 1607968296765
Moved to 1960, 1005 at time 1607968296841
Moved to 1959, 1004 at time 1607968296969
Moved to 1958, 1003 at time 1607968297035
Moved to 1957, 1002 at time 1607968297156
Moved to 1956, 1001 at time 1607968297233
Moved to 1955, 1000 at time 1607968297354
Moved to 1954, 999 at time 1607968297432
Moved to 1953, 998 at time 1607968297554
Moved to 1952, 997 at time 1607968297635
Moved to 1951, 996 at time 1607968297760
Moved to 1950, 995 at time 1607968297832
Moved to 1949, 994 at time 1607968297969
Moved to 1948, 993 at time 1607968298039
Moved to 1947, 992 at time 1607968298165
Moved to 1946, 991 at time 1607968298239
Moved to 1945, 990 at time 1607968298380
Moved to 1944, 989 at time 1607968298445
Moved to 1943, 988 at time 1607968298481
Moved to 1942, 987 at time 1607968298546
Moved to 1941, 986 at time 1607968298580
Moved to 1940, 985 at time 1607968298644
Moved to 1939, 984 at time 1607968298705
Moved to 1938, 983 at time 1607968298796
Moved to 1937, 982 at time 1607968298843
Moved to 1936, 981 at time 1607968298899
Moved to 1935, 980 at time 1607968298937
Moved to 1934, 979 at time 1607968298995
Moved to 1933, 978 at time 1607968299130
Moved to 1932, 977 at time 1607968299198
Moved to 1931, 976 at time 1607968299331
Moved to 1930, 975 at time 1607968299489
Moved to 1929, 974 at time 1607968299587
Moved to 1928, 973 at time 1607968299757
Moved to 1927, 972 at time 1607968299838
Moved to 1926, 971 at time 1607968299997
Moved to 1925, 970 at time 1607968300090
Moved to 1924, 969 at time 1607968300125
Moved to 1923, 968 at time 1607968300207
Moved to 1922, 967 at time 1607968300369
Moved to 1921, 966 at time 1607968300452
Moved to 1920, 965 at time 1607968300488
Moved to 1919, 964 at time 1607968300548
Moved to 1918, 963 at time 1607968300722
Moved to 1917, 962 at time 1607968301004
Moved to 1916, 961 at time 1607968301242
Moved to 1915, 960 at time 1607968301483
Moved to 1914, 959 at time 1607968301707
Moved to 1913, 958 at time 1607968301864
Moved to 1912, 957 at time 1607968301971
Moved to 1911, 956 at time 1607968302123
Moved to 1910, 955 at time 1607968302232
Moved to 1909, 954 at time 1607968302430
Moved to 1908, 953 at time 1607968302649
Moved to 1907, 952 at time 1607968302887
Moved to 1906, 951 at time 1607968303105
Moved to 1905, 950 at time 1607968303370
Moved to 1904, 949 at time 1607968303594
Moved to 1903, 948 at time 1607968303905
Moved to 1902, 947 at time 1607968304105
Moved to 1901, 946 at time 1607968304149
Moved to 1900, 945 at time 1607968304344
Moved to 1899, 944 at time 1607968304536
Moved to 1898, 943 at time 1607968304693
Moved to 1897, 942 at time 1607968304745
Moved to 1896, 941 at time 1607968304919
Moved to 1895, 940 at time 1607968304972
Moved to 1894, 939 at time 1607968305234
Moved to 1893, 938 at time 1607968305334
Moved to 1892, 937 at time 1607968305451
Moved to 1891, 936 at time 1607968305576
Moved to 1890, 935 at time 1607968305698
Moved to 1889, 934 at time 1607968305800
Moved to 1888, 933 at time 1607968305908
Moved to 1887, 932 at time 1607968306017
Moved to 1886, 931 at time 1607968306137
Moved to 1885, 930 at time 1607968306236
Moved to 1884, 929 at time 1607968306349
Moved to 1883, 928 at time 1607968306598
Moved to 1882, 927 at time 1607968306645
Moved to 1881, 926 at time 1607968306821
Moved to 1880, 925 at time 1607968306865
Moved to 1879, 924 at time 1607968306992
Moved to 1878, 923 at time 1607968307123
Moved to 1877, 922 at time 1607968307203
Moved to 1876, 921 at time 1607968307246
Moved to 1875, 920 at time 1607968307289
Moved to 1874, 919 at time 1607968307345
Moved to 1873, 918 at time 1607968307418
Moved to 1872, 917 at time 1607968307465
Moved to 1871, 916 at time 1607968307542
Moved to 1870, 915 at time 1607968307616
Moved to 1869, 914 at time 1607968307664
Moved to 1868, 913 at time 1607968307738
Moved to 1867, 912 at time 1607968307816
Moved to 1866, 911 at time 1607968307868
Moved to 1865, 910 at time 1607968307935
Moved to 1864, 909 at time 1607968308002
Moved to 1863, 908 at time 1607968308042
Moved to 1862, 907 at time 1607968308114
Moved to 1861, 906 at time 1607968308167
Moved to 1860, 905 at time 1607968308223
Moved to 1859, 904 at time 1607968308285
Moved to 1858, 903 at time 1607968308349
Moved to 1857, 902 at time 1607968308401
Moved to 1856, 901 at time 1607968308456
Moved to 1855, 900 at time 1607968308523
Moved to 1854, 899 at time 1607968308575
Moved to 1853, 898 at time 1607968308609
Moved to 1852, 897 at time 1607968308685
Moved to 1851, 896 at time 1607968308743
Moved to 1850, 895 at time 1607968308824
Moved to 1849, 894 at time 1607968308898
Moved to 1848, 893 at time 1607968308954
Moved to 1847, 892 at time 1607968308989
Moved to 1846, 891 at time 1607968309035
Moved to 1845, 890 at time 1607968309091
Moved to 1844, 889 at time 1607968309146
Moved to 1843, 888 at time 1607968309217
Moved to 1842, 887 at time 1607968309267
Moved to 1841, 886 at time 1607968309337
Moved to 1840, 885 at time 1607968309396
Moved to 1839, 884 at time 1607968309454
Moved to 1838, 883 at time 1607968309489
Moved to 1837, 882 at time 1607968309532
Moved to 1836, 881 at time 1607968309571
