Moved to 1356, 3282 at time 1607969349764
Moved to 1355, 3281 at time 1607969394808
Moved to 1354, 3280 at time 1607969394926
Moved to 1353, 3279 at time 1607969394976
Moved to 1352, 3278 at time 1607969395012
Moved to 1351, 3277 at time 1607969395079
Moved to 1350, 3276 at time 1607969395278
Moved to 1349, 3275 at time 1607969395632
Moved to 1348, 3274 at time 1607969395753
Moved to 1347, 3273 at time 1607969395788
Moved to 1346, 3272 at time 1607969396002
Moved to 1345, 3271 at time 1607969396370
Moved to 1344, 3270 at time 1607969396406
Moved to 1343, 3269 at time 1607969396753
Moved to 1342, 3268 at time 1607969396921
Moved to 1341, 3267 at time 1607969397019
Moved to 1340, 3266 at time 1607969397124
Moved to 1339, 3265 at time 1607969397277
Moved to 1338, 3264 at time 1607969397314
Moved to 1337, 3263 at time 1607969397603
Moved to 1336, 3262 at time 1607969397968
Moved to 1335, 3261 at time 1607969398081
Moved to 1334, 3260 at time 1607969398220
Moved to 1333, 3259 at time 1607969398409
Moved to 1332, 3258 at time 1607969398538
Moved to 1331, 3257 at time 1607969398637
Moved to 1330, 3256 at time 1607969398837
Moved to 1329, 3255 at time 1607969399052
Moved to 1328, 3254 at time 1607969399205
Moved to 1327, 3253 at time 1607969399247
Moved to 1326, 3252 at time 1607969399344
Moved to 1325, 3251 at time 1607969399384
Moved to 1324, 3250 at time 1607969399506
Moved to 1323, 3249 at time 1607969399541
Moved to 1322, 3248 at time 1607969399636
Moved to 1321, 3247 at time 1607969399732
Moved to 1320, 3246 at time 1607969399767
Moved to 1319, 3245 at time 1607969399831
Moved to 1318, 3244 at time 1607969399944
Moved to 1317, 3243 at time 1607969400171
Moved to 1316, 3242 at time 1607969400258
Moved to 1315, 3241 at time 1607969400353
Moved to 1314, 3240 at time 1607969400387
Moved to 1313, 3239 at time 1607969400450
Moved to 1312, 3238 at time 1607969400505
Moved to 1311, 3237 at time 1607969400574
Moved to 1310, 3236 at time 1607969400667
Moved to 1309, 3235 at time 1607969400706
Moved to 1308, 3234 at time 1607969400778
Moved to 1307, 3233 at time 1607969400822
Moved to 1306, 3232 at time 1607969400921
Moved to 1305, 3231 at time 1607969400991
Moved to 1304, 3230 at time 1607969401069
Moved to 1303, 3229 at time 1607969401214
Moved to 1302, 3228 at time 1607969401249
Moved to 1301, 3227 at time 1607969401559
Moved to 1300, 3226 at time 1607969401797
Moved to 1299, 3225 at time 1607969401832
Moved to 1298, 3224 at time 1607969402028
Moved to 1297, 3223 at time 1607969402070
Moved to 1296, 3222 at time 1607969402104
Moved to 1295, 3221 at time 1607969402302
Moved to 1294, 3220 at time 1607969402422
Moved to 1293, 3219 at time 1607969402600
Moved to 1292, 3218 at time 1607969402718
Moved to 1291, 3217 at time 1607969402883
Moved to 1290, 3216 at time 1607969402996
Moved to 1289, 3215 at time 1607969403152
Moved to 1288, 3214 at time 1607969403258
Moved to 1287, 3213 at time 1607969403457
Moved to 1286, 3212 at time 1607969403695
Moved to 1285, 3211 at time 1607969403923
Moved to 1284, 3210 at time 1607969404225
Moved to 1283, 3209 at time 1607969404517
Moved to 1282, 3208 at time 1607969404642
Moved to 1281, 3207 at time 1607969404697
Moved to 1280, 3206 at time 1607969404822
Moved to 1279, 3205 at time 1607969404864
Moved to 1278, 3204 at time 1607969405001
Moved to 1277, 3203 at time 1607969405061
Moved to 1276, 3202 at time 1607969405171
Moved to 1275, 3201 at time 1607969405211
Moved to 1274, 3200 at time 1607969405350
Moved to 1273, 3199 at time 1607969405387
Moved to 1272, 3198 at time 1607969405492
Moved to 1271, 3197 at time 1607969405566
Moved to 1270, 3196 at time 1607969405621
Moved to 1269, 3195 at time 1607969405697
Moved to 1268, 3194 at time 1607969405911
Moved to 1267, 3193 at time 1607969406054
Moved to 1266, 3192 at time 1607969406109
Moved to 1265, 3191 at time 1607969406163
Moved to 1264, 3190 at time 1607969406225
Moved to 1263, 3189 at time 1607969406324
Moved to 1262, 3188 at time 1607969406386
Moved to 1261, 3187 at time 1607969406463
Moved to 1260, 3186 at time 1607969406511
Moved to 1259, 3185 at time 1607969406603
Moved to 1258, 3184 at time 1607969406674
Moved to 1257, 3183 at time 1607969406709
Moved to 1256, 3182 at time 1607969406877
Moved to 1255, 3181 at time 1607969407027
Moved to 1254, 3180 at time 1607969407063
Moved to 1253, 3179 at time 1607969407172
Moved to 1252, 3178 at time 1607969407288
Moved to 1251, 3177 at time 1607969407379
Moved to 1250, 3176 at time 1607969407443
Moved to 1249, 3175 at time 1607969407537
Moved to 1248, 3174 at time 1607969407610
Moved to 1247, 3173 at time 1607969407707
Moved to 1246, 3172 at time 1607969407761
Moved to 1245, 3171 at time 1607969407857
Moved to 1244, 3170 at time 1607969407942
Moved to 1243, 3169 at time 1607969408020
Moved to 1242, 3168 at time 1607969408089
Moved to 1241, 3167 at time 1607969408190
Moved to 1240, 3166 at time 1607969408256
Moved to 1239, 3165 at time 1607969408294
Moved to 1238, 3164 at time 1607969408367
Moved to 1237, 3163 at time 1607969408440
Moved to 1236, 3162 at time 1607969408499
Moved to 1235, 3161 at time 1607969408571
Moved to 1234, 3160 at time 1607969408635
Moved to 1233, 3159 at time 1607969408715
Moved to 1232, 3158 at time 1607969408790
Moved to 1231, 3157 at time 1607969408902
Moved to 1230, 3156 at time 1607969408936
Moved to 1229, 3155 at time 1607969409020
Moved to 1228, 3154 at time 1607969409059
Moved to 1227, 3153 at time 1607969409125
Moved to 1226, 3152 at time 1607969409207
Moved to 1225, 3151 at time 1607969409273
Moved to 1224, 3150 at time 1607969409342
Moved to 1223, 3149 at time 1607969409386
Moved to 1222, 3148 at time 1607969409443
Moved to 1221, 3147 at time 1607969409494
Moved to 1220, 3146 at time 1607969409554
Moved to 1219, 3145 at time 1607969409601
Moved to 1218, 3144 at time 1607969409661
Moved to 1217, 3143 at time 1607969409728
Moved to 1216, 3142 at time 1607969409814
Moved to 1215, 3141 at time 1607969409891
Moved to 1214, 3140 at time 1607969409954
Moved to 1213, 3139 at time 1607969410010
Moved to 1212, 3138 at time 1607969410071
Moved to 1211, 3137 at time 1607969410110
Moved to 1210, 3136 at time 1607969410176
Moved to 1209, 3135 at time 1607969410232
Moved to 1208, 3134 at time 1607969410274
Moved to 1207, 3133 at time 1607969410357
Moved to 1206, 3132 at time 1607969410404
Moved to 1205, 3131 at time 1607969410468
Moved to 1204, 3130 at time 1607969410511
Moved to 1203, 3129 at time 1607969410570
Moved to 1202, 3128 at time 1607969410612
Moved to 1201, 3127 at time 1607969410709
Moved to 1200, 3126 at time 1607969410754
Moved to 1199, 3125 at time 1607969410807
Moved to 1198, 3124 at time 1607969410862
Moved to 1197, 3123 at time 1607969410907
Moved to 1196, 3122 at time 1607969411043
Moved to 1195, 3121 at time 1607969411114
Moved to 1194, 3120 at time 1607969411159
Moved to 1193, 3119 at time 1607969411227
Moved to 1192, 3118 at time 1607969411272
Moved to 1191, 3117 at time 1607969411325
Moved to 1190, 3116 at time 1607969411361
Moved to 1189, 3115 at time 1607969411405
Moved to 1188, 3114 at time 1607969411442
Moved to 1187, 3113 at time 1607969411575
Moved to 1186, 3112 at time 1607969411710
Moved to 1185, 3111 at time 1607969411788
Moved to 1184, 3110 at time 1607969411825
Moved to 1183, 3109 at time 1607969411878
Moved to 1182, 3108 at time 1607969411941
Moved to 1181, 3107 at time 1607969412011
Moved to 1180, 3106 at time 1607969412059
Moved to 1179, 3105 at time 1607969412159
Moved to 1178, 3104 at time 1607969412237
Moved to 1177, 3103 at time 1607969412272
Moved to 1176, 3102 at time 1607969412478
Moved to 1175, 3101 at time 1607969412512
Moved to 1174, 3100 at time 1607969412571
Moved to 1173, 3099 at time 1607969412676
Moved to 1172, 3098 at time 1607969412735
Moved to 1171, 3097 at time 1607969412829
Moved to 1170, 3096 at time 1607969412906
