Moved to 390, 1032 at time 1607969349869
Moved to 389, 1031 at time 1607969394710
Moved to 388, 1030 at time 1607969394722
Moved to 387, 1029 at time 1607969394845
Moved to 386, 1028 at time 1607969394915
Moved to 385, 1027 at time 1607969394930
Moved to 384, 1026 at time 1607969394999
Moved to 383, 1025 at time 1607969395013
Moved to 382, 1024 at time 1607969395096
Moved to 381, 1023 at time 1607969395283
Moved to 380, 1022 at time 1607969395296
Moved to 379, 1021 at time 1607969395573
Moved to 378, 1020 at time 1607969395586
Moved to 377, 1019 at time 1607969396089
Moved to 376, 1018 at time 1607969396368
Moved to 375, 1017 at time 1607969396412
Moved to 374, 1016 at time 1607969396766
Moved to 373, 1015 at time 1607969396926
Moved to 372, 1014 at time 1607969397032
Moved to 371, 1013 at time 1607969397136
Moved to 370, 1012 at time 1607969397155
Moved to 369, 1011 at time 1607969397248
Moved to 368, 1010 at time 1607969397281
Moved to 367, 1009 at time 1607969397477
Moved to 366, 1008 at time 1607969397746
Moved to 365, 1007 at time 1607969398024
Moved to 364, 1006 at time 1607969398053
Moved to 363, 1005 at time 1607969398064
Moved to 362, 1004 at time 1607969398256
Moved to 361, 1003 at time 1607969398403
Moved to 360, 1002 at time 1607969398415
Moved to 359, 1001 at time 1607969398554
Moved to 358, 1000 at time 1607969398641
Moved to 357, 999 at time 1607969398686
Moved to 356, 998 at time 1607969398779
Moved to 355, 997 at time 1607969398869
Moved to 354, 996 at time 1607969399094
Moved to 353, 995 at time 1607969399190
Moved to 352, 994 at time 1607969399221
Moved to 351, 993 at time 1607969399256
Moved to 350, 992 at time 1607969399287
Moved to 349, 991 at time 1607969399367
Moved to 348, 990 at time 1607969399385
Moved to 347, 989 at time 1607969399486
Moved to 346, 988 at time 1607969399521
Moved to 345, 987 at time 1607969399551
Moved to 344, 986 at time 1607969399589
Moved to 343, 985 at time 1607969399666
Moved to 342, 984 at time 1607969399722
Moved to 341, 983 at time 1607969399734
Moved to 340, 982 at time 1607969399805
Moved to 339, 981 at time 1607969399819
Moved to 338, 980 at time 1607969399830
Got attacked at 338, 980 by Unit@28dae869 at time 1607969399832
Moved to 337, 979 at time 1607969399855
Moved to 336, 978 at time 1607969399937
Moved to 335, 977 at time 1607969400022
Moved to 334, 976 at time 1607969400121
Moved to 333, 975 at time 1607969400200
Moved to 332, 974 at time 1607969400255
Moved to 331, 973 at time 1607969400301
Moved to 330, 972 at time 1607969400337
Moved to 329, 971 at time 1607969400372
Moved to 328, 970 at time 1607969400407
Moved to 327, 969 at time 1607969400454
Moved to 326, 968 at time 1607969400523
Moved to 325, 967 at time 1607969400587
Moved to 324, 966 at time 1607969400606
Moved to 323, 965 at time 1607969400657
Moved to 322, 964 at time 1607969400727
Moved to 321, 963 at time 1607969400773
Moved to 320, 962 at time 1607969400788
Moved to 319, 961 at time 1607969400857
Moved to 318, 960 at time 1607969400907
Moved to 317, 959 at time 1607969400938
Moved to 316, 958 at time 1607969401003
Got attacked at 316, 958 by Unit@28dae869 at time 1607969401015
Moved to 315, 957 at time 1607969401087
Moved to 314, 956 at time 1607969401222
Moved to 313, 955 at time 1607969401331
Moved to 312, 954 at time 1607969401510
Moved to 311, 953 at time 1607969401598
Moved to 310, 952 at time 1607969401786
Moved to 309, 951 at time 1607969401863
Moved to 308, 950 at time 1607969402010
Moved to 307, 949 at time 1607969402117
Moved to 306, 948 at time 1607969402130
Moved to 305, 947 at time 1607969402301
Moved to 304, 946 at time 1607969402457
Moved to 303, 945 at time 1607969402589
Moved to 302, 944 at time 1607969402758
Moved to 301, 943 at time 1607969402871
Moved to 300, 942 at time 1607969403042
Moved to 299, 941 at time 1607969403142
Moved to 298, 940 at time 1607969403193
Moved to 297, 939 at time 1607969403341
Moved to 296, 938 at time 1607969403388
Moved to 295, 937 at time 1607969403550
Moved to 294, 936 at time 1607969403608
Moved to 293, 935 at time 1607969403782
Moved to 292, 934 at time 1607969403852
Moved to 291, 933 at time 1607969404048
Moved to 290, 932 at time 1607969404117
Moved to 289, 931 at time 1607969404325
Moved to 288, 930 at time 1607969404420
Moved to 287, 929 at time 1607969404638
Moved to 286, 928 at time 1607969404824
Moved to 285, 927 at time 1607969404887
Moved to 284, 926 at time 1607969405000
Moved to 283, 925 at time 1607969405082
Moved to 282, 924 at time 1607969405171
Moved to 281, 923 at time 1607969405355
Moved to 280, 922 at time 1607969405497
Moved to 279, 921 at time 1607969405509
Moved to 278, 920 at time 1607969405520
Moved to 277, 919 at time 1607969405560
Moved to 276, 918 at time 1607969405593
Moved to 275, 917 at time 1607969405618
Moved to 274, 916 at time 1607969405654
Moved to 273, 915 at time 1607969405675
Moved to 272, 914 at time 1607969405795
Moved to 271, 913 at time 1607969406001
Moved to 270, 912 at time 1607969406013
Moved to 269, 911 at time 1607969406093
Moved to 268, 910 at time 1607969406151
Moved to 267, 909 at time 1607969406204
Moved to 266, 908 at time 1607969406269
Moved to 265, 907 at time 1607969406324
Moved to 264, 906 at time 1607969406340
Moved to 263, 905 at time 1607969406390
Moved to 262, 904 at time 1607969406419
Moved to 261, 903 at time 1607969406456
Moved to 260, 902 at time 1607969406483
Moved to 259, 901 at time 1607969406554
Moved to 258, 900 at time 1607969406621
Moved to 257, 899 at time 1607969406682
Moved to 256, 898 at time 1607969406809
Moved to 255, 897 at time 1607969406956
Moved to 254, 896 at time 1607969407124
Moved to 253, 895 at time 1607969407342
Moved to 252, 894 at time 1607969407505
Moved to 251, 893 at time 1607969407668
Moved to 250, 892 at time 1607969407834
Moved to 249, 891 at time 1607969407845
Moved to 248, 890 at time 1607969407909
Moved to 247, 889 at time 1607969407924
Moved to 246, 888 at time 1607969407954
Moved to 245, 887 at time 1607969407977
Moved to 244, 886 at time 1607969408007
Moved to 243, 885 at time 1607969408028
Moved to 242, 884 at time 1607969408057
Moved to 241, 883 at time 1607969408114
Moved to 240, 882 at time 1607969408188
Moved to 239, 881 at time 1607969408232
Got attacked at 239, 881 by Unit@28dae869 at time 1607969408291
Moved to 238, 880 at time 1607969408291
Moved to 237, 879 at time 1607969408339
Moved to 236, 878 at time 1607969408414
Moved to 235, 877 at time 1607969408554
Moved to 234, 876 at time 1607969408687
Moved to 233, 875 at time 1607969408815
Moved to 232, 874 at time 1607969408897
Moved to 231, 873 at time 1607969408909
Moved to 230, 872 at time 1607969408945
Moved to 229, 871 at time 1607969408958
Moved to 228, 870 at time 1607969409020
Moved to 227, 869 at time 1607969409032
Moved to 226, 868 at time 1607969409072
Moved to 225, 867 at time 1607969409128
Moved to 224, 866 at time 1607969409193
Moved to 223, 865 at time 1607969409210
Moved to 222, 864 at time 1607969409242
Moved to 221, 863 at time 1607969409262
Moved to 220, 862 at time 1607969409293
Moved to 219, 861 at time 1607969409343
Moved to 218, 860 at time 1607969409361
Moved to 217, 859 at time 1607969409392
Got attacked at 217, 859 by Unit@28dae869 at time 1607969409406
Moved to 216, 858 at time 1607969409407
Moved to 215, 857 at time 1607969409443
Moved to 214, 856 at time 1607969409468
