Moved to 1475, 2197 at time 1607969349677
Moved to 1474, 2196 at time 1607969349867
Moved to 1473, 2195 at time 1607969394711
Moved to 1472, 2194 at time 1607969394722
Moved to 1471, 2193 at time 1607969394818
Moved to 1470, 2192 at time 1607969394838
Moved to 1469, 2191 at time 1607969394920
Moved to 1468, 2190 at time 1607969395006
Moved to 1467, 2189 at time 1607969395102
Moved to 1466, 2188 at time 1607969395273
Moved to 1465, 2187 at time 1607969395294
Moved to 1464, 2186 at time 1607969395571
Moved to 1463, 2185 at time 1607969395617
Moved to 1462, 2184 at time 1607969395774
Moved to 1461, 2183 at time 1607969395998
Moved to 1460, 2182 at time 1607969396162
Moved to 1459, 2181 at time 1607969396452
Moved to 1458, 2180 at time 1607969396724
Moved to 1457, 2179 at time 1607969396833
Moved to 1456, 2178 at time 1607969396901
Moved to 1455, 2177 at time 1607969396950
Moved to 1454, 2176 at time 1607969397014
Moved to 1453, 2175 at time 1607969397043
Moved to 1452, 2174 at time 1607969397119
Moved to 1451, 2173 at time 1607969397171
Moved to 1450, 2172 at time 1607969397229
Moved to 1449, 2171 at time 1607969397304
Moved to 1448, 2170 at time 1607969397555
Moved to 1447, 2169 at time 1607969397673
Moved to 1446, 2168 at time 1607969397913
Moved to 1445, 2167 at time 1607969397982
Moved to 1444, 2166 at time 1607969398087
Moved to 1443, 2165 at time 1607969398237
Moved to 1442, 2164 at time 1607969398416
Moved to 1441, 2163 at time 1607969398547
Moved to 1440, 2162 at time 1607969398641
Moved to 1439, 2161 at time 1607969398686
Moved to 1438, 2160 at time 1607969398778
Moved to 1437, 2159 at time 1607969398868
Moved to 1436, 2158 at time 1607969399049
Moved to 1435, 2157 at time 1607969399085
Moved to 1434, 2156 at time 1607969399201
Moved to 1433, 2155 at time 1607969399215
Moved to 1432, 2154 at time 1607969399265
Moved to 1431, 2153 at time 1607969399277
Moved to 1430, 2152 at time 1607969399337
Moved to 1429, 2151 at time 1607969399348
Moved to 1428, 2150 at time 1607969399406
Moved to 1427, 2149 at time 1607969399418
Moved to 1426, 2148 at time 1607969399501
Moved to 1425, 2147 at time 1607969399573
Moved to 1424, 2146 at time 1607969399627
Moved to 1423, 2145 at time 1607969399639
Moved to 1422, 2144 at time 1607969399690
Moved to 1421, 2143 at time 1607969399705
Moved to 1420, 2142 at time 1607969399784
Moved to 1419, 2141 at time 1607969399833
Moved to 1418, 2140 at time 1607969399852
Moved to 1417, 2139 at time 1607969399944
Moved to 1416, 2138 at time 1607969400016
Moved to 1415, 2137 at time 1607969400131
Moved to 1414, 2136 at time 1607969400190
Moved to 1413, 2135 at time 1607969400266
Moved to 1412, 2134 at time 1607969400290
Moved to 1411, 2133 at time 1607969400346
Moved to 1410, 2132 at time 1607969400366
Moved to 1409, 2131 at time 1607969400413
Moved to 1408, 2130 at time 1607969400449
Moved to 1407, 2129 at time 1607969400524
Moved to 1406, 2128 at time 1607969400585
Moved to 1405, 2127 at time 1607969400606
Moved to 1404, 2126 at time 1607969400657
Moved to 1403, 2125 at time 1607969400673
Moved to 1402, 2124 at time 1607969400717
Moved to 1401, 2123 at time 1607969400737
Moved to 1400, 2122 at time 1607969400769
Moved to 1399, 2121 at time 1607969400792
Moved to 1398, 2120 at time 1607969400834
Moved to 1397, 2119 at time 1607969400855
Moved to 1396, 2118 at time 1607969400907
Moved to 1395, 2117 at time 1607969400939
Moved to 1394, 2116 at time 1607969401003
Moved to 1393, 2115 at time 1607969401087
Moved to 1392, 2114 at time 1607969401220
Moved to 1391, 2113 at time 1607969401335
Moved to 1390, 2112 at time 1607969401506
Moved to 1389, 2111 at time 1607969401600
Moved to 1388, 2110 at time 1607969401871
Moved to 1387, 2109 at time 1607969402000
Moved to 1386, 2108 at time 1607969402311
Moved to 1385, 2107 at time 1607969402442
Moved to 1384, 2106 at time 1607969402603
Moved to 1383, 2105 at time 1607969402743
Moved to 1382, 2104 at time 1607969402877
Moved to 1381, 2103 at time 1607969403038
Moved to 1380, 2102 at time 1607969403146
Moved to 1379, 2101 at time 1607969403190
Moved to 1378, 2100 at time 1607969403232
Moved to 1377, 2099 at time 1607969403454
Moved to 1376, 2098 at time 1607969403490
Moved to 1375, 2097 at time 1607969403684
Moved to 1374, 2096 at time 1607969403717
Moved to 1373, 2095 at time 1607969403926
Moved to 1372, 2094 at time 1607969403951
Moved to 1371, 2093 at time 1607969403962
Moved to 1370, 2092 at time 1607969404207
Moved to 1369, 2091 at time 1607969404219
Moved to 1368, 2090 at time 1607969404242
Moved to 1367, 2089 at time 1607969404501
Moved to 1366, 2088 at time 1607969404683
Moved to 1365, 2087 at time 1607969404851
Moved to 1364, 2086 at time 1607969405047
Moved to 1363, 2085 at time 1607969405203
Moved to 1362, 2084 at time 1607969405214
Moved to 1361, 2083 at time 1607969405404
Moved to 1360, 2082 at time 1607969405493
Moved to 1359, 2081 at time 1607969405523
Moved to 1358, 2080 at time 1607969405560
Moved to 1357, 2079 at time 1607969405592
Moved to 1356, 2078 at time 1607969405619
Moved to 1355, 2077 at time 1607969405654
Moved to 1354, 2076 at time 1607969405675
Moved to 1353, 2075 at time 1607969405795
Moved to 1352, 2074 at time 1607969405842
Moved to 1351, 2073 at time 1607969405983
Moved to 1350, 2072 at time 1607969406030
Moved to 1349, 2071 at time 1607969406091
Moved to 1348, 2070 at time 1607969406152
Moved to 1347, 2069 at time 1607969406202
Moved to 1346, 2068 at time 1607969406269
Moved to 1345, 2067 at time 1607969406324
Moved to 1344, 2066 at time 1607969406339
Moved to 1343, 2065 at time 1607969406390
Moved to 1342, 2064 at time 1607969406419
Moved to 1341, 2063 at time 1607969406456
Moved to 1340, 2062 at time 1607969406480
Moved to 1339, 2061 at time 1607969406523
Moved to 1338, 2060 at time 1607969406540
Moved to 1337, 2059 at time 1607969406576
Moved to 1336, 2058 at time 1607969406598
Moved to 1335, 2057 at time 1607969406631
Moved to 1334, 2056 at time 1607969406659
Moved to 1333, 2055 at time 1607969406714
Moved to 1332, 2054 at time 1607969406749
Moved to 1331, 2053 at time 1607969406851
Moved to 1330, 2052 at time 1607969406922
