Moved to 1167, 1539 at time 1607965644328
Moved to 1166, 1538 at time 1607965644765
Moved to 1165, 1537 at time 1607965645056
Moved to 1164, 1536 at time 1607965645311
Moved to 1163, 1535 at time 1607965645404
Moved to 1162, 1534 at time 1607965645592
Moved to 1161, 1533 at time 1607965645678
Moved to 1160, 1532 at time 1607965646008
Moved to 1159, 1531 at time 1607965646169
Moved to 1158, 1530 at time 1607965646578
Moved to 1157, 1529 at time 1607965707695
Moved to 1156, 1528 at time 1607965707722
Moved to 1155, 1527 at time 1607965707773
Moved to 1154, 1526 at time 1607965708122
Moved to 1153, 1525 at time 1607965708308
Moved to 1152, 1524 at time 1607965708365
Moved to 1151, 1523 at time 1607965708485
Moved to 1150, 1522 at time 1607965708584
Moved to 1149, 1521 at time 1607965708709
Moved to 1148, 1520 at time 1607965708800
Moved to 1147, 1519 at time 1607965708926
Moved to 1146, 1518 at time 1607965709016
Moved to 1145, 1517 at time 1607965709117
Moved to 1144, 1516 at time 1607965709190
Moved to 1143, 1515 at time 1607965709295
Moved to 1142, 1514 at time 1607965709371
Moved to 1141, 1513 at time 1607965709477
Moved to 1140, 1512 at time 1607965709559
Moved to 1139, 1511 at time 1607965709912
Moved to 1138, 1510 at time 1607965710194
Moved to 1137, 1509 at time 1607965710540
Moved to 1136, 1508 at time 1607965710719
Moved to 1135, 1507 at time 1607965711017
Moved to 1134, 1506 at time 1607965711211
Moved to 1133, 1505 at time 1607965711453
Moved to 1132, 1504 at time 1607965711630
Moved to 1131, 1503 at time 1607965712062
Moved to 1130, 1502 at time 1607965712300
Moved to 1129, 1501 at time 1607965712577
Moved to 1128, 1500 at time 1607965712718
Moved to 1127, 1499 at time 1607965713016
Moved to 1126, 1498 at time 1607965713121
Moved to 1125, 1497 at time 1607965713583
Moved to 1124, 1496 at time 1607965713791
Moved to 1123, 1495 at time 1607965714099
Moved to 1122, 1494 at time 1607965714164
Moved to 1121, 1493 at time 1607965714468
Moved to 1120, 1492 at time 1607965714649
Moved to 1119, 1491 at time 1607965715021
Moved to 1118, 1490 at time 1607965715078
Moved to 1117, 1489 at time 1607965715202
Moved to 1116, 1488 at time 1607965715238
Moved to 1115, 1487 at time 1607965715334
Moved to 1114, 1486 at time 1607965715400
Moved to 1113, 1485 at time 1607965715501
Moved to 1112, 1484 at time 1607965715563
Moved to 1111, 1483 at time 1607965715652
Moved to 1110, 1482 at time 1607965715736
Moved to 1109, 1481 at time 1607965715981
Moved to 1108, 1480 at time 1607965715993
Moved to 1107, 1479 at time 1607965716271
Moved to 1106, 1478 at time 1607965716518
Moved to 1105, 1477 at time 1607965716738
Moved to 1104, 1476 at time 1607965716874
Moved to 1103, 1475 at time 1607965716934
Moved to 1102, 1474 at time 1607965717186
Moved to 1101, 1473 at time 1607965717282
Moved to 1100, 1472 at time 1607965717373
Moved to 1099, 1471 at time 1607965717463
Moved to 1098, 1470 at time 1607965717549
Moved to 1097, 1469 at time 1607965717623
Moved to 1096, 1468 at time 1607965717704
Moved to 1095, 1467 at time 1607965717765
Moved to 1094, 1466 at time 1607965718048
Moved to 1093, 1465 at time 1607965718228
Moved to 1092, 1464 at time 1607965718512
Moved to 1091, 1463 at time 1607965718570
Moved to 1090, 1462 at time 1607965718676
Moved to 1089, 1461 at time 1607965718746
Moved to 1088, 1460 at time 1607965718847
Moved to 1087, 1459 at time 1607965718904
Moved to 1086, 1458 at time 1607965719034
Moved to 1085, 1457 at time 1607965719159
Moved to 1084, 1456 at time 1607965719365
Moved to 1083, 1455 at time 1607965719518
Moved to 1082, 1454 at time 1607965719826
Moved to 1081, 1453 at time 1607965720041
Moved to 1080, 1452 at time 1607965720370
Moved to 1079, 1451 at time 1607965720569
Moved to 1078, 1450 at time 1607965720891
Moved to 1077, 1449 at time 1607965721086
Moved to 1076, 1448 at time 1607965721412
Moved to 1075, 1447 at time 1607965721497
Moved to 1074, 1446 at time 1607965721626
Moved to 1073, 1445 at time 1607965721666
Moved to 1072, 1444 at time 1607965721791
Moved to 1071, 1443 at time 1607965721837
Moved to 1070, 1442 at time 1607965721936
Moved to 1069, 1441 at time 1607965721977
Moved to 1068, 1440 at time 1607965722073
Moved to 1067, 1439 at time 1607965722124
Moved to 1066, 1438 at time 1607965722203
Moved to 1065, 1437 at time 1607965722256
Moved to 1064, 1436 at time 1607965722336
Moved to 1063, 1435 at time 1607965722387
Moved to 1062, 1434 at time 1607965722400
Moved to 1061, 1433 at time 1607965722608
Moved to 1060, 1432 at time 1607965722817
Moved to 1059, 1431 at time 1607965723039
Moved to 1058, 1430 at time 1607965723292
Moved to 1057, 1429 at time 1607965723445
Moved to 1056, 1428 at time 1607965723660
Moved to 1055, 1427 at time 1607965723903
Moved to 1054, 1426 at time 1607965724194
Moved to 1053, 1425 at time 1607965724391
Moved to 1052, 1424 at time 1607965724681
Moved to 1051, 1423 at time 1607965724887
Moved to 1050, 1422 at time 1607965725164
Moved to 1049, 1421 at time 1607965725375
Moved to 1048, 1420 at time 1607965725619
Moved to 1047, 1419 at time 1607965725820
Moved to 1046, 1418 at time 1607965726083
Moved to 1045, 1417 at time 1607965726283
Moved to 1044, 1416 at time 1607965726553
Moved to 1043, 1415 at time 1607965726733
Moved to 1042, 1414 at time 1607965727003
Moved to 1041, 1413 at time 1607965727158
Moved to 1040, 1412 at time 1607965727434
Moved to 1039, 1411 at time 1607965727618
Moved to 1038, 1410 at time 1607965727901
Moved to 1037, 1409 at time 1607965728081
Moved to 1036, 1408 at time 1607965728348
Moved to 1035, 1407 at time 1607965728520
Moved to 1034, 1406 at time 1607965728807
Moved to 1033, 1405 at time 1607965729016
Moved to 1032, 1404 at time 1607965729275
Moved to 1031, 1403 at time 1607965729476
Moved to 1030, 1402 at time 1607965729567
Moved to 1029, 1401 at time 1607965729634
Moved to 1028, 1400 at time 1607965729690
Moved to 1027, 1399 at time 1607965729752
Moved to 1026, 1398 at time 1607965729801
Moved to 1025, 1397 at time 1607965729874
Moved to 1024, 1396 at time 1607965729886
Moved to 1023, 1395 at time 1607965729941
Moved to 1022, 1394 at time 1607965730164
Moved to 1021, 1393 at time 1607965730259
Moved to 1020, 1392 at time 1607965730584
Moved to 1019, 1391 at time 1607965730706
Moved to 1018, 1390 at time 1607965731017
Moved to 1017, 1389 at time 1607965731135
Moved to 1016, 1388 at time 1607965731385
Moved to 1015, 1387 at time 1607965731430
Moved to 1014, 1386 at time 1607965731508
Moved to 1013, 1385 at time 1607965731539
Moved to 1012, 1384 at time 1607965731625
Moved to 1011, 1383 at time 1607965731647
Moved to 1010, 1382 at time 1607965731735
Moved to 1009, 1381 at time 1607965731761
Moved to 1008, 1380 at time 1607965731841
Moved to 1007, 1379 at time 1607965731867
Moved to 1006, 1378 at time 1607965731949
Moved to 1005, 1377 at time 1607965731968
Moved to 1004, 1376 at time 1607965732051
Moved to 1003, 1375 at time 1607965732068
Moved to 1002, 1374 at time 1607965732152
Moved to 1001, 1373 at time 1607965732273
Moved to 1000, 1372 at time 1607965732399
Moved to 999, 1371 at time 1607965732509
Moved to 998, 1370 at time 1607965732548
Moved to 997, 1369 at time 1607965732560
Moved to 996, 1368 at time 1607965732831
Moved to 995, 1367 at time 1607965732935
Moved to 994, 1366 at time 1607965733376
Moved to 993, 1365 at time 1607965733824
Moved to 992, 1364 at time 1607965734078
Moved to 991, 1363 at time 1607965734499
Moved to 990, 1362 at time 1607965734666
Moved to 989, 1361 at time 1607965734680
Moved to 988, 1360 at time 1607965734819
Moved to 987, 1359 at time 1607965734898
Moved to 986, 1358 at time 1607965734963
Moved to 985, 1357 at time 1607965735034
Moved to 984, 1356 at time 1607965735106
Moved to 983, 1355 at time 1607965735162
Moved to 982, 1354 at time 1607965735226
Moved to 981, 1353 at time 1607965735279
Moved to 980, 1352 at time 1607965735329
Moved to 979, 1351 at time 1607965735389
Moved to 978, 1350 at time 1607965735433
Moved to 977, 1349 at time 1607965735488
Moved to 976, 1348 at time 1607965735534
Moved to 975, 1347 at time 1607965735592
Moved to 974, 1346 at time 1607965735642
Moved to 973, 1345 at time 1607965735702
Moved to 972, 1344 at time 1607965735742
Moved to 971, 1343 at time 1607965735814
Moved to 970, 1342 at time 1607965735853
Moved to 969, 1341 at time 1607965735916
Moved to 968, 1340 at time 1607965735949
Moved to 967, 1339 at time 1607965736187
Moved to 966, 1338 at time 1607965736316
Moved to 965, 1337 at time 1607965736612
Moved to 964, 1336 at time 1607965736738
Moved to 963, 1335 at time 1607965736850
Moved to 962, 1334 at time 1607965736921
Moved to 961, 1333 at time 1607965737056
Moved to 960, 1332 at time 1607965737207
Moved to 959, 1331 at time 1607965737628
Moved to 958, 1330 at time 1607965737852
Moved to 957, 1329 at time 1607965738033
Moved to 956, 1328 at time 1607965738251
Moved to 955, 1327 at time 1607965738433
Moved to 954, 1326 at time 1607965738645
Moved to 953, 1325 at time 1607965738861
Moved to 952, 1324 at time 1607965739072
Moved to 951, 1323 at time 1607965739468
Moved to 950, 1322 at time 1607965739625
Moved to 949, 1321 at time 1607965739638
Moved to 948, 1320 at time 1607965739834
Moved to 947, 1319 at time 1607965740028
Moved to 946, 1318 at time 1607965740189
Moved to 945, 1317 at time 1607965740200
Moved to 944, 1316 at time 1607965740359
Moved to 943, 1315 at time 1607965740430
Moved to 942, 1314 at time 1607965740479
Moved to 941, 1313 at time 1607965740550
Moved to 940, 1312 at time 1607965740612
Moved to 939, 1311 at time 1607965740626
Moved to 938, 1310 at time 1607965740657
Moved to 937, 1309 at time 1607965740728
Moved to 936, 1308 at time 1607965740755
Moved to 935, 1307 at time 1607965740894
Moved to 934, 1306 at time 1607965740961
Moved to 933, 1305 at time 1607965741104
Moved to 932, 1304 at time 1607965741128
Moved to 931, 1303 at time 1607965741207
Moved to 930, 1302 at time 1607965741226
Moved to 929, 1301 at time 1607965741237
Moved to 928, 1300 at time 1607965741392
Moved to 927, 1299 at time 1607965741507
Moved to 926, 1298 at time 1607965741729
Moved to 925, 1297 at time 1607965741860
Moved to 924, 1296 at time 1607965741982
Moved to 923, 1295 at time 1607965742069
Moved to 922, 1294 at time 1607965742182
Moved to 921, 1293 at time 1607965742262
Moved to 920, 1292 at time 1607965742364
Moved to 919, 1291 at time 1607965742376
Moved to 918, 1290 at time 1607965742433
Moved to 917, 1289 at time 1607965742523
Moved to 916, 1288 at time 1607965742562
Moved to 915, 1287 at time 1607965742632
Moved to 914, 1286 at time 1607965742673
Moved to 913, 1285 at time 1607965742745
Moved to 912, 1284 at time 1607965742788
Moved to 911, 1283 at time 1607965742851
Moved to 910, 1282 at time 1607965742910
Moved to 909, 1281 at time 1607965742963
Moved to 908, 1280 at time 1607965743027
Moved to 907, 1279 at time 1607965743073
Moved to 906, 1278 at time 1607965743138
Moved to 905, 1277 at time 1607965743185
Moved to 904, 1276 at time 1607965743247
Moved to 903, 1275 at time 1607965743285
Moved to 902, 1274 at time 1607965743338
Moved to 901, 1273 at time 1607965743365
Moved to 900, 1272 at time 1607965743376
Moved to 899, 1271 at time 1607965743387
Moved to 898, 1270 at time 1607965743499
Moved to 897, 1269 at time 1607965743894
Moved to 896, 1268 at time 1607965744275
Moved to 895, 1267 at time 1607965744628
Moved to 894, 1266 at time 1607965745006
Moved to 893, 1265 at time 1607965745354
Moved to 892, 1264 at time 1607965745370
Moved to 891, 1263 at time 1607965745717
Moved to 890, 1262 at time 1607965745745
Moved to 889, 1261 at time 1607965746079
Moved to 888, 1260 at time 1607965746115
Moved to 887, 1259 at time 1607965746492
Moved to 886, 1258 at time 1607965746761
Moved to 885, 1257 at time 1607965746817
Moved to 884, 1256 at time 1607965747121
Moved to 883, 1255 at time 1607965747171
Moved to 882, 1254 at time 1607965747481
Moved to 881, 1253 at time 1607965747849
Moved to 880, 1252 at time 1607965747870
Moved to 879, 1251 at time 1607965748141
Moved to 878, 1250 at time 1607965748257
Moved to 877, 1249 at time 1607965748366
Moved to 876, 1248 at time 1607965748479
Moved to 875, 1247 at time 1607965748561
Moved to 874, 1246 at time 1607965748663
Moved to 873, 1245 at time 1607965748795
Moved to 872, 1244 at time 1607965748882
Moved to 871, 1243 at time 1607965748977
Moved to 870, 1242 at time 1607965749065
Moved to 869, 1241 at time 1607965749297
Moved to 868, 1240 at time 1607965749324
Moved to 867, 1239 at time 1607965749656
Moved to 866, 1238 at time 1607965749693
Moved to 865, 1237 at time 1607965750064
Moved to 864, 1236 at time 1607965750090
Moved to 863, 1235 at time 1607965750466
Moved to 862, 1234 at time 1607965750482
Moved to 861, 1233 at time 1607965750872
Moved to 860, 1232 at time 1607965751253
Moved to 859, 1231 at time 1607965751266
