Moved to 392, 5175 at time 1607969349734
Moved to 391, 5174 at time 1607969349804
Moved to 390, 5173 at time 1607969394705
Moved to 389, 5172 at time 1607969394717
Moved to 388, 5171 at time 1607969394755
Moved to 387, 5170 at time 1607969394881
Moved to 386, 5169 at time 1607969394965
Moved to 385, 5168 at time 1607969395044
Moved to 384, 5167 at time 1607969395185
Moved to 383, 5166 at time 1607969395485
Moved to 382, 5165 at time 1607969395497
Moved to 381, 5164 at time 1607969395670
Moved to 380, 5163 at time 1607969395750
Moved to 379, 5162 at time 1607969395824
Moved to 378, 5161 at time 1607969395936
Moved to 377, 5160 at time 1607969395951
Moved to 376, 5159 at time 1607969396195
Moved to 375, 5158 at time 1607969396317
Moved to 374, 5157 at time 1607969396724
Moved to 373, 5156 at time 1607969396833
Moved to 372, 5155 at time 1607969396901
Moved to 371, 5154 at time 1607969396950
Moved to 370, 5153 at time 1607969397015
Moved to 369, 5152 at time 1607969397039
Moved to 368, 5151 at time 1607969397132
Moved to 367, 5150 at time 1607969397157
Moved to 366, 5149 at time 1607969397168
Moved to 365, 5148 at time 1607969397231
Moved to 364, 5147 at time 1607969397303
Moved to 363, 5146 at time 1607969397374
Moved to 362, 5145 at time 1607969397528
Moved to 361, 5144 at time 1607969397705
Moved to 360, 5143 at time 1607969397864
Moved to 359, 5142 at time 1607969398007
Moved to 358, 5141 at time 1607969398070
Moved to 357, 5140 at time 1607969398253
Moved to 356, 5139 at time 1607969398264
Moved to 355, 5138 at time 1607969398275
Moved to 354, 5137 at time 1607969398363
Moved to 353, 5136 at time 1607969398593
Moved to 352, 5135 at time 1607969398718
Moved to 351, 5134 at time 1607969398934
Moved to 350, 5133 at time 1607969398954
Moved to 349, 5132 at time 1607969399158
Moved to 348, 5131 at time 1607969399240
Moved to 347, 5130 at time 1607969399303
Moved to 346, 5129 at time 1607969399317
Moved to 345, 5128 at time 1607969399367
Moved to 344, 5127 at time 1607969399382
Moved to 343, 5126 at time 1607969399449
Moved to 342, 5125 at time 1607969399472
Moved to 341, 5124 at time 1607969399485
Moved to 340, 5123 at time 1607969399520
Moved to 339, 5122 at time 1607969399550
Moved to 338, 5121 at time 1607969399589
Moved to 337, 5120 at time 1607969399608
Moved to 336, 5119 at time 1607969399657
Moved to 335, 5118 at time 1607969399672
Moved to 334, 5117 at time 1607969399718
Moved to 333, 5116 at time 1607969399741
Moved to 332, 5115 at time 1607969399799
Moved to 331, 5114 at time 1607969399822
Moved to 330, 5113 at time 1607969399885
Moved to 329, 5112 at time 1607969399914
Moved to 328, 5111 at time 1607969400055
Moved to 327, 5110 at time 1607969400092
Moved to 326, 5109 at time 1607969400223
Moved to 325, 5108 at time 1607969400237
Moved to 324, 5107 at time 1607969400316
Moved to 323, 5106 at time 1607969400390
Moved to 322, 5105 at time 1607969400494
Moved to 321, 5104 at time 1607969400604
Moved to 320, 5103 at time 1607969400660
Moved to 319, 5102 at time 1607969400732
Moved to 318, 5101 at time 1607969400773
Moved to 317, 5100 at time 1607969400784
Moved to 316, 5099 at time 1607969400795
Moved to 315, 5098 at time 1607969400828
Moved to 314, 5097 at time 1607969400859
Moved to 313, 5096 at time 1607969400906
Moved to 312, 5095 at time 1607969400939
Moved to 311, 5094 at time 1607969401005
Moved to 310, 5093 at time 1607969401084
Moved to 309, 5092 at time 1607969401228
Moved to 308, 5091 at time 1607969401328
Moved to 307, 5090 at time 1607969401516
Moved to 306, 5089 at time 1607969401596
Moved to 305, 5088 at time 1607969401786
Moved to 304, 5087 at time 1607969401863
Moved to 303, 5086 at time 1607969402012
Moved to 302, 5085 at time 1607969402116
Moved to 301, 5084 at time 1607969402311
Moved to 300, 5083 at time 1607969402443
Moved to 299, 5082 at time 1607969402600
Moved to 298, 5081 at time 1607969402750
Moved to 297, 5080 at time 1607969402877
Moved to 296, 5079 at time 1607969403039
Moved to 295, 5078 at time 1607969403142
Moved to 294, 5077 at time 1607969403192
Moved to 293, 5076 at time 1607969403223
Moved to 292, 5075 at time 1607969403320
Moved to 291, 5074 at time 1607969403416
