Moved to 84, 495 at time 1607847540605
Moved to 85, 485 at time 1607847541606
Moved to 86, 484 at time 1607847541640
Moved to 87, 483 at time 1607847541674
Moved to 88, 482 at time 1607847541708
Moved to 89, 481 at time 1607847541743
Moved to 90, 480 at time 1607847541780
Moved to 91, 479 at time 1607847541816
Moved to 92, 478 at time 1607847541851
Moved to 93, 477 at time 1607847541890
Moved to 94, 476 at time 1607847541925
Moved to 95, 475 at time 1607847541960
Moved to 96, 474 at time 1607847541996
Moved to 97, 473 at time 1607847542030
Moved to 98, 472 at time 1607847542067
Moved to 99, 471 at time 1607847542109
Moved to 100, 470 at time 1607847542146
Attacked Unit@30b69af5at position 100, 100 at time 1607847544756
Attacked Unit@30b69af5at position 100, 100 at time 1607847546440
Attacked Unit@30b69af5at position 100, 100 at time 1607847548126
Moved to 99, 398 at time 1607847549091
