Moved to 317, 4965 at time 1607969349754
Moved to 316, 4964 at time 1607969394754
Moved to 315, 4963 at time 1607969394868
Moved to 314, 4962 at time 1607969394955
Moved to 313, 4961 at time 1607969395027
Moved to 312, 4960 at time 1607969395144
Moved to 311, 4959 at time 1607969395393
Moved to 310, 4958 at time 1607969395714
Moved to 309, 4957 at time 1607969395854
Moved to 308, 4956 at time 1607969395916
Moved to 307, 4955 at time 1607969396320
Moved to 306, 4954 at time 1607969396434
Moved to 305, 4953 at time 1607969396713
Moved to 304, 4952 at time 1607969396822
Moved to 303, 4951 at time 1607969397076
Moved to 302, 4950 at time 1607969397186
Moved to 301, 4949 at time 1607969397220
Moved to 300, 4948 at time 1607969397288
Moved to 299, 4947 at time 1607969397577
Moved to 298, 4946 at time 1607969397953
Moved to 297, 4945 at time 1607969398094
Moved to 296, 4944 at time 1607969398200
Moved to 295, 4943 at time 1607969398430
Moved to 294, 4942 at time 1607969398491
Moved to 293, 4941 at time 1607969398651
Moved to 292, 4940 at time 1607969398804
Moved to 291, 4939 at time 1607969399073
Moved to 290, 4938 at time 1607969399190
Moved to 289, 4937 at time 1607969399265
Moved to 288, 4936 at time 1607969399331
Moved to 287, 4935 at time 1607969399400
Moved to 286, 4934 at time 1607969399494
Moved to 285, 4933 at time 1607969399552
Moved to 284, 4932 at time 1607969399622
Moved to 283, 4931 at time 1607969399685
Moved to 282, 4930 at time 1607969399757
Moved to 281, 4929 at time 1607969399836
Moved to 280, 4928 at time 1607969399937
Moved to 279, 4927 at time 1607969399977
Moved to 278, 4926 at time 1607969400150
Moved to 277, 4925 at time 1607969400278
Moved to 276, 4924 at time 1607969400338
Moved to 275, 4923 at time 1607969400418
Moved to 274, 4922 at time 1607969400535
Moved to 273, 4921 at time 1607969400627
Moved to 272, 4920 at time 1607969400683
Moved to 271, 4919 at time 1607969400748
Moved to 270, 4918 at time 1607969400791
Moved to 269, 4917 at time 1607969400874
Moved to 268, 4916 at time 1607969400945
Moved to 267, 4915 at time 1607969401142
Moved to 266, 4914 at time 1607969401432
Moved to 265, 4913 at time 1607969401647
Moved to 264, 4912 at time 1607969401720
Moved to 263, 4911 at time 1607969401892
Moved to 262, 4910 at time 1607969402233
Moved to 261, 4909 at time 1607969402502
Moved to 260, 4908 at time 1607969402807
Moved to 259, 4907 at time 1607969403094
Moved to 258, 4906 at time 1607969403208
Moved to 257, 4905 at time 1607969403301
Moved to 256, 4904 at time 1607969403540
Moved to 255, 4903 at time 1607969403814
Moved to 254, 4902 at time 1607969404059
Moved to 253, 4901 at time 1607969404361
Moved to 252, 4900 at time 1607969404577
Moved to 251, 4899 at time 1607969404759
Moved to 250, 4898 at time 1607969404936
Moved to 249, 4897 at time 1607969405119
Moved to 248, 4896 at time 1607969405268
Moved to 247, 4895 at time 1607969405464
Moved to 246, 4894 at time 1607969405526
Moved to 245, 4893 at time 1607969405618
Moved to 244, 4892 at time 1607969405709
Moved to 243, 4891 at time 1607969405895
Moved to 242, 4890 at time 1607969406063
Moved to 241, 4889 at time 1607969406103
Moved to 240, 4888 at time 1607969406174
Moved to 239, 4887 at time 1607969406220
Moved to 238, 4886 at time 1607969406287
Moved to 237, 4885 at time 1607969406359
Moved to 236, 4884 at time 1607969406424
Moved to 235, 4883 at time 1607969406490
Moved to 234, 4882 at time 1607969406547
Moved to 233, 4881 at time 1607969406605
Moved to 232, 4880 at time 1607969406671
Moved to 231, 4879 at time 1607969406793
Moved to 230, 4878 at time 1607969406945
Moved to 229, 4877 at time 1607969407110
Moved to 228, 4876 at time 1607969407331
Moved to 227, 4875 at time 1607969407489
Moved to 226, 4874 at time 1607969407659
Moved to 225, 4873 at time 1607969407825
Moved to 224, 4872 at time 1607969407907
Moved to 223, 4871 at time 1607969407994
Moved to 222, 4870 at time 1607969408069
Moved to 221, 4869 at time 1607969408151
Moved to 220, 4868 at time 1607969408193
Moved to 219, 4867 at time 1607969408248
Moved to 218, 4866 at time 1607969408303
Moved to 217, 4865 at time 1607969408356
Moved to 216, 4864 at time 1607969408453
Moved to 215, 4863 at time 1607969408617
Moved to 214, 4862 at time 1607969408735
Moved to 213, 4861 at time 1607969408771
Moved to 212, 4860 at time 1607969408832
Moved to 211, 4859 at time 1607969408925
Moved to 210, 4858 at time 1607969409026
Moved to 209, 4857 at time 1607969409109
Moved to 208, 4856 at time 1607969409169
Moved to 207, 4855 at time 1607969409211
Moved to 206, 4854 at time 1607969409245
Moved to 205, 4853 at time 1607969409289
Moved to 204, 4852 at time 1607969409326
Moved to 203, 4851 at time 1607969409403
Moved to 202, 4850 at time 1607969409485
Moved to 201, 4849 at time 1607969409569
Moved to 200, 4848 at time 1607969409633
Moved to 199, 4847 at time 1607969409691
Moved to 198, 4846 at time 1607969409753
Moved to 197, 4845 at time 1607969409842
Moved to 196, 4844 at time 1607969409907
Moved to 195, 4843 at time 1607969410000
Moved to 194, 4842 at time 1607969410081
Moved to 193, 4841 at time 1607969410154
Moved to 192, 4840 at time 1607969410192
Moved to 191, 4839 at time 1607969410265
Moved to 190, 4838 at time 1607969410363
Moved to 189, 4837 at time 1607969410453
Moved to 188, 4836 at time 1607969410527
Moved to 187, 4835 at time 1607969410604
Moved to 186, 4834 at time 1607969410720
Moved to 185, 4833 at time 1607969410793
Moved to 184, 4832 at time 1607969410876
Moved to 183, 4831 at time 1607969410980
Moved to 182, 4830 at time 1607969411091
Moved to 181, 4829 at time 1607969411180
Moved to 180, 4828 at time 1607969411262
Moved to 179, 4827 at time 1607969411329
Moved to 178, 4826 at time 1607969411437
Moved to 177, 4825 at time 1607969411586
Moved to 176, 4824 at time 1607969411707
Moved to 175, 4823 at time 1607969411743
Moved to 174, 4822 at time 1607969411811
Moved to 173, 4821 at time 1607969411891
Moved to 172, 4820 at time 1607969411930
Moved to 171, 4819 at time 1607969412028
Moved to 170, 4818 at time 1607969412205
Moved to 169, 4817 at time 1607969412382
Moved to 168, 4816 at time 1607969412416
Moved to 167, 4815 at time 1607969412506
Moved to 166, 4814 at time 1607969412576
Moved to 165, 4813 at time 1607969412770
Moved to 164, 4812 at time 1607969412969
Moved to 163, 4811 at time 1607969413104
Moved to 162, 4810 at time 1607969413159
Moved to 161, 4809 at time 1607969413389
Moved to 160, 4808 at time 1607969413566
Moved to 159, 4807 at time 1607969413642
Moved to 158, 4806 at time 1607969413676
Moved to 157, 4805 at time 1607969413711
Moved to 156, 4804 at time 1607969413773
Moved to 155, 4803 at time 1607969413818
Moved to 154, 4802 at time 1607969413869
Moved to 153, 4801 at time 1607969413963
Moved to 152, 4800 at time 1607969414005
Moved to 151, 4799 at time 1607969414093
Moved to 150, 4798 at time 1607969414170
Moved to 149, 4797 at time 1607969414255
Moved to 148, 4796 at time 1607969414293
Moved to 147, 4795 at time 1607969414426
Moved to 146, 4794 at time 1607969414487
Moved to 145, 4793 at time 1607969414560
Moved to 144, 4792 at time 1607969414617
Moved to 143, 4791 at time 1607969414702
Moved to 142, 4790 at time 1607969414837
Moved to 141, 4789 at time 1607969414975
Moved to 140, 4788 at time 1607969415123
Moved to 139, 4787 at time 1607969415196
Moved to 138, 4786 at time 1607969415281
Moved to 137, 4785 at time 1607969415357
Moved to 136, 4784 at time 1607969415443
Moved to 135, 4783 at time 1607969415513
Moved to 134, 4782 at time 1607969415547
Moved to 133, 4781 at time 1607969415730
Moved to 132, 4780 at time 1607969415809
Moved to 131, 4779 at time 1607969415944
Moved to 130, 4778 at time 1607969416243
Moved to 129, 4777 at time 1607969416547
Moved to 128, 4776 at time 1607969416689
Moved to 127, 4775 at time 1607969416757
Moved to 126, 4774 at time 1607969416897
Moved to 125, 4773 at time 1607969417018
Moved to 124, 4772 at time 1607969417135
Moved to 123, 4771 at time 1607969417183
Moved to 122, 4770 at time 1607969417280
Moved to 121, 4769 at time 1607969417331
Moved to 120, 4768 at time 1607969417438
