Moved to 334, 5218 at time 1607969349676
Moved to 333, 5217 at time 1607969349696
Moved to 332, 5216 at time 1607969349825
Moved to 331, 5215 at time 1607969394712
Moved to 330, 5214 at time 1607969394723
Moved to 329, 5213 at time 1607969394802
Moved to 328, 5212 at time 1607969394845
Moved to 327, 5211 at time 1607969394912
Moved to 326, 5210 at time 1607969394931
Moved to 325, 5209 at time 1607969394998
Moved to 324, 5208 at time 1607969395014
Moved to 323, 5207 at time 1607969395096
Moved to 322, 5206 at time 1607969395286
Moved to 321, 5205 at time 1607969395617
Moved to 320, 5204 at time 1607969395760
Moved to 319, 5203 at time 1607969395806
Moved to 318, 5202 at time 1607969396013
Moved to 317, 5201 at time 1607969396142
Moved to 316, 5200 at time 1607969396354
Moved to 315, 5199 at time 1607969396421
Moved to 314, 5198 at time 1607969396755
Moved to 313, 5197 at time 1607969396817
Moved to 312, 5196 at time 1607969396948
Moved to 311, 5195 at time 1607969397015
Moved to 310, 5194 at time 1607969397039
Moved to 309, 5193 at time 1607969397130
Moved to 308, 5192 at time 1607969397160
Moved to 307, 5191 at time 1607969397239
Moved to 306, 5190 at time 1607969397294
Moved to 305, 5189 at time 1607969397398
Moved to 304, 5188 at time 1607969397474
Moved to 303, 5187 at time 1607969397749
Moved to 302, 5186 at time 1607969397832
Moved to 301, 5185 at time 1607969398020
Moved to 300, 5184 at time 1607969398056
Moved to 299, 5183 at time 1607969398270
Moved to 298, 5182 at time 1607969398368
Moved to 297, 5181 at time 1607969398590
Moved to 296, 5180 at time 1607969398623
Moved to 295, 5179 at time 1607969398704
Moved to 294, 5178 at time 1607969398739
Moved to 293, 5177 at time 1607969398900
Moved to 292, 5176 at time 1607969398990
Moved to 291, 5175 at time 1607969399141
Moved to 290, 5174 at time 1607969399173
Moved to 289, 5173 at time 1607969399234
Moved to 288, 5172 at time 1607969399310
Moved to 287, 5171 at time 1607969399374
Moved to 286, 5170 at time 1607969399465
Moved to 285, 5169 at time 1607969399534
Moved to 284, 5168 at time 1607969399603
Moved to 283, 5167 at time 1607969399666
Moved to 282, 5166 at time 1607969399723
Moved to 281, 5165 at time 1607969399816
Moved to 280, 5164 at time 1607969399891
Moved to 279, 5163 at time 1607969399908
Moved to 278, 5162 at time 1607969400065
Moved to 277, 5161 at time 1607969400083
Moved to 276, 5160 at time 1607969400228
Moved to 275, 5159 at time 1607969400322
Moved to 274, 5158 at time 1607969400384
Moved to 273, 5157 at time 1607969400396
Moved to 272, 5156 at time 1607969400488
Moved to 271, 5155 at time 1607969400500
Moved to 270, 5154 at time 1607969400602
Moved to 269, 5153 at time 1607969400661
Moved to 268, 5152 at time 1607969400732
Moved to 267, 5151 at time 1607969400772
Moved to 266, 5150 at time 1607969400790
Moved to 265, 5149 at time 1607969400837
Moved to 264, 5148 at time 1607969400851
Moved to 263, 5147 at time 1607969400916
Moved to 262, 5146 at time 1607969400932
Moved to 261, 5145 at time 1607969401016
Moved to 260, 5144 at time 1607969401068
Moved to 259, 5143 at time 1607969401239
Moved to 258, 5142 at time 1607969401316
Moved to 257, 5141 at time 1607969401522
Moved to 256, 5140 at time 1607969401586
Moved to 255, 5139 at time 1607969401792
Moved to 254, 5138 at time 1607969402030
Moved to 253, 5137 at time 1607969402091
Moved to 252, 5136 at time 1607969402422
Moved to 251, 5135 at time 1607969402626
Moved to 250, 5134 at time 1607969402718
Moved to 249, 5133 at time 1607969402902
Moved to 248, 5132 at time 1607969402913
Moved to 247, 5131 at time 1607969402927
Moved to 246, 5130 at time 1607969402974
Moved to 245, 5129 at time 1607969403169
Moved to 244, 5128 at time 1607969403266
Moved to 243, 5127 at time 1607969403471
Moved to 242, 5126 at time 1607969403704
Moved to 241, 5125 at time 1607969403951
Moved to 240, 5124 at time 1607969404223
Moved to 239, 5123 at time 1607969404507
Moved to 238, 5122 at time 1607969404680
Moved to 237, 5121 at time 1607969404856
Moved to 236, 5120 at time 1607969405054
Moved to 235, 5119 at time 1607969405197
Moved to 234, 5118 at time 1607969405385
Moved to 233, 5117 at time 1607969405506
Moved to 232, 5116 at time 1607969405575
Moved to 231, 5115 at time 1607969405641
Moved to 230, 5114 at time 1607969405712
Moved to 229, 5113 at time 1607969405732
Moved to 228, 5112 at time 1607969405896
Moved to 227, 5111 at time 1607969405923
Moved to 226, 5110 at time 1607969406059
Moved to 225, 5109 at time 1607969406073
Moved to 224, 5108 at time 1607969406111
Moved to 223, 5107 at time 1607969406130
Moved to 222, 5106 at time 1607969406168
Moved to 221, 5105 at time 1607969406186
Moved to 220, 5104 at time 1607969406225
Moved to 219, 5103 at time 1607969406294
Moved to 218, 5102 at time 1607969406373
Moved to 217, 5101 at time 1607969406437
Moved to 216, 5100 at time 1607969406503
Moved to 215, 5099 at time 1607969406554
Moved to 214, 5098 at time 1607969406622
Moved to 213, 5097 at time 1607969406682
Moved to 212, 5096 at time 1607969406810
Moved to 211, 5095 at time 1607969406955
Moved to 210, 5094 at time 1607969406968
Moved to 209, 5093 at time 1607969407108
Moved to 208, 5092 at time 1607969407135
Moved to 207, 5091 at time 1607969407326
Moved to 206, 5090 at time 1607969407368
Moved to 205, 5089 at time 1607969407475
Moved to 204, 5088 at time 1607969407527
Moved to 203, 5087 at time 1607969407645
Moved to 202, 5086 at time 1607969407691
Moved to 201, 5085 at time 1607969407813
Moved to 200, 5084 at time 1607969407840
Moved to 199, 5083 at time 1607969407910
Moved to 198, 5082 at time 1607969407971
Moved to 197, 5081 at time 1607969408011
Moved to 196, 5080 at time 1607969408024
Moved to 195, 5079 at time 1607969408060
Moved to 194, 5078 at time 1607969408122
Moved to 193, 5077 at time 1607969408178
Moved to 192, 5076 at time 1607969408191
Moved to 191, 5075 at time 1607969408228
Moved to 190, 5074 at time 1607969408240
Moved to 189, 5073 at time 1607969408280
Moved to 188, 5072 at time 1607969408293
Moved to 187, 5071 at time 1607969408339
Moved to 186, 5070 at time 1607969408412
Moved to 185, 5069 at time 1607969408556
Moved to 184, 5068 at time 1607969408688
Moved to 183, 5067 at time 1607969408814
Moved to 182, 5066 at time 1607969408899
Moved to 181, 5065 at time 1607969408953
Moved to 180, 5064 at time 1607969409025
Moved to 179, 5063 at time 1607969409080
Moved to 178, 5062 at time 1607969409124
Moved to 177, 5061 at time 1607969409176
Moved to 176, 5060 at time 1607969409227
Moved to 175, 5059 at time 1607969409275
Moved to 174, 5058 at time 1607969409359
Moved to 173, 5057 at time 1607969409392
Moved to 172, 5056 at time 1607969409407
Moved to 171, 5055 at time 1607969409445
Moved to 170, 5054 at time 1607969409462
Moved to 169, 5053 at time 1607969409528
Moved to 168, 5052 at time 1607969409543
Moved to 167, 5051 at time 1607969409554
Moved to 166, 5050 at time 1607969409571
Moved to 165, 5049 at time 1607969409608
Moved to 164, 5048 at time 1607969409619
Moved to 163, 5047 at time 1607969409667
Moved to 162, 5046 at time 1607969409680
Moved to 161, 5045 at time 1607969409733
Moved to 160, 5044 at time 1607969409785
Moved to 159, 5043 at time 1607969409833
Moved to 158, 5042 at time 1607969409845
Moved to 157, 5041 at time 1607969409883
