Moved to 343, 637 at time 1607968586196
Moved to 342, 636 at time 1607968586354
Moved to 341, 635 at time 1607968622465
Moved to 340, 634 at time 1607968622477
Moved to 339, 633 at time 1607968622516
Moved to 338, 632 at time 1607968622543
Moved to 337, 631 at time 1607968622681
Moved to 336, 630 at time 1607968622721
Moved to 335, 629 at time 1607968622842
Moved to 334, 628 at time 1607968622868
Moved to 333, 627 at time 1607968622977
Moved to 332, 626 at time 1607968622992
Moved to 331, 625 at time 1607968623098
Moved to 330, 624 at time 1607968623371
Moved to 329, 623 at time 1607968623791
Got attacked at 329, 623 by Unit@63fb6848 at time 1607968624043
Moved to 328, 622 at time 1607968624314
Moved to 327, 621 at time 1607968624776
Moved to 326, 620 at time 1607968625155
Moved to 325, 619 at time 1607968625508
Moved to 324, 618 at time 1607968625519
Moved to 323, 617 at time 1607968625777
Moved to 322, 616 at time 1607968625790
Moved to 321, 615 at time 1607968626028
Moved to 320, 614 at time 1607968626293
Moved to 319, 613 at time 1607968626327
Got attacked at 319, 613 by Unit@7b04e36b at time 1607968626339
Moved to 318, 612 at time 1607968626525
Moved to 317, 611 at time 1607968626580
Moved to 316, 610 at time 1607968626871
Moved to 315, 609 at time 1607968626897
Moved to 314, 608 at time 1607968627009
Moved to 313, 607 at time 1607968627105
Moved to 312, 606 at time 1607968627246
Moved to 311, 605 at time 1607968627321
Moved to 310, 604 at time 1607968627408
Moved to 309, 603 at time 1607968627477
Moved to 308, 602 at time 1607968627504
Moved to 307, 601 at time 1607968627570
Moved to 306, 600 at time 1607968627587
Moved to 305, 599 at time 1607968627643
Moved to 304, 598 at time 1607968627659
Moved to 303, 597 at time 1607968627721
Moved to 302, 596 at time 1607968627795
Moved to 301, 595 at time 1607968627874
Moved to 300, 594 at time 1607968627944
Moved to 299, 593 at time 1607968628011
Moved to 298, 592 at time 1607968628086
Moved to 297, 591 at time 1607968628171
Moved to 296, 590 at time 1607968628244
Moved to 295, 589 at time 1607968628294
Moved to 294, 588 at time 1607968628309
Moved to 293, 587 at time 1607968628351
Moved to 292, 586 at time 1607968628411
Moved to 291, 585 at time 1607968628422
Moved to 290, 584 at time 1607968628473
Moved to 289, 583 at time 1607968628507
Moved to 288, 582 at time 1607968628579
Moved to 287, 581 at time 1607968628600
Moved to 286, 580 at time 1607968628672
Moved to 285, 579 at time 1607968628705
Moved to 284, 578 at time 1607968628809
Moved to 283, 577 at time 1607968628858
Moved to 282, 576 at time 1607968628950
Moved to 281, 575 at time 1607968628978
Moved to 280, 574 at time 1607968629029
Moved to 279, 573 at time 1607968629076
Moved to 278, 572 at time 1607968629155
Moved to 277, 571 at time 1607968629189
Moved to 276, 570 at time 1607968629256
Moved to 275, 569 at time 1607968629267
Moved to 274, 568 at time 1607968629395
Moved to 273, 567 at time 1607968629497
Moved to 272, 566 at time 1607968629520
Moved to 271, 565 at time 1607968629685
Moved to 270, 564 at time 1607968629707
Moved to 269, 563 at time 1607968629898
Moved to 268, 562 at time 1607968629941
Got attacked at 268, 562 by Unit@33ac6f79 at time 1607968629980
Got attacked at 268, 562 by Unit@7b04e36b at time 1607968629981
Got attacked at 268, 562 by Unit@3f62fa47 at time 1607968630012
Moved to 267, 561 at time 1607968630043
Moved to 266, 560 at time 1607968630110
Got attacked at 266, 560 by Unit@38059512 at time 1607968630148
Moved to 265, 559 at time 1607968630156
Moved to 264, 558 at time 1607968630213
Moved to 263, 557 at time 1607968630259
Moved to 262, 556 at time 1607968630330
Moved to 261, 555 at time 1607968630464
Moved to 260, 554 at time 1607968630631
Moved to 259, 553 at time 1607968630646
Moved to 258, 552 at time 1607968630812
Moved to 257, 551 at time 1607968630848
Moved to 256, 550 at time 1607968631030
Moved to 255, 549 at time 1607968631043
Moved to 254, 548 at time 1607968631065
