Moved to 1476, 3734 at time 1607969349676
Moved to 1475, 3733 at time 1607969349700
Moved to 1474, 3732 at time 1607969349871
Moved to 1473, 3731 at time 1607969394708
Moved to 1472, 3730 at time 1607969394721
Moved to 1471, 3729 at time 1607969394827
Moved to 1470, 3728 at time 1607969394927
Moved to 1469, 3727 at time 1607969395001
Moved to 1468, 3726 at time 1607969395104
Moved to 1467, 3725 at time 1607969395270
Moved to 1466, 3724 at time 1607969395294
Moved to 1465, 3723 at time 1607969395575
Moved to 1464, 3722 at time 1607969395614
Moved to 1463, 3721 at time 1607969395627
Moved to 1462, 3720 at time 1607969395656
Moved to 1461, 3719 at time 1607969395751
Moved to 1460, 3718 at time 1607969395824
Moved to 1459, 3717 at time 1607969395980
Moved to 1458, 3716 at time 1607969396176
Moved to 1457, 3715 at time 1607969396327
Moved to 1456, 3714 at time 1607969396453
Moved to 1455, 3713 at time 1607969396723
Moved to 1454, 3712 at time 1607969396915
Moved to 1453, 3711 at time 1607969396939
Moved to 1452, 3710 at time 1607969397024
Moved to 1451, 3709 at time 1607969397143
Moved to 1450, 3708 at time 1607969397270
Moved to 1449, 3707 at time 1607969397422
Moved to 1448, 3706 at time 1607969397436
Moved to 1447, 3705 at time 1607969397804
Moved to 1446, 3704 at time 1607969398036
Moved to 1445, 3703 at time 1607969398309
Moved to 1444, 3702 at time 1607969398321
Moved to 1443, 3701 at time 1607969398610
Moved to 1442, 3700 at time 1607969398719
Moved to 1441, 3699 at time 1607969398936
Moved to 1440, 3698 at time 1607969398954
Moved to 1439, 3697 at time 1607969399159
Moved to 1438, 3696 at time 1607969399240
Moved to 1437, 3695 at time 1607969399303
Moved to 1436, 3694 at time 1607969399317
Moved to 1435, 3693 at time 1607969399367
Moved to 1434, 3692 at time 1607969399381
Moved to 1433, 3691 at time 1607969399452
Moved to 1432, 3690 at time 1607969399470
Moved to 1431, 3689 at time 1607969399533
Moved to 1430, 3688 at time 1607969399603
Moved to 1429, 3687 at time 1607969399665
Moved to 1428, 3686 at time 1607969399723
Moved to 1427, 3685 at time 1607969399815
Moved to 1426, 3684 at time 1607969399890
Moved to 1425, 3683 at time 1607969400080
Moved to 1424, 3682 at time 1607969400093
Moved to 1423, 3681 at time 1607969400104
Moved to 1422, 3680 at time 1607969400211
Moved to 1421, 3679 at time 1607969400247
Moved to 1420, 3678 at time 1607969400305
Moved to 1419, 3677 at time 1607969400334
Moved to 1418, 3676 at time 1607969400373
