Moved to 19, 536 at time 1607903508285
Moved to 20, 535 at time 1607903508304
Moved to 21, 534 at time 1607903508326
Moved to 22, 533 at time 1607903508338
Moved to 23, 532 at time 1607903508353
Moved to 24, 531 at time 1607903508374
Moved to 25, 530 at time 1607903508388
Moved to 26, 529 at time 1607903508400
Moved to 27, 528 at time 1607903508411
Moved to 28, 527 at time 1607903508423
Moved to 29, 526 at time 1607903508435
Moved to 30, 525 at time 1607903508453
Moved to 31, 524 at time 1607903508467
Moved to 32, 523 at time 1607903508494
Moved to 33, 522 at time 1607903508507
Moved to 34, 521 at time 1607903508519
Moved to 35, 520 at time 1607903508531
Moved to 36, 519 at time 1607903508543
Moved to 37, 518 at time 1607903508565
Moved to 38, 517 at time 1607903508578
Moved to 39, 516 at time 1607903508590
Moved to 40, 515 at time 1607903508603
Moved to 41, 514 at time 1607903508615
Moved to 42, 513 at time 1607903508626
Moved to 43, 512 at time 1607903508640
Moved to 44, 511 at time 1607903508653
Moved to 45, 510 at time 1607903508669
Moved to 46, 509 at time 1607903508681
Moved to 47, 508 at time 1607903508693
Moved to 48, 507 at time 1607903508704
Moved to 49, 506 at time 1607903508717
Moved to 50, 505 at time 1607903508729
Moved to 51, 504 at time 1607903508741
Moved to 52, 503 at time 1607903508753
Moved to 53, 502 at time 1607903508764
Moved to 54, 501 at time 1607903508785
Moved to 55, 500 at time 1607903508798
Moved to 56, 499 at time 1607903508810
Moved to 57, 498 at time 1607903508821
Moved to 58, 497 at time 1607903508833
Moved to 59, 496 at time 1607903508846
Moved to 60, 495 at time 1607903508857
Moved to 61, 494 at time 1607903508868
Moved to 62, 493 at time 1607903508879
Moved to 63, 492 at time 1607903508890
Moved to 64, 491 at time 1607903508902
Moved to 65, 490 at time 1607903508914
Moved to 66, 489 at time 1607903508926
Moved to 67, 488 at time 1607903508937
Moved to 68, 487 at time 1607903508950
Moved to 69, 486 at time 1607903508961
Moved to 70, 485 at time 1607903508973
Moved to 71, 484 at time 1607903508984
Moved to 72, 483 at time 1607903508997
Moved to 73, 482 at time 1607903509009
Moved to 74, 481 at time 1607903509020
Moved to 75, 480 at time 1607903509031
Moved to 76, 479 at time 1607903509044
Moved to 77, 478 at time 1607903509055
Moved to 78, 477 at time 1607903509068
Moved to 79, 476 at time 1607903509080
Moved to 80, 475 at time 1607903509092
Moved to 81, 474 at time 1607903509104
Moved to 82, 473 at time 1607903509119
Moved to 83, 472 at time 1607903509135
Moved to 84, 471 at time 1607903509146
Moved to 85, 470 at time 1607903509158
Moved to 86, 469 at time 1607903509170
Moved to 87, 468 at time 1607903509181
Moved to 88, 467 at time 1607903509192
Moved to 89, 466 at time 1607903509203
Moved to 90, 465 at time 1607903509218
Moved to 91, 464 at time 1607903509230
Moved to 92, 463 at time 1607903509242
Moved to 93, 462 at time 1607903509253
Moved to 94, 461 at time 1607903509264
Moved to 95, 460 at time 1607903509276
Moved to 96, 459 at time 1607903509287
Moved to 97, 458 at time 1607903509298
Moved to 98, 457 at time 1607903509309
Moved to 99, 456 at time 1607903509320
Moved to 100, 455 at time 1607903509334
Got attacked at 100, 452 by Unit@18c1e5a6 at time 1607903509385
Got attacked at 100, 363 by Unit@18c1e5a6 at time 1607903510502
