Moved to 29, 2323 at time 1607969349829
Moved to 30, 2322 at time 1607969394848
Moved to 31, 2321 at time 1607969394993
Moved to 32, 2320 at time 1607969395109
Moved to 33, 2319 at time 1607969395366
Moved to 34, 2318 at time 1607969395696
Moved to 35, 2317 at time 1607969396071
Moved to 36, 2316 at time 1607969396340
Moved to 37, 2315 at time 1607969396748
Moved to 38, 2314 at time 1607969396888
Moved to 39, 2313 at time 1607969397084
Moved to 40, 2312 at time 1607969397225
Moved to 41, 2311 at time 1607969397355
Moved to 42, 2310 at time 1607969397780
Moved to 43, 2309 at time 1607969398004
Moved to 44, 2308 at time 1607969398432
Moved to 45, 2307 at time 1607969398650
Moved to 46, 2306 at time 1607969398900
Moved to 47, 2305 at time 1607969399141
Moved to 48, 2304 at time 1607969399351
Moved to 49, 2303 at time 1607969399478
Moved to 50, 2302 at time 1607969399633
Moved to 51, 2301 at time 1607969399817
Moved to 52, 2300 at time 1607969400068
Moved to 53, 2299 at time 1607969400169
Moved to 54, 2298 at time 1607969400271
Moved to 55, 2297 at time 1607969400451
Moved to 56, 2296 at time 1607969400559
Moved to 57, 2295 at time 1607969400683
Moved to 58, 2294 at time 1607969400787
Moved to 59, 2293 at time 1607969400964
Moved to 60, 2292 at time 1607969401254
Moved to 61, 2291 at time 1607969401496
Moved to 62, 2290 at time 1607969401795
Moved to 63, 2289 at time 1607969401982
Moved to 64, 2288 at time 1607969402354
Moved to 65, 2287 at time 1607969402603
Moved to 66, 2286 at time 1607969402924
Moved to 67, 2285 at time 1607969403154
Moved to 68, 2284 at time 1607969403285
Moved to 69, 2283 at time 1607969403567
Moved to 70, 2282 at time 1607969403741
Moved to 71, 2281 at time 1607969404070
Moved to 72, 2280 at time 1607969404291
Moved to 73, 2279 at time 1607969404585
Moved to 74, 2278 at time 1607969404692
Moved to 75, 2277 at time 1607969404934
Moved to 76, 2276 at time 1607969405059
Moved to 77, 2275 at time 1607969405258
Moved to 78, 2274 at time 1607969405417
Moved to 79, 2273 at time 1607969405575
Moved to 80, 2272 at time 1607969405808
Moved to 81, 2271 at time 1607969405919
Moved to 82, 2270 at time 1607969406096
Moved to 83, 2269 at time 1607969406226
Moved to 84, 2268 at time 1607969406352
Moved to 85, 2267 at time 1607969406497
Moved to 86, 2266 at time 1607969406597
Moved to 87, 2265 at time 1607969406798
Moved to 88, 2264 at time 1607969407047
Moved to 89, 2263 at time 1607969407326
Moved to 90, 2262 at time 1607969407588
Moved to 91, 2261 at time 1607969407827
Moved to 92, 2260 at time 1607969407959
Moved to 91, 2259 at time 1607969408078
Moved to 90, 2258 at time 1607969408203
