Moved to 2416, 1320 at time 1607968070127
Moved to 2415, 1319 at time 1607968070338
Moved to 2414, 1318 at time 1607968143955
Moved to 2413, 1317 at time 1607968144177
Moved to 2412, 1316 at time 1607968144320
Moved to 2411, 1315 at time 1607968144354
Moved to 2410, 1314 at time 1607968144429
Moved to 2409, 1313 at time 1607968144689
Moved to 2408, 1312 at time 1607968144723
Moved to 2407, 1311 at time 1607968144991
Moved to 2406, 1310 at time 1607968145112
Moved to 2405, 1309 at time 1607968145328
Moved to 2404, 1308 at time 1607968145657
Moved to 2403, 1307 at time 1607968145923
Moved to 2402, 1306 at time 1607968145985
Moved to 2401, 1305 at time 1607968146282
Moved to 2400, 1304 at time 1607968146384
Moved to 2399, 1303 at time 1607968146657
Moved to 2398, 1302 at time 1607968146742
Moved to 2397, 1301 at time 1607968146862
Moved to 2396, 1300 at time 1607968146906
Moved to 2395, 1299 at time 1607968146980
Moved to 2394, 1298 at time 1607968147111
Moved to 2393, 1297 at time 1607968147226
Moved to 2392, 1296 at time 1607968147389
Moved to 2391, 1295 at time 1607968147507
Moved to 2390, 1294 at time 1607968147559
Moved to 2389, 1293 at time 1607968147647
Moved to 2388, 1292 at time 1607968147789
Moved to 2387, 1291 at time 1607968147879
Moved to 2386, 1290 at time 1607968148101
Moved to 2385, 1289 at time 1607968148335
Moved to 2384, 1288 at time 1607968148664
Moved to 2383, 1287 at time 1607968149029
Moved to 2382, 1286 at time 1607968149230
Moved to 2381, 1285 at time 1607968149264
Moved to 2380, 1284 at time 1607968149458
Moved to 2379, 1283 at time 1607968149625
Moved to 2378, 1282 at time 1607968149839
Moved to 2377, 1281 at time 1607968149982
Moved to 2376, 1280 at time 1607968150191
Moved to 2375, 1279 at time 1607968150259
Moved to 2374, 1278 at time 1607968150306
Moved to 2373, 1277 at time 1607968150402
Moved to 2372, 1276 at time 1607968150524
Moved to 2371, 1275 at time 1607968150658
Moved to 2370, 1274 at time 1607968150846
Moved to 2369, 1273 at time 1607968150880
Moved to 2368, 1272 at time 1607968150960
Moved to 2367, 1271 at time 1607968151075
Moved to 2366, 1270 at time 1607968151156
Moved to 2365, 1269 at time 1607968151361
Moved to 2364, 1268 at time 1607968151396
Moved to 2363, 1267 at time 1607968151593
Moved to 2362, 1266 at time 1607968151669
Moved to 2361, 1265 at time 1607968151741
Moved to 2360, 1264 at time 1607968151875
Moved to 2359, 1263 at time 1607968152009
Moved to 2358, 1262 at time 1607968152054
Moved to 2357, 1261 at time 1607968152169
Moved to 2356, 1260 at time 1607968152376
Moved to 2355, 1259 at time 1607968152524
Moved to 2354, 1258 at time 1607968152708
Moved to 2353, 1257 at time 1607968152843
Moved to 2352, 1256 at time 1607968153041
Moved to 2351, 1255 at time 1607968153173
Moved to 2350, 1254 at time 1607968153369
Moved to 2349, 1253 at time 1607968153581
Moved to 2348, 1252 at time 1607968153682
Moved to 2347, 1251 at time 1607968153779
Moved to 2346, 1250 at time 1607968153876
