Moved to 575, 784 at time 1607967053370
Moved to 574, 783 at time 1607967053762
Moved to 573, 782 at time 1607967097305
Moved to 572, 781 at time 1607967097316
Moved to 571, 780 at time 1607967097585
Moved to 570, 779 at time 1607967097831
Moved to 569, 778 at time 1607967097856
Moved to 568, 777 at time 1607967098057
Moved to 567, 776 at time 1607967098070
Moved to 566, 775 at time 1607967098225
Moved to 565, 774 at time 1607967098251
Moved to 564, 773 at time 1607967098406
Moved to 563, 772 at time 1607967098428
Got attacked at 563, 772 by Unit@39ecaf13 at time 1607967098446
Moved to 562, 771 at time 1607967098644
Got attacked at 562, 771 by Unit@6adee6f2 at time 1607967098644
Moved to 561, 770 at time 1607967098661
Moved to 560, 769 at time 1607967098963
Moved to 559, 768 at time 1607967099428
Moved to 558, 767 at time 1607967099516
Got attacked at 558, 767 by Unit@6adee6f2 at time 1607967099879
Got attacked at 558, 767 by Unit@39ecaf13 at time 1607967099994
Moved to 557, 766 at time 1607967100015
Moved to 556, 765 at time 1607967100432
Moved to 555, 764 at time 1607967100460
Moved to 554, 763 at time 1607967100862
Moved to 553, 762 at time 1607967100895
Got attacked at 553, 762 by Unit@39ecaf13 at time 1607967101340
Moved to 552, 761 at time 1607967101568
Moved to 551, 760 at time 1607967101662
Got attacked at 551, 760 by Unit@6adee6f2 at time 1607967101729
Moved to 550, 759 at time 1607967101865
Moved to 549, 758 at time 1607967102027
Moved to 548, 757 at time 1607967102195
Moved to 547, 756 at time 1607967102460
Got attacked at 547, 756 by Unit@39ecaf13 at time 1607967102481
Moved to 546, 755 at time 1607967102841
Got attacked at 546, 755 by Unit@6adee6f2 at time 1607967102846
Moved to 545, 754 at time 1607967103261
Moved to 544, 753 at time 1607967103442
Moved to 543, 752 at time 1607967103575
Moved to 542, 751 at time 1607967103587
Moved to 541, 750 at time 1607967103731
Got attacked at 541, 750 by Unit@39ecaf13 at time 1607967103743
Moved to 540, 749 at time 1607967103763
Moved to 539, 748 at time 1607967103878
Moved to 538, 747 at time 1607967104028
Got attacked at 538, 747 by Unit@6adee6f2 at time 1607967104229
Moved to 537, 746 at time 1607967104441
Moved to 536, 745 at time 1607967104760
Moved to 535, 744 at time 1607967104849
Moved to 534, 743 at time 1607967105288
Got attacked at 534, 743 by Unit@39ecaf13 at time 1607967105301
Moved to 533, 742 at time 1607967105350
Moved to 532, 741 at time 1607967105363
Moved to 531, 740 at time 1607967105379
Moved to 530, 739 at time 1607967105879
Got attacked at 530, 739 by Unit@6adee6f2 at time 1607967105911
Moved to 529, 738 at time 1607967105947
Moved to 528, 737 at time 1607967106223
Moved to 527, 736 at time 1607967106341
Got attacked at 527, 736 by Unit@39ecaf13 at time 1607967106415
Moved to 526, 735 at time 1607967106539
Moved to 525, 734 at time 1607967106700
Moved to 524, 733 at time 1607967106985
Got attacked at 524, 733 by Unit@6adee6f2 at time 1607967107085
Moved to 523, 732 at time 1607967107107
Moved to 522, 731 at time 1607967107282
Moved to 521, 730 at time 1607967107390
Moved to 520, 729 at time 1607967107569
Moved to 519, 728 at time 1607967107613
Got attacked at 519, 728 by Unit@39ecaf13 at time 1607967107678
Moved to 518, 727 at time 1607967107694
Moved to 517, 726 at time 1607967107731
Moved to 516, 725 at time 1607967107742
Moved to 515, 724 at time 1607967107814
Moved to 514, 723 at time 1607967107914
Moved to 513, 722 at time 1607967107976
Moved to 512, 721 at time 1607967108037
Moved to 511, 720 at time 1607967108094
Moved to 510, 719 at time 1607967108160
Moved to 509, 718 at time 1607967108214
Moved to 508, 717 at time 1607967108285
Got attacked at 508, 717 by Unit@6adee6f2 at time 1607967108316
Moved to 507, 716 at time 1607967108346
Moved to 506, 715 at time 1607967108394
Moved to 505, 714 at time 1607967108457
Moved to 504, 713 at time 1607967108500
Moved to 503, 712 at time 1607967108598
Moved to 502, 711 at time 1607967108628
Moved to 501, 710 at time 1607967108844
Moved to 500, 709 at time 1607967108914
Got attacked at 500, 709 by Unit@39ecaf13 at time 1607967108996
Moved to 499, 708 at time 1607967109246
Got attacked at 499, 708 by Unit@6adee6f2 at time 1607967109546
Moved to 498, 707 at time 1607967109683
Moved to 497, 706 at time 1607967109752
Moved to 496, 705 at time 1607967110002
Moved to 495, 704 at time 1607967110045
Moved to 494, 703 at time 1607967110056
Moved to 493, 702 at time 1607967110226
Moved to 492, 701 at time 1607967110366
Got attacked at 492, 701 by Unit@39ecaf13 at time 1607967110577
Moved to 491, 700 at time 1607967110656
Moved to 490, 699 at time 1607967110820
Got attacked at 490, 699 by Unit@6adee6f2 at time 1607967111124
Moved to 489, 698 at time 1607967111248
Got attacked at 489, 698 by Unit@26401361 at time 1607967111361
Moved to 488, 697 at time 1607967111495
Moved to 487, 696 at time 1607967111681
Moved to 486, 695 at time 1607967111893
Got attacked at 486, 695 by Unit@39ecaf13 at time 1607967111894
Moved to 485, 694 at time 1607967111977
Moved to 484, 693 at time 1607967112221
Got attacked at 484, 693 by Unit@6adee6f2 at time 1607967112337
Moved to 483, 692 at time 1607967112341
Moved to 482, 691 at time 1607967112553
Moved to 481, 690 at time 1607967112700
Got attacked at 481, 690 by Unit@26401361 at time 1607967112812
Moved to 480, 689 at time 1607967112890
Moved to 479, 688 at time 1607967113103
Moved to 478, 687 at time 1607967113120
Moved to 477, 686 at time 1607967113267
Got attacked at 477, 686 by Unit@39ecaf13 at time 1607967113433
Moved to 476, 685 at time 1607967113577
Moved to 475, 684 at time 1607967113751
Got attacked at 475, 684 by Unit@6adee6f2 at time 1607967113894
Moved to 474, 683 at time 1607967114017
