Moved to 1135, 1820 at time 1607968070269
Moved to 1134, 1819 at time 1607968143808
Moved to 1133, 1818 at time 1607968144111
Moved to 1132, 1817 at time 1607968144268
Moved to 1131, 1816 at time 1607968144345
Moved to 1130, 1815 at time 1607968144583
Moved to 1129, 1814 at time 1607968144872
Moved to 1128, 1813 at time 1607968145038
Moved to 1127, 1812 at time 1607968145227
Moved to 1126, 1811 at time 1607968145410
Moved to 1125, 1810 at time 1607968145471
Moved to 1124, 1809 at time 1607968145739
Moved to 1123, 1808 at time 1607968145776
Moved to 1122, 1807 at time 1607968145938
Moved to 1121, 1806 at time 1607968146199
Moved to 1120, 1805 at time 1607968146505
Moved to 1119, 1804 at time 1607968146546
Moved to 1118, 1803 at time 1607968146810
Moved to 1117, 1802 at time 1607968146945
Moved to 1116, 1801 at time 1607968146979
Moved to 1115, 1800 at time 1607968147015
Moved to 1114, 1799 at time 1607968147071
Moved to 1113, 1798 at time 1607968147122
Moved to 1112, 1797 at time 1607968147212
Moved to 1111, 1796 at time 1607968147246
Moved to 1110, 1795 at time 1607968147363
Moved to 1109, 1794 at time 1607968147548
Moved to 1108, 1793 at time 1607968147690
Moved to 1107, 1792 at time 1607968147747
Moved to 1106, 1791 at time 1607968147896
Moved to 1105, 1790 at time 1607968148080
Moved to 1104, 1789 at time 1607968148359
Moved to 1103, 1788 at time 1607968148660
Moved to 1102, 1787 at time 1607968148970
Moved to 1101, 1786 at time 1607968149282
Moved to 1100, 1785 at time 1607968149431
Moved to 1099, 1784 at time 1607968149653
Moved to 1098, 1783 at time 1607968149816
Moved to 1097, 1782 at time 1607968150000
Moved to 1096, 1781 at time 1607968150207
Moved to 1095, 1780 at time 1607968150375
Moved to 1094, 1779 at time 1607968150449
Moved to 1093, 1778 at time 1607968150592
Moved to 1092, 1777 at time 1607968150743
Moved to 1091, 1776 at time 1607968150777
Moved to 1090, 1775 at time 1607968150899
Moved to 1089, 1774 at time 1607968150942
Moved to 1088, 1773 at time 1607968151096
Moved to 1087, 1772 at time 1607968151132
Moved to 1086, 1771 at time 1607968151277
Moved to 1085, 1770 at time 1607968151468
Moved to 1084, 1769 at time 1607968151616
Moved to 1083, 1768 at time 1607968151651
Moved to 1082, 1767 at time 1607968151751
Moved to 1081, 1766 at time 1607968151861
Moved to 1080, 1765 at time 1607968152019
Moved to 1079, 1764 at time 1607968152206
Moved to 1078, 1763 at time 1607968152354
Moved to 1077, 1762 at time 1607968152542
Moved to 1076, 1761 at time 1607968152687
Moved to 1075, 1760 at time 1607968152864
Moved to 1074, 1759 at time 1607968153053
Moved to 1073, 1758 at time 1607968153087
Moved to 1072, 1757 at time 1607968153289
Moved to 1071, 1756 at time 1607968153427
Moved to 1070, 1755 at time 1607968153645
Moved to 1069, 1754 at time 1607968153821
Moved to 1068, 1753 at time 1607968153998
Moved to 1067, 1752 at time 1607968263715
Moved to 1066, 1751 at time 1607968263836
Moved to 1065, 1750 at time 1607968263962
