Moved to 119, 206 at time 1607969803899
Moved to 118, 205 at time 1607969803959
Moved to 117, 204 at time 1607969803986
Moved to 116, 203 at time 1607969804003
Moved to 115, 202 at time 1607969804018
Moved to 114, 201 at time 1607969804044
Moved to 113, 200 at time 1607969804073
Moved to 112, 199 at time 1607969804084
Moved to 111, 198 at time 1607969804097
Moved to 110, 197 at time 1607969804109
Moved to 109, 196 at time 1607969804127
Moved to 108, 195 at time 1607969804154
Moved to 107, 194 at time 1607969804169
Moved to 106, 193 at time 1607969804182
Moved to 105, 192 at time 1607969804242
Moved to 104, 191 at time 1607969804255
Moved to 103, 190 at time 1607969804270
Moved to 102, 189 at time 1607969804285
Moved to 101, 188 at time 1607969804296
Moved to 100, 187 at time 1607969804308
Attacked Unit@545bec9dat position 100, 100 at time 1607969804431
Attacked Unit@545bec9dat position 100, 100 at time 1607969804761
