Moved to 1470, 326 at time 1607968070154
Moved to 1469, 325 at time 1607968070339
Moved to 1468, 324 at time 1607968143798
Moved to 1467, 323 at time 1607968143909
Moved to 1466, 322 at time 1607968144138
Moved to 1465, 321 at time 1607968144240
Moved to 1464, 320 at time 1607968144258
Moved to 1463, 319 at time 1607968144436
Moved to 1462, 318 at time 1607968144448
Moved to 1461, 317 at time 1607968144678
Moved to 1460, 316 at time 1607968144794
Moved to 1459, 315 at time 1607968144959
Moved to 1458, 314 at time 1607968145009
Got attacked at 1458, 314 by Unit@73ba8cb0 at time 1607968145055
Moved to 1457, 313 at time 1607968145120
Moved to 1456, 312 at time 1607968145176
Moved to 1455, 311 at time 1607968145286
Moved to 1454, 310 at time 1607968145550
Moved to 1453, 309 at time 1607968145651
Moved to 1452, 308 at time 1607968145841
Moved to 1451, 307 at time 1607968145897
Moved to 1450, 306 at time 1607968146039
Moved to 1449, 305 at time 1607968146089
Moved to 1448, 304 at time 1607968146304
Moved to 1447, 303 at time 1607968146387
Moved to 1446, 302 at time 1607968146672
Moved to 1445, 301 at time 1607968146746
Moved to 1444, 300 at time 1607968146757
Moved to 1443, 299 at time 1607968146873
Moved to 1442, 298 at time 1607968146884
Moved to 1441, 297 at time 1607968146906
Moved to 1440, 296 at time 1607968147000
Moved to 1439, 295 at time 1607968147012
Moved to 1438, 294 at time 1607968147106
Moved to 1437, 293 at time 1607968147246
Moved to 1436, 292 at time 1607968147391
Moved to 1435, 291 at time 1607968147544
Moved to 1434, 290 at time 1607968147670
Moved to 1433, 289 at time 1607968147681
Moved to 1432, 288 at time 1607968147693
Moved to 1431, 287 at time 1607968147768
Moved to 1430, 286 at time 1607968147816
Moved to 1429, 285 at time 1607968147826
Moved to 1428, 284 at time 1607968147862
Moved to 1427, 283 at time 1607968148049
Moved to 1426, 282 at time 1607968148327
Moved to 1425, 281 at time 1607968148426
Moved to 1424, 280 at time 1607968148724
Moved to 1423, 279 at time 1607968148924
Moved to 1422, 278 at time 1607968148938
Moved to 1421, 277 at time 1607968149045
Moved to 1420, 276 at time 1607968149234
Moved to 1419, 275 at time 1607968149316
Moved to 1418, 274 at time 1607968149419
Moved to 1417, 273 at time 1607968149501
Moved to 1416, 272 at time 1607968149600
Moved to 1415, 271 at time 1607968149695
Moved to 1414, 270 at time 1607968149800
Moved to 1413, 269 at time 1607968149872
Moved to 1412, 268 at time 1607968149973
Moved to 1411, 267 at time 1607968150041
Moved to 1410, 266 at time 1607968150165
Moved to 1409, 265 at time 1607968150207
Moved to 1408, 264 at time 1607968150348
Moved to 1407, 263 at time 1607968150392
Moved to 1406, 262 at time 1607968150460
Moved to 1405, 261 at time 1607968150482
Moved to 1404, 260 at time 1607968150581
Moved to 1403, 259 at time 1607968150615
Moved to 1402, 258 at time 1607968150794
Moved to 1401, 257 at time 1607968150906
Moved to 1400, 256 at time 1607968150959
Moved to 1399, 255 at time 1607968151162
Moved to 1398, 254 at time 1607968151271
Moved to 1397, 253 at time 1607968151283
Moved to 1396, 252 at time 1607968151295
Moved to 1395, 251 at time 1607968151469
Moved to 1394, 250 at time 1607968151658
Moved to 1393, 249 at time 1607968151761
Moved to 1392, 248 at time 1607968151780
Moved to 1391, 247 at time 1607968151853
Moved to 1390, 246 at time 1607968151894
Moved to 1389, 245 at time 1607968152011
Moved to 1388, 244 at time 1607968152074
Got attacked at 1388, 244 by Unit@6f3d469b at time 1607968152156
Moved to 1387, 243 at time 1607968152176
Moved to 1386, 242 at time 1607968152242
Moved to 1385, 241 at time 1607968152335
Moved to 1384, 240 at time 1607968152410
Moved to 1383, 239 at time 1607968152514
