Moved to 2798, 2607 at time 1607968070258
Moved to 2797, 2606 at time 1607968143886
Moved to 2796, 2605 at time 1607968143920
Moved to 2795, 2604 at time 1607968144121
Moved to 2794, 2603 at time 1607968144238
Moved to 2793, 2602 at time 1607968144271
Moved to 2792, 2601 at time 1607968144343
Moved to 2791, 2600 at time 1607968144444
Moved to 2790, 2599 at time 1607968144533
Moved to 2789, 2598 at time 1607968144809
Moved to 2788, 2597 at time 1607968144910
Moved to 2787, 2596 at time 1607968145022
Moved to 2786, 2595 at time 1607968145086
Moved to 2785, 2594 at time 1607968145190
Moved to 2784, 2593 at time 1607968145241
Moved to 2783, 2592 at time 1607968145396
Moved to 2782, 2591 at time 1607968145483
Moved to 2781, 2590 at time 1607968145721
Moved to 2780, 2589 at time 1607968145787
Moved to 2779, 2588 at time 1607968146017
Moved to 2778, 2587 at time 1607968146090
Moved to 2777, 2586 at time 1607968146277
Moved to 2776, 2585 at time 1607968146394
Moved to 2775, 2584 at time 1607968146651
Moved to 2774, 2583 at time 1607968146745
Moved to 2773, 2582 at time 1607968146863
Moved to 2772, 2581 at time 1607968147012
Moved to 2771, 2580 at time 1607968147074
Moved to 2770, 2579 at time 1607968147116
Moved to 2769, 2578 at time 1607968147221
Moved to 2768, 2577 at time 1607968147392
Moved to 2767, 2576 at time 1607968147505
Moved to 2766, 2575 at time 1607968147560
Moved to 2765, 2574 at time 1607968147643
Moved to 2764, 2573 at time 1607968147793
Moved to 2763, 2572 at time 1607968147876
Moved to 2762, 2571 at time 1607968147919
Moved to 2761, 2570 at time 1607968148047
Moved to 2760, 2569 at time 1607968148129
Moved to 2759, 2568 at time 1607968148306
Moved to 2758, 2567 at time 1607968148423
Moved to 2757, 2566 at time 1607968148628
Moved to 2756, 2565 at time 1607968148689
Moved to 2755, 2564 at time 1607968148938
Moved to 2754, 2563 at time 1607968149020
Moved to 2753, 2562 at time 1607968149239
Moved to 2752, 2561 at time 1607968149296
Moved to 2751, 2560 at time 1607968149417
Moved to 2750, 2559 at time 1607968149482
Moved to 2749, 2558 at time 1607968149597
Moved to 2748, 2557 at time 1607968149825
Moved to 2747, 2556 at time 1607968149993
Moved to 2746, 2555 at time 1607968150180
