Moved to 1985, 2082 at time 1607968070116
Moved to 1984, 2081 at time 1607968070337
Moved to 1983, 2080 at time 1607968143851
Moved to 1982, 2079 at time 1607968143929
Moved to 1981, 2078 at time 1607968144152
Moved to 1980, 2077 at time 1607968144207
Moved to 1979, 2076 at time 1607968144274
Moved to 1978, 2075 at time 1607968144339
Moved to 1977, 2074 at time 1607968144449
Moved to 1976, 2073 at time 1607968144524
Moved to 1975, 2072 at time 1607968144680
Moved to 1974, 2071 at time 1607968144780
Moved to 1973, 2070 at time 1607968144946
Moved to 1972, 2069 at time 1607968145002
Moved to 1971, 2068 at time 1607968145207
Moved to 1970, 2067 at time 1607968145436
Moved to 1969, 2066 at time 1607968145763
Moved to 1968, 2065 at time 1607968145950
Moved to 1967, 2064 at time 1607968145984
Moved to 1966, 2063 at time 1607968146122
Moved to 1965, 2062 at time 1607968146245
Moved to 1964, 2061 at time 1607968146446
Moved to 1963, 2060 at time 1607968146608
Moved to 1962, 2059 at time 1607968146776
Moved to 1961, 2058 at time 1607968146839
Moved to 1960, 2057 at time 1607968146929
Moved to 1959, 2056 at time 1607968147052
Moved to 1958, 2055 at time 1607968147142
Moved to 1957, 2054 at time 1607968147195
Moved to 1956, 2053 at time 1607968147274
Moved to 1955, 2052 at time 1607968147461
Moved to 1954, 2051 at time 1607968147596
Moved to 1953, 2050 at time 1607968147723
Moved to 1952, 2049 at time 1607968147757
Moved to 1951, 2048 at time 1607968147808
Moved to 1950, 2047 at time 1607968147859
Moved to 1949, 2046 at time 1607968147931
Moved to 1948, 2045 at time 1607968148024
Moved to 1947, 2044 at time 1607968148149
Moved to 1946, 2043 at time 1607968148275
Moved to 1945, 2042 at time 1607968148495
Moved to 1944, 2041 at time 1607968148608
Moved to 1943, 2040 at time 1607968148714
Moved to 1942, 2039 at time 1607968148915
Moved to 1941, 2038 at time 1607968149045
Moved to 1940, 2037 at time 1607968149221
Moved to 1939, 2036 at time 1607968149311
Moved to 1938, 2035 at time 1607968149401
Moved to 1937, 2034 at time 1607968149498
Moved to 1936, 2033 at time 1607968149577
Moved to 1935, 2032 at time 1607968149695
Moved to 1934, 2031 at time 1607968149770
Moved to 1933, 2030 at time 1607968149879
Moved to 1932, 2029 at time 1607968149914
Moved to 1931, 2028 at time 1607968150089
Moved to 1930, 2027 at time 1607968150230
Moved to 1929, 2026 at time 1607968150350
Moved to 1928, 2025 at time 1607968150474
Moved to 1927, 2024 at time 1607968150562
