Moved to 3129, 1073 at time 1607968070223
Moved to 3128, 1072 at time 1607968070285
Moved to 3127, 1071 at time 1607968143889
Moved to 3126, 1070 at time 1607968144135
Moved to 3125, 1069 at time 1607968144222
Moved to 3124, 1068 at time 1607968144410
Moved to 3123, 1067 at time 1607968144577
Moved to 3122, 1066 at time 1607968144624
Moved to 3121, 1065 at time 1607968144823
Moved to 3120, 1064 at time 1607968144894
Moved to 3119, 1063 at time 1607968145028
Moved to 3118, 1062 at time 1607968145077
Moved to 3117, 1061 at time 1607968145196
Moved to 3116, 1060 at time 1607968145455
Moved to 3115, 1059 at time 1607968145791
Moved to 3114, 1058 at time 1607968145924
Moved to 3113, 1057 at time 1607968145985
Moved to 3112, 1056 at time 1607968146117
Moved to 3111, 1055 at time 1607968146249
Moved to 3110, 1054 at time 1607968146445
Moved to 3109, 1053 at time 1607968146608
Moved to 3108, 1052 at time 1607968146776
Moved to 3107, 1051 at time 1607968146810
Moved to 3106, 1050 at time 1607968146945
Moved to 3105, 1049 at time 1607968147039
Moved to 3104, 1048 at time 1607968147167
Moved to 3103, 1047 at time 1607968147298
Moved to 3102, 1046 at time 1607968147489
Moved to 3101, 1045 at time 1607968147577
Moved to 3100, 1044 at time 1607968147726
Moved to 3099, 1043 at time 1607968147832
Moved to 3098, 1042 at time 1607968147959
Moved to 3097, 1041 at time 1607968148224
Moved to 3096, 1040 at time 1607968148596
Moved to 3095, 1039 at time 1607968148732
Moved to 3094, 1038 at time 1607968148896
Moved to 3093, 1037 at time 1607968149062
Moved to 3092, 1036 at time 1607968149206
Moved to 3091, 1035 at time 1607968149322
Moved to 3090, 1034 at time 1607968149382
Moved to 3089, 1033 at time 1607968149602
Moved to 3088, 1032 at time 1607968149671
Moved to 3087, 1031 at time 1607968149804
Moved to 3086, 1030 at time 1607968149845
Moved to 3085, 1029 at time 1607968149976
Moved to 3084, 1028 at time 1607968150192
Moved to 3083, 1027 at time 1607968150363
Moved to 3082, 1026 at time 1607968150464
Moved to 3081, 1025 at time 1607968150571
Moved to 3080, 1024 at time 1607968150767
Moved to 3079, 1023 at time 1607968150802
Moved to 3078, 1022 at time 1607968150873
Moved to 3077, 1021 at time 1607968150966
Moved to 3076, 1020 at time 1607968151071
Moved to 3075, 1019 at time 1607968151162
Moved to 3074, 1018 at time 1607968151249
Moved to 3073, 1017 at time 1607968151341
Moved to 3072, 1016 at time 1607968151415
Moved to 3071, 1015 at time 1607968151496
Moved to 3070, 1014 at time 1607968151703
Moved to 3069, 1013 at time 1607968151809
Moved to 3068, 1012 at time 1607968151843
Moved to 3067, 1011 at time 1607968152043
Moved to 3066, 1010 at time 1607968152182
Moved to 3065, 1009 at time 1607968152374
Moved to 3064, 1008 at time 1607968152571
Moved to 3063, 1007 at time 1607968152660
Moved to 3062, 1006 at time 1607968152740
Moved to 3061, 1005 at time 1607968152816
Moved to 3060, 1004 at time 1607968152897
Moved to 3059, 1003 at time 1607968152977
Moved to 3058, 1002 at time 1607968153066
Moved to 3057, 1001 at time 1607968153138
Moved to 3056, 1000 at time 1607968153233
Moved to 3055, 999 at time 1607968153312
Moved to 3054, 998 at time 1607968153406
Moved to 3053, 997 at time 1607968153480
Moved to 3052, 996 at time 1607968153595
Moved to 3051, 995 at time 1607968153671
Moved to 3050, 994 at time 1607968153795
Moved to 3049, 993 at time 1607968153865
Moved to 3048, 992 at time 1607968153959
Moved to 3047, 991 at time 1607968154014
Moved to 3046, 990 at time 1607968263661
Moved to 3045, 989 at time 1607968263779
Moved to 3044, 988 at time 1607968263883
Moved to 3043, 987 at time 1607968264046
Moved to 3042, 986 at time 1607968264184
Moved to 3041, 985 at time 1607968264233
Moved to 3040, 984 at time 1607968264371
Moved to 3039, 983 at time 1607968264412
Moved to 3038, 982 at time 1607968264678
Moved to 3037, 981 at time 1607968264774
Moved to 3036, 980 at time 1607968264898
Moved to 3035, 979 at time 1607968265010
Moved to 3034, 978 at time 1607968265114
Moved to 3033, 977 at time 1607968265150
Moved to 3032, 976 at time 1607968265185
