Moved to 768, 1548 at time 1607965644616
Moved to 767, 1547 at time 1607965644890
Moved to 766, 1546 at time 1607965645149
Moved to 765, 1545 at time 1607965645520
Moved to 764, 1544 at time 1607965645774
Moved to 763, 1543 at time 1607965645902
Moved to 762, 1542 at time 1607965646489
Moved to 761, 1541 at time 1607965707950
Moved to 760, 1540 at time 1607965708049
Moved to 759, 1539 at time 1607965708199
Moved to 758, 1538 at time 1607965708249
Moved to 757, 1537 at time 1607965708385
Moved to 756, 1536 at time 1607965708447
Moved to 755, 1535 at time 1607965708600
Moved to 754, 1534 at time 1607965708858
Moved to 753, 1533 at time 1607965709060
Moved to 752, 1532 at time 1607965709270
Moved to 751, 1531 at time 1607965709372
Moved to 750, 1530 at time 1607965709449
Moved to 749, 1529 at time 1607965709580
Moved to 748, 1528 at time 1607965709809
Moved to 747, 1527 at time 1607965710232
Moved to 746, 1526 at time 1607965710481
Moved to 745, 1525 at time 1607965710739
Moved to 744, 1524 at time 1607965710942
Moved to 743, 1523 at time 1607965711242
Moved to 742, 1522 at time 1607965711401
Moved to 741, 1521 at time 1607965711682
Moved to 740, 1520 at time 1607965711999
Moved to 739, 1519 at time 1607965712333
Moved to 738, 1518 at time 1607965712535
Moved to 737, 1517 at time 1607965712570
Moved to 736, 1516 at time 1607965712701
Moved to 735, 1515 at time 1607965713010
Moved to 734, 1514 at time 1607965713120
Moved to 733, 1513 at time 1607965713501
Moved to 732, 1512 at time 1607965713834
Moved to 731, 1511 at time 1607965714067
Moved to 730, 1510 at time 1607965714171
Moved to 729, 1509 at time 1607965714428
Moved to 728, 1508 at time 1607965714660
Moved to 727, 1507 at time 1607965714983
Moved to 726, 1506 at time 1607965715084
Moved to 725, 1505 at time 1607965715184
Moved to 724, 1504 at time 1607965715228
Moved to 723, 1503 at time 1607965715320
Moved to 722, 1502 at time 1607965715386
Moved to 721, 1501 at time 1607965715498
Moved to 720, 1500 at time 1607965715545
Moved to 719, 1499 at time 1607965715650
Moved to 718, 1498 at time 1607965715716
Moved to 717, 1497 at time 1607965715838
Moved to 716, 1496 at time 1607965715942
Moved to 715, 1495 at time 1607965716296
Moved to 714, 1494 at time 1607965716456
Moved to 713, 1493 at time 1607965716758
Moved to 712, 1492 at time 1607965716822
Moved to 711, 1491 at time 1607965717102
Moved to 710, 1490 at time 1607965717160
Moved to 709, 1489 at time 1607965717284
Moved to 708, 1488 at time 1607965717498
Moved to 707, 1487 at time 1607965717532
Moved to 706, 1486 at time 1607965717619
Moved to 705, 1485 at time 1607965717682
Moved to 704, 1484 at time 1607965717764
