Moved to 1426, 5215 at time 1607969349730
Moved to 1425, 5214 at time 1607969349805
Moved to 1424, 5213 at time 1607969394709
Moved to 1423, 5212 at time 1607969394720
Moved to 1422, 5211 at time 1607969394735
Moved to 1421, 5210 at time 1607969394758
Moved to 1420, 5209 at time 1607969394879
Moved to 1419, 5208 at time 1607969394890
Moved to 1418, 5207 at time 1607969394956
Moved to 1417, 5206 at time 1607969395065
Moved to 1416, 5205 at time 1607969395130
Moved to 1415, 5204 at time 1607969395194
Moved to 1414, 5203 at time 1607969395372
Moved to 1413, 5202 at time 1607969395484
Moved to 1412, 5201 at time 1607969395670
Moved to 1411, 5200 at time 1607969395750
Moved to 1410, 5199 at time 1607969395998
Moved to 1409, 5198 at time 1607969396163
Moved to 1408, 5197 at time 1607969396339
Moved to 1407, 5196 at time 1607969396441
Moved to 1406, 5195 at time 1607969396737
Moved to 1405, 5194 at time 1607969396822
Moved to 1404, 5193 at time 1607969396914
Moved to 1403, 5192 at time 1607969396940
Moved to 1402, 5191 at time 1607969397024
Moved to 1401, 5190 at time 1607969397148
Moved to 1400, 5189 at time 1607969397259
Moved to 1399, 5188 at time 1607969397272
Moved to 1398, 5187 at time 1607969397418
Moved to 1397, 5186 at time 1607969397441
Moved to 1396, 5185 at time 1607969397781
Moved to 1395, 5184 at time 1607969397797
Moved to 1394, 5183 at time 1607969398038
Moved to 1393, 5182 at time 1607969398050
Moved to 1392, 5181 at time 1607969398287
Moved to 1391, 5180 at time 1607969398342
Moved to 1390, 5179 at time 1607969398604
Moved to 1389, 5178 at time 1607969398618
Moved to 1388, 5177 at time 1607969398709
Moved to 1387, 5176 at time 1607969398721
Moved to 1386, 5175 at time 1607969398969
Moved to 1385, 5174 at time 1607969399153
Moved to 1384, 5173 at time 1607969399169
Moved to 1383, 5172 at time 1607969399237
Moved to 1382, 5171 at time 1607969399307
Moved to 1381, 5170 at time 1607969399381
Moved to 1380, 5169 at time 1607969399452
Moved to 1379, 5168 at time 1607969399471
Moved to 1378, 5167 at time 1607969399532
Moved to 1377, 5166 at time 1607969399603
Moved to 1376, 5165 at time 1607969399662
Moved to 1375, 5164 at time 1607969399743
Moved to 1374, 5163 at time 1607969399796
Moved to 1373, 5162 at time 1607969399822
Moved to 1372, 5161 at time 1607969399885
Moved to 1371, 5160 at time 1607969399915
Moved to 1370, 5159 at time 1607969400050
Moved to 1369, 5158 at time 1607969400065
Moved to 1368, 5157 at time 1607969400083
Moved to 1367, 5156 at time 1607969400230
Moved to 1366, 5155 at time 1607969400315
Moved to 1365, 5154 at time 1607969400392
Moved to 1364, 5153 at time 1607969400489
Moved to 1363, 5152 at time 1607969400604
Moved to 1362, 5151 at time 1607969400658
Moved to 1361, 5150 at time 1607969400672
Moved to 1360, 5149 at time 1607969400721
Moved to 1359, 5148 at time 1607969400786
Moved to 1358, 5147 at time 1607969400840
