Moved to 1539, 4551 at time 1607969349676
Moved to 1538, 4550 at time 1607969349699
Moved to 1537, 4549 at time 1607969349821
Moved to 1536, 4548 at time 1607969394708
Moved to 1535, 4547 at time 1607969394720
Moved to 1534, 4546 at time 1607969394826
Moved to 1533, 4545 at time 1607969394929
Moved to 1532, 4544 at time 1607969394999
Moved to 1531, 4543 at time 1607969395013
Moved to 1530, 4542 at time 1607969395096
Moved to 1529, 4541 at time 1607969395287
Moved to 1528, 4540 at time 1607969395580
Moved to 1527, 4539 at time 1607969395784
Moved to 1526, 4538 at time 1607969396075
Moved to 1525, 4537 at time 1607969396380
Moved to 1524, 4536 at time 1607969396402
Moved to 1523, 4535 at time 1607969396782
Moved to 1522, 4534 at time 1607969396806
Moved to 1521, 4533 at time 1607969396817
Moved to 1520, 4532 at time 1607969396918
Moved to 1519, 4531 at time 1607969396939
Moved to 1518, 4530 at time 1607969397022
Moved to 1517, 4529 at time 1607969397033
Moved to 1516, 4528 at time 1607969397136
Moved to 1515, 4527 at time 1607969397154
Moved to 1514, 4526 at time 1607969397165
Moved to 1513, 4525 at time 1607969397232
Moved to 1512, 4524 at time 1607969397301
Moved to 1511, 4523 at time 1607969397381
Moved to 1510, 4522 at time 1607969397734
Moved to 1509, 4521 at time 1607969397837
Moved to 1508, 4520 at time 1607969398017
Moved to 1507, 4519 at time 1607969398058
Moved to 1506, 4518 at time 1607969398267
Moved to 1505, 4517 at time 1607969398377
Moved to 1504, 4516 at time 1607969398581
Moved to 1503, 4515 at time 1607969398628
Moved to 1502, 4514 at time 1607969398700
Moved to 1501, 4513 at time 1607969398745
Moved to 1500, 4512 at time 1607969398893
Moved to 1499, 4511 at time 1607969399007
Moved to 1498, 4510 at time 1607969399120
Moved to 1497, 4509 at time 1607969399179
Moved to 1496, 4508 at time 1607969399224
Moved to 1495, 4507 at time 1607969399252
Moved to 1494, 4506 at time 1607969399289
Moved to 1493, 4505 at time 1607969399330
Moved to 1492, 4504 at time 1607969399351
Moved to 1491, 4503 at time 1607969399404
Moved to 1490, 4502 at time 1607969399420
Moved to 1489, 4501 at time 1607969399498
Moved to 1488, 4500 at time 1607969399574
Moved to 1487, 4499 at time 1607969399624
Moved to 1486, 4498 at time 1607969399640
Moved to 1485, 4497 at time 1607969399689
Moved to 1484, 4496 at time 1607969399706
Moved to 1483, 4495 at time 1607969399763
Moved to 1482, 4494 at time 1607969399775
Moved to 1481, 4493 at time 1607969399838
Moved to 1480, 4492 at time 1607969399974
Moved to 1479, 4491 at time 1607969400166
Moved to 1478, 4490 at time 1607969400282
Moved to 1477, 4489 at time 1607969400352
Moved to 1476, 4488 at time 1607969400434
Moved to 1475, 4487 at time 1607969400540
Moved to 1474, 4486 at time 1607969400559
Moved to 1473, 4485 at time 1607969400625
Moved to 1472, 4484 at time 1607969400704
Moved to 1471, 4483 at time 1607969400750
Moved to 1470, 4482 at time 1607969400813
Moved to 1469, 4481 at time 1607969400874
Moved to 1468, 4480 at time 1607969400888
Moved to 1467, 4479 at time 1607969400952
Moved to 1466, 4478 at time 1607969400976
Moved to 1465, 4477 at time 1607969401125
Moved to 1464, 4476 at time 1607969401188
Moved to 1463, 4475 at time 1607969401471
Moved to 1462, 4474 at time 1607969401632
Moved to 1461, 4473 at time 1607969401895
Moved to 1460, 4472 at time 1607969401906
Moved to 1459, 4471 at time 1607969401925
Moved to 1458, 4470 at time 1607969402196
Moved to 1457, 4469 at time 1607969402276
Moved to 1456, 4468 at time 1607969402488
Moved to 1455, 4467 at time 1607969402543
Moved to 1454, 4466 at time 1607969402791
Moved to 1453, 4465 at time 1607969402832
Moved to 1452, 4464 at time 1607969403092
Moved to 1451, 4463 at time 1607969403125
Moved to 1450, 4462 at time 1607969403205
Moved to 1449, 4461 at time 1607969403357
Moved to 1448, 4460 at time 1607969403373
Moved to 1447, 4459 at time 1607969403567
Moved to 1446, 4458 at time 1607969403583
Moved to 1445, 4457 at time 1607969403811
Moved to 1444, 4456 at time 1607969403822
Moved to 1443, 4455 at time 1607969404077
Moved to 1442, 4454 at time 1607969404368
Moved to 1441, 4453 at time 1607969404590
Moved to 1440, 4452 at time 1607969404772
Moved to 1439, 4451 at time 1607969404948
Moved to 1438, 4450 at time 1607969405130
Moved to 1437, 4449 at time 1607969405284
Moved to 1436, 4448 at time 1607969405300
Moved to 1435, 4447 at time 1607969405460
Moved to 1434, 4446 at time 1607969405550
Moved to 1433, 4445 at time 1607969405603
Moved to 1432, 4444 at time 1607969405668
Moved to 1431, 4443 at time 1607969405848
Moved to 1430, 4442 at time 1607969405975
Moved to 1429, 4441 at time 1607969406037
Moved to 1428, 4440 at time 1607969406086
Moved to 1427, 4439 at time 1607969406103
Moved to 1426, 4438 at time 1607969406139
Moved to 1425, 4437 at time 1607969406156
Moved to 1424, 4436 at time 1607969406197
Moved to 1423, 4435 at time 1607969406219
Moved to 1422, 4434 at time 1607969406253
Moved to 1421, 4433 at time 1607969406273
Moved to 1420, 4432 at time 1607969406319
Moved to 1419, 4431 at time 1607969406391
Moved to 1418, 4430 at time 1607969406413
Moved to 1417, 4429 at time 1607969406459
Moved to 1416, 4428 at time 1607969406477
Moved to 1415, 4427 at time 1607969406523
Moved to 1414, 4426 at time 1607969406539
Moved to 1413, 4425 at time 1607969406580
Moved to 1412, 4424 at time 1607969406592
Moved to 1411, 4423 at time 1607969406640
Moved to 1410, 4422 at time 1607969406652
Moved to 1409, 4421 at time 1607969406720
Moved to 1408, 4420 at time 1607969406745
Moved to 1407, 4419 at time 1607969406856
Moved to 1406, 4418 at time 1607969406920
Moved to 1405, 4417 at time 1607969407007
Moved to 1404, 4416 at time 1607969407068
Moved to 1403, 4415 at time 1607969407207
Moved to 1402, 4414 at time 1607969407281
Moved to 1401, 4413 at time 1607969407411
Moved to 1400, 4412 at time 1607969407431
Moved to 1399, 4411 at time 1607969407571
Moved to 1398, 4410 at time 1607969407601
Moved to 1397, 4409 at time 1607969407733
Moved to 1396, 4408 at time 1607969407757
Moved to 1395, 4407 at time 1607969407769
Moved to 1394, 4406 at time 1607969407868
Moved to 1393, 4405 at time 1607969407890
