Moved to 1565, 523 at time 1607969349730
Moved to 1564, 522 at time 1607969349806
Moved to 1563, 521 at time 1607969394710
Moved to 1562, 520 at time 1607969394722
Moved to 1561, 519 at time 1607969394814
Moved to 1560, 518 at time 1607969394840
Moved to 1559, 517 at time 1607969394916
Moved to 1558, 516 at time 1607969394929
Moved to 1557, 515 at time 1607969394999
Moved to 1556, 514 at time 1607969395013
Moved to 1555, 513 at time 1607969395097
Moved to 1554, 512 at time 1607969395282
Moved to 1553, 511 at time 1607969395588
Moved to 1552, 510 at time 1607969395787
Moved to 1551, 509 at time 1607969395998
Got attacked at 1551, 509 by Unit@57249dc5 at time 1607969396033
Moved to 1550, 508 at time 1607969396164
Moved to 1549, 507 at time 1607969396338
Moved to 1548, 506 at time 1607969396443
Moved to 1547, 505 at time 1607969396455
Moved to 1546, 504 at time 1607969396717
Moved to 1545, 503 at time 1607969396833
Moved to 1544, 502 at time 1607969396900
Moved to 1543, 501 at time 1607969396950
Moved to 1542, 500 at time 1607969397015
Moved to 1541, 499 at time 1607969397043
Moved to 1540, 498 at time 1607969397127
Moved to 1539, 497 at time 1607969397164
Moved to 1538, 496 at time 1607969397232
Moved to 1537, 495 at time 1607969397302
Moved to 1536, 494 at time 1607969397378
Moved to 1535, 493 at time 1607969397514
Moved to 1534, 492 at time 1607969397718
Moved to 1533, 491 at time 1607969397853
Moved to 1532, 490 at time 1607969398013
Moved to 1531, 489 at time 1607969398060
Moved to 1530, 488 at time 1607969398263
Moved to 1529, 487 at time 1607969398388
Moved to 1528, 486 at time 1607969398567
Moved to 1527, 485 at time 1607969398635
Moved to 1526, 484 at time 1607969398691
Moved to 1525, 483 at time 1607969398770
Moved to 1524, 482 at time 1607969398875
Moved to 1523, 481 at time 1607969399099
Moved to 1522, 480 at time 1607969399188
Moved to 1521, 479 at time 1607969399221
Moved to 1520, 478 at time 1607969399255
Moved to 1519, 477 at time 1607969399288
Moved to 1518, 476 at time 1607969399327
