Moved to 2691, 2676 at time 1607968070257
Moved to 2690, 2675 at time 1607968143840
Moved to 2689, 2674 at time 1607968143939
Moved to 2688, 2673 at time 1607968144098
Moved to 2687, 2672 at time 1607968144133
Moved to 2686, 2671 at time 1607968144222
Moved to 2685, 2670 at time 1607968144410
Moved to 2684, 2669 at time 1607968144657
Moved to 2683, 2668 at time 1607968144793
Moved to 2682, 2667 at time 1607968144927
Moved to 2681, 2666 at time 1607968145012
Moved to 2680, 2665 at time 1607968145094
Moved to 2679, 2664 at time 1607968145178
Moved to 2678, 2663 at time 1607968145259
Moved to 2677, 2662 at time 1607968145343
Moved to 2676, 2661 at time 1607968145533
Moved to 2675, 2660 at time 1607968145649
Moved to 2674, 2659 at time 1607968145923
Moved to 2673, 2658 at time 1607968145957
Moved to 2672, 2657 at time 1607968146160
Moved to 2671, 2656 at time 1607968146200
Moved to 2670, 2655 at time 1607968146504
Moved to 2669, 2654 at time 1607968146557
Moved to 2668, 2653 at time 1607968146801
Moved to 2667, 2652 at time 1607968146951
Moved to 2666, 2651 at time 1607968146985
Moved to 2665, 2650 at time 1607968147107
Moved to 2664, 2649 at time 1607968147227
Moved to 2663, 2648 at time 1607968147389
Moved to 2662, 2647 at time 1607968147508
Moved to 2661, 2646 at time 1607968147559
Moved to 2660, 2645 at time 1607968147647
Moved to 2659, 2644 at time 1607968147789
Moved to 2658, 2643 at time 1607968147880
Moved to 2657, 2642 at time 1607968147914
Moved to 2656, 2641 at time 1607968148147
Moved to 2655, 2640 at time 1607968148280
Moved to 2654, 2639 at time 1607968148491
Moved to 2653, 2638 at time 1607968148609
Moved to 2652, 2637 at time 1607968148708
Moved to 2651, 2636 at time 1607968148922
Moved to 2650, 2635 at time 1607968149037
Moved to 2649, 2634 at time 1607968149226
Moved to 2648, 2633 at time 1607968149306
Moved to 2647, 2632 at time 1607968149409
Moved to 2646, 2631 at time 1607968149493
Moved to 2645, 2630 at time 1607968149585
Moved to 2644, 2629 at time 1607968149817
Moved to 2643, 2628 at time 1607968149998
Moved to 2642, 2627 at time 1607968150176
Moved to 2641, 2626 at time 1607968150278
Moved to 2640, 2625 at time 1607968150425
Moved to 2639, 2624 at time 1607968150497
Moved to 2638, 2623 at time 1607968150535
Moved to 2637, 2622 at time 1607968150646
Moved to 2636, 2621 at time 1607968150688
Moved to 2635, 2620 at time 1607968150816
Moved to 2634, 2619 at time 1607968150859
Moved to 2633, 2618 at time 1607968150992
Moved to 2632, 2617 at time 1607968151053
Moved to 2631, 2616 at time 1607968151178
Moved to 2630, 2615 at time 1607968151224
Moved to 2629, 2614 at time 1607968151356
Moved to 2628, 2613 at time 1607968151395
Moved to 2627, 2612 at time 1607968151429
Moved to 2626, 2611 at time 1607968151476
Moved to 2625, 2610 at time 1607968151610
Moved to 2624, 2609 at time 1607968151652
Moved to 2623, 2608 at time 1607968151752
Moved to 2622, 2607 at time 1607968151861
Moved to 2621, 2606 at time 1607968152017
Moved to 2620, 2605 at time 1607968152207
Moved to 2619, 2604 at time 1607968152351
Moved to 2618, 2603 at time 1607968152545
Moved to 2617, 2602 at time 1607968152683
Moved to 2616, 2601 at time 1607968152878
Moved to 2615, 2600 at time 1607968153071
Moved to 2614, 2599 at time 1607968153131
Moved to 2613, 2598 at time 1607968153244
Moved to 2612, 2597 at time 1607968153304
Moved to 2611, 2596 at time 1607968153413
Moved to 2610, 2595 at time 1607968153475
Moved to 2609, 2594 at time 1607968153597
Moved to 2608, 2593 at time 1607968153670
Moved to 2607, 2592 at time 1607968153796
Moved to 2606, 2591 at time 1607968153864
Moved to 2605, 2590 at time 1607968153961
Moved to 2604, 2589 at time 1607968154010
Moved to 2603, 2588 at time 1607968263642
Moved to 2602, 2587 at time 1607968263791
Moved to 2601, 2586 at time 1607968263869
Moved to 2600, 2585 at time 1607968263922
Moved to 2599, 2584 at time 1607968264106
Moved to 2598, 2583 at time 1607968264303
Moved to 2597, 2582 at time 1607968264488
Moved to 2596, 2581 at time 1607968264735
Moved to 2595, 2580 at time 1607968264935
Moved to 2594, 2579 at time 1607968264975
Moved to 2593, 2578 at time 1607968265153
Moved to 2592, 2577 at time 1607968265412
Moved to 2591, 2576 at time 1607968265592
Moved to 2590, 2575 at time 1607968265626
Moved to 2589, 2574 at time 1607968265798
Moved to 2588, 2573 at time 1607968266066
Moved to 2587, 2572 at time 1607968266258
Moved to 2586, 2571 at time 1607968266404
Moved to 2585, 2570 at time 1607968266490
Moved to 2584, 2569 at time 1607968266584
Moved to 2583, 2568 at time 1607968266655
Moved to 2582, 2567 at time 1607968266747
Moved to 2581, 2566 at time 1607968266835
Moved to 2580, 2565 at time 1607968266910
Moved to 2579, 2564 at time 1607968266974
Moved to 2578, 2563 at time 1607968267056
Moved to 2577, 2562 at time 1607968267110
Moved to 2576, 2561 at time 1607968267153
Moved to 2575, 2560 at time 1607968267209
Moved to 2574, 2559 at time 1607968267305
Moved to 2573, 2558 at time 1607968267383
Moved to 2572, 2557 at time 1607968267458
Moved to 2571, 2556 at time 1607968267570
Moved to 2570, 2555 at time 1607968267639
Moved to 2569, 2554 at time 1607968267730
Moved to 2568, 2553 at time 1607968267780
Moved to 2567, 2552 at time 1607968267862
Moved to 2566, 2551 at time 1607968267940
Moved to 2565, 2550 at time 1607968267992
Moved to 2564, 2549 at time 1607968268086
Moved to 2563, 2548 at time 1607968268139
Moved to 2562, 2547 at time 1607968268213
Moved to 2561, 2546 at time 1607968268291
Moved to 2560, 2545 at time 1607968268337
Moved to 2559, 2544 at time 1607968268438
Moved to 2558, 2543 at time 1607968268521
Moved to 2557, 2542 at time 1607968268579
Moved to 2556, 2541 at time 1607968268686
Moved to 2555, 2540 at time 1607968268770
Moved to 2554, 2539 at time 1607968268858
Moved to 2553, 2538 at time 1607968268900
Moved to 2552, 2537 at time 1607968268940
Moved to 2551, 2536 at time 1607968268987
Moved to 2550, 2535 at time 1607968269058
Moved to 2549, 2534 at time 1607968269106
Moved to 2548, 2533 at time 1607968269177
Moved to 2547, 2532 at time 1607968269224
Moved to 2546, 2531 at time 1607968269319
Moved to 2545, 2530 at time 1607968269370
Moved to 2544, 2529 at time 1607968269451
Moved to 2543, 2528 at time 1607968269502
Moved to 2542, 2527 at time 1607968269573
Moved to 2541, 2526 at time 1607968269643
Moved to 2540, 2525 at time 1607968269678
Moved to 2539, 2524 at time 1607968269740
Moved to 2538, 2523 at time 1607968269820
Moved to 2537, 2522 at time 1607968269885
Moved to 2536, 2521 at time 1607968269953
Moved to 2535, 2520 at time 1607968270056
Moved to 2534, 2519 at time 1607968270115
Moved to 2533, 2518 at time 1607968270208
Moved to 2532, 2517 at time 1607968270254
Moved to 2531, 2516 at time 1607968270348
Moved to 2530, 2515 at time 1607968270428
Moved to 2529, 2514 at time 1607968270503
Moved to 2528, 2513 at time 1607968270571
Moved to 2527, 2512 at time 1607968270642
Moved to 2526, 2511 at time 1607968270738
Moved to 2525, 2510 at time 1607968270811
Moved to 2524, 2509 at time 1607968270872
Moved to 2523, 2508 at time 1607968270960
Moved to 2522, 2507 at time 1607968271008
Moved to 2521, 2506 at time 1607968271136
Moved to 2520, 2505 at time 1607968271177
Moved to 2519, 2504 at time 1607968271267
Moved to 2518, 2503 at time 1607968271319
Moved to 2517, 2502 at time 1607968271401
Moved to 2516, 2501 at time 1607968271448
Moved to 2515, 2500 at time 1607968271492
Moved to 2514, 2499 at time 1607968271538
Moved to 2513, 2498 at time 1607968271632
Moved to 2512, 2497 at time 1607968271691
Moved to 2511, 2496 at time 1607968271804
Moved to 2510, 2495 at time 1607968271844
Moved to 2509, 2494 at time 1607968271901
Moved to 2508, 2493 at time 1607968272002
Moved to 2507, 2492 at time 1607968272040
Moved to 2506, 2491 at time 1607968272144
Moved to 2505, 2490 at time 1607968272182
Moved to 2504, 2489 at time 1607968272302
Moved to 2503, 2488 at time 1607968272343
Moved to 2502, 2487 at time 1607968272436
Moved to 2501, 2486 at time 1607968272482
Moved to 2500, 2485 at time 1607968272572
Moved to 2499, 2484 at time 1607968272694
Moved to 2498, 2483 at time 1607968272736
Moved to 2497, 2482 at time 1607968272842
Moved to 2496, 2481 at time 1607968273008
Moved to 2495, 2480 at time 1607968273043
Moved to 2494, 2479 at time 1607968273240
Moved to 2493, 2478 at time 1607968273366
Moved to 2492, 2477 at time 1607968273472
Moved to 2491, 2476 at time 1607968273602
Moved to 2490, 2475 at time 1607968273743
Moved to 2489, 2474 at time 1607968273921
Moved to 2488, 2473 at time 1607968274017
Moved to 2487, 2472 at time 1607968274221
Moved to 2486, 2471 at time 1607968274446
Moved to 2485, 2470 at time 1607968274562
Moved to 2484, 2469 at time 1607968274596
Moved to 2483, 2468 at time 1607968274658
Moved to 2482, 2467 at time 1607968274721
Moved to 2481, 2466 at time 1607968274780
Moved to 2480, 2465 at time 1607968274837
Moved to 2479, 2464 at time 1607968274901
Moved to 2478, 2463 at time 1607968274973
Moved to 2477, 2462 at time 1607968275072
Moved to 2476, 2461 at time 1607968275112
Moved to 2475, 2460 at time 1607968275153
Moved to 2474, 2459 at time 1607968275248
Moved to 2473, 2458 at time 1607968275315
Moved to 2472, 2457 at time 1607968275407
Moved to 2471, 2456 at time 1607968275517
Moved to 2470, 2455 at time 1607968275819
Moved to 2469, 2454 at time 1607968275860
Moved to 2468, 2453 at time 1607968276089
Moved to 2467, 2452 at time 1607968276148
Moved to 2466, 2451 at time 1607968276364
Moved to 2465, 2450 at time 1607968276551
Moved to 2464, 2449 at time 1607968276874
Moved to 2463, 2448 at time 1607968277005
Moved to 2462, 2447 at time 1607968277063
Moved to 2461, 2446 at time 1607968277130
Moved to 2460, 2445 at time 1607968277256
Moved to 2459, 2444 at time 1607968277327
Moved to 2458, 2443 at time 1607968277435
Moved to 2457, 2442 at time 1607968277546
Moved to 2456, 2441 at time 1607968277654
Moved to 2455, 2440 at time 1607968277750
Moved to 2454, 2439 at time 1607968277853
Moved to 2453, 2438 at time 1607968277942
Moved to 2452, 2437 at time 1607968277979
Moved to 2451, 2436 at time 1607968278030
Moved to 2450, 2435 at time 1607968278112
Moved to 2449, 2434 at time 1607968278175
Moved to 2448, 2433 at time 1607968278256
Moved to 2447, 2432 at time 1607968278291
Moved to 2446, 2431 at time 1607968278331
Moved to 2445, 2430 at time 1607968278461
Moved to 2444, 2429 at time 1607968278541
Moved to 2443, 2428 at time 1607968278647
Moved to 2442, 2427 at time 1607968278763
Moved to 2441, 2426 at time 1607968278906
Moved to 2440, 2425 at time 1607968278940
Moved to 2439, 2424 at time 1607968278981
Moved to 2438, 2423 at time 1607968279067
Moved to 2437, 2422 at time 1607968279140
Moved to 2436, 2421 at time 1607968279229
Moved to 2435, 2420 at time 1607968279311
Moved to 2434, 2419 at time 1607968279392
Moved to 2433, 2418 at time 1607968279439
Moved to 2432, 2417 at time 1607968279527
Moved to 2431, 2416 at time 1607968279612
Moved to 2430, 2415 at time 1607968279719
Moved to 2429, 2414 at time 1607968279820
Moved to 2428, 2413 at time 1607968279892
Moved to 2427, 2412 at time 1607968280008
Moved to 2426, 2411 at time 1607968280074
Moved to 2425, 2410 at time 1607968280205
