Moved to 1506, 1056 at time 1607969349748
Moved to 1505, 1055 at time 1607969349786
Moved to 1504, 1054 at time 1607969394713
Moved to 1503, 1053 at time 1607969394724
Moved to 1502, 1052 at time 1607969394804
Moved to 1501, 1051 at time 1607969394815
Moved to 1500, 1050 at time 1607969394840
Moved to 1499, 1049 at time 1607969394919
Moved to 1498, 1048 at time 1607969395008
Moved to 1497, 1047 at time 1607969395106
Moved to 1496, 1046 at time 1607969395259
Moved to 1495, 1045 at time 1607969395300
Moved to 1494, 1044 at time 1607969395567
Moved to 1493, 1043 at time 1607969395774
Moved to 1492, 1042 at time 1607969395999
Moved to 1491, 1041 at time 1607969396156
Moved to 1490, 1040 at time 1607969396343
Moved to 1489, 1039 at time 1607969396434
Moved to 1488, 1038 at time 1607969396744
Moved to 1487, 1037 at time 1607969396755
Moved to 1486, 1036 at time 1607969396817
Moved to 1485, 1035 at time 1607969396918
Moved to 1484, 1034 at time 1607969396931
Moved to 1483, 1033 at time 1607969397030
Moved to 1482, 1032 at time 1607969397137
Moved to 1481, 1031 at time 1607969397153
Moved to 1480, 1030 at time 1607969397249
Moved to 1479, 1029 at time 1607969397281
Moved to 1478, 1028 at time 1607969397407
Moved to 1477, 1027 at time 1607969397459
Moved to 1476, 1026 at time 1607969397757
Moved to 1475, 1025 at time 1607969398032
Moved to 1474, 1024 at time 1607969398321
Moved to 1473, 1023 at time 1607969398612
Moved to 1472, 1022 at time 1607969398717
Moved to 1471, 1021 at time 1607969398729
Moved to 1470, 1020 at time 1607969398913
Moved to 1469, 1019 at time 1607969398977
Moved to 1468, 1018 at time 1607969399149
Moved to 1467, 1017 at time 1607969399171
Moved to 1466, 1016 at time 1607969399236
Moved to 1465, 1015 at time 1607969399309
Moved to 1464, 1014 at time 1607969399373
Moved to 1463, 1013 at time 1607969399465
Moved to 1462, 1012 at time 1607969399534
Moved to 1461, 1011 at time 1607969399603
Moved to 1460, 1010 at time 1607969399664
Moved to 1459, 1009 at time 1607969399727
Moved to 1458, 1008 at time 1607969399810
Moved to 1457, 1007 at time 1607969399898
Moved to 1456, 1006 at time 1607969400076
Moved to 1455, 1005 at time 1607969400235
Moved to 1454, 1004 at time 1607969400317
Moved to 1453, 1003 at time 1607969400389
Moved to 1452, 1002 at time 1607969400494
Moved to 1451, 1001 at time 1607969400603
Moved to 1450, 1000 at time 1607969400658
Moved to 1449, 999 at time 1607969400672
Moved to 1448, 998 at time 1607969400721
Moved to 1447, 997 at time 1607969400787
Moved to 1446, 996 at time 1607969400839
Moved to 1445, 995 at time 1607969400851
Moved to 1444, 994 at time 1607969400915
Moved to 1443, 993 at time 1607969400933
Moved to 1442, 992 at time 1607969401011
Moved to 1441, 991 at time 1607969401077
Moved to 1440, 990 at time 1607969401230
Moved to 1439, 989 at time 1607969401323
Moved to 1438, 988 at time 1607969401521
Moved to 1437, 987 at time 1607969401589
Moved to 1436, 986 at time 1607969401790
Moved to 1435, 985 at time 1607969401861
Moved to 1434, 984 at time 1607969402024
Moved to 1433, 983 at time 1607969402102
Moved to 1432, 982 at time 1607969402328
Moved to 1431, 981 at time 1607969402414
Moved to 1430, 980 at time 1607969402722
Moved to 1429, 979 at time 1607969402900
Moved to 1428, 978 at time 1607969403004
Moved to 1427, 977 at time 1607969403157
Moved to 1426, 976 at time 1607969403185
Moved to 1425, 975 at time 1607969403238
Moved to 1424, 974 at time 1607969403291
Moved to 1423, 973 at time 1607969403443
Moved to 1422, 972 at time 1607969403501
Moved to 1421, 971 at time 1607969403735
Moved to 1420, 970 at time 1607969404000
Moved to 1419, 969 at time 1607969404163
Moved to 1418, 968 at time 1607969404482
Moved to 1417, 967 at time 1607969404521
Moved to 1416, 966 at time 1607969404663
Moved to 1415, 965 at time 1607969404706
Moved to 1414, 964 at time 1607969404837
Moved to 1413, 963 at time 1607969404872
Moved to 1412, 962 at time 1607969405022
Moved to 1411, 961 at time 1607969405063
Moved to 1410, 960 at time 1607969405187
Moved to 1409, 959 at time 1607969405374
Moved to 1408, 958 at time 1607969405386
Moved to 1407, 957 at time 1607969405505
Moved to 1406, 956 at time 1607969405576
Moved to 1405, 955 at time 1607969405640
Moved to 1404, 954 at time 1607969405737
Moved to 1403, 953 at time 1607969405890
Moved to 1402, 952 at time 1607969406060
Moved to 1401, 951 at time 1607969406072
Moved to 1400, 950 at time 1607969406117
Moved to 1399, 949 at time 1607969406180
Moved to 1398, 948 at time 1607969406233
Moved to 1397, 947 at time 1607969406296
Moved to 1396, 946 at time 1607969406369
Moved to 1395, 945 at time 1607969406439
Moved to 1394, 944 at time 1607969406501
Moved to 1393, 943 at time 1607969406557
Moved to 1392, 942 at time 1607969406620
Moved to 1391, 941 at time 1607969406683
Moved to 1390, 940 at time 1607969406805
Moved to 1389, 939 at time 1607969406960
Moved to 1388, 938 at time 1607969407137
Moved to 1387, 937 at time 1607969407325
Moved to 1386, 936 at time 1607969407371
Moved to 1385, 935 at time 1607969407473
Moved to 1384, 934 at time 1607969407530
Moved to 1383, 933 at time 1607969407643
Moved to 1382, 932 at time 1607969407693
Moved to 1381, 931 at time 1607969407812
Moved to 1380, 930 at time 1607969407842
Moved to 1379, 929 at time 1607969407910
Moved to 1378, 928 at time 1607969407923
Moved to 1377, 927 at time 1607969407955
Moved to 1376, 926 at time 1607969407975
Moved to 1375, 925 at time 1607969408009
Moved to 1374, 924 at time 1607969408026
Moved to 1373, 923 at time 1607969408059
Moved to 1372, 922 at time 1607969408073
Moved to 1371, 921 at time 1607969408105
Moved to 1370, 920 at time 1607969408181
Moved to 1369, 919 at time 1607969408237
Moved to 1368, 918 at time 1607969408282
Moved to 1367, 917 at time 1607969408344
Moved to 1366, 916 at time 1607969408434
Moved to 1365, 915 at time 1607969408536
Moved to 1364, 914 at time 1607969408565
Moved to 1363, 913 at time 1607969408675
Moved to 1362, 912 at time 1607969408815
Moved to 1361, 911 at time 1607969408897
Moved to 1360, 910 at time 1607969408955
Moved to 1359, 909 at time 1607969409024
Moved to 1358, 908 at time 1607969409080
Moved to 1357, 907 at time 1607969409124
Moved to 1356, 906 at time 1607969409176
Moved to 1355, 905 at time 1607969409227
Moved to 1354, 904 at time 1607969409275
Moved to 1353, 903 at time 1607969409358
Moved to 1352, 902 at time 1607969409393
Moved to 1351, 901 at time 1607969409405
Moved to 1350, 900 at time 1607969409445
Moved to 1349, 899 at time 1607969409462
Moved to 1348, 898 at time 1607969409499
Moved to 1347, 897 at time 1607969409561
Moved to 1346, 896 at time 1607969409614
Moved to 1345, 895 at time 1607969409673
Moved to 1344, 894 at time 1607969409738
Moved to 1343, 893 at time 1607969409777
Moved to 1342, 892 at time 1607969409788
Moved to 1341, 891 at time 1607969409830
Moved to 1340, 890 at time 1607969409845
Moved to 1339, 889 at time 1607969409884
Moved to 1338, 888 at time 1607969409937
Moved to 1337, 887 at time 1607969409988
Moved to 1336, 886 at time 1607969410058
Moved to 1335, 885 at time 1607969410099
Moved to 1334, 884 at time 1607969410157
Moved to 1333, 883 at time 1607969410212
Moved to 1332, 882 at time 1607969410270
Moved to 1331, 881 at time 1607969410310
Moved to 1330, 880 at time 1607969410338
Moved to 1329, 879 at time 1607969410385
Moved to 1328, 878 at time 1607969410449
Moved to 1327, 877 at time 1607969410502
Moved to 1326, 876 at time 1607969410551
Moved to 1325, 875 at time 1607969410616
Moved to 1324, 874 at time 1607969410638
Moved to 1323, 873 at time 1607969410703
Moved to 1322, 872 at time 1607969410729
Moved to 1321, 871 at time 1607969410759
Moved to 1320, 870 at time 1607969410778
Moved to 1319, 869 at time 1607969410808
Moved to 1318, 868 at time 1607969410829
Moved to 1317, 867 at time 1607969410862
Moved to 1316, 866 at time 1607969410885
Moved to 1315, 865 at time 1607969410908
Moved to 1314, 864 at time 1607969410958
Moved to 1313, 863 at time 1607969411010
Moved to 1312, 862 at time 1607969411085
Moved to 1311, 861 at time 1607969411102
Moved to 1310, 860 at time 1607969411137
Moved to 1309, 859 at time 1607969411148
Moved to 1308, 858 at time 1607969411204
Moved to 1307, 857 at time 1607969411260
Moved to 1306, 856 at time 1607969411311
Moved to 1305, 855 at time 1607969411353
Moved to 1304, 854 at time 1607969411437
Moved to 1303, 853 at time 1607969411501
Moved to 1302, 852 at time 1607969411519
Moved to 1301, 851 at time 1607969411670
Moved to 1300, 850 at time 1607969411740
Moved to 1299, 849 at time 1607969411778
Moved to 1298, 848 at time 1607969411793
Moved to 1297, 847 at time 1607969411858
