Moved to 1079, 1732 at time 1607969349805
Moved to 1078, 1731 at time 1607969394825
Moved to 1077, 1730 at time 1607969394912
Moved to 1076, 1729 at time 1607969395022
Moved to 1075, 1728 at time 1607969395161
Moved to 1074, 1727 at time 1607969395381
Moved to 1073, 1726 at time 1607969395453
Moved to 1072, 1725 at time 1607969395685
Moved to 1071, 1724 at time 1607969395902
Moved to 1070, 1723 at time 1607969396232
Moved to 1069, 1722 at time 1607969396282
Moved to 1068, 1721 at time 1607969396502
Moved to 1067, 1720 at time 1607969396611
Moved to 1066, 1719 at time 1607969396853
Moved to 1065, 1718 at time 1607969397093
Moved to 1064, 1717 at time 1607969397171
Moved to 1063, 1716 at time 1607969397210
Moved to 1062, 1715 at time 1607969397302
Moved to 1061, 1714 at time 1607969397349
Moved to 1060, 1713 at time 1607969397533
Moved to 1059, 1712 at time 1607969397671
Moved to 1058, 1711 at time 1607969397885
Moved to 1057, 1710 at time 1607969397987
Moved to 1056, 1709 at time 1607969398064
Moved to 1055, 1708 at time 1607969398238
Moved to 1054, 1707 at time 1607969398392
Moved to 1053, 1706 at time 1607969398555
Moved to 1052, 1705 at time 1607969398591
Moved to 1051, 1704 at time 1607969398711
Moved to 1050, 1703 at time 1607969398903
Moved to 1049, 1702 at time 1607969398967
Moved to 1048, 1701 at time 1607969399140
Moved to 1047, 1700 at time 1607969399239
Moved to 1046, 1699 at time 1607969399342
Moved to 1045, 1698 at time 1607969399387
Moved to 1044, 1697 at time 1607969399511
Moved to 1043, 1696 at time 1607969399603
Moved to 1042, 1695 at time 1607969399701
Moved to 1041, 1694 at time 1607969399818
Moved to 1040, 1693 at time 1607969399968
Moved to 1039, 1692 at time 1607969400156
Moved to 1038, 1691 at time 1607969400273
Moved to 1037, 1690 at time 1607969400341
Moved to 1036, 1689 at time 1607969400417
Moved to 1035, 1688 at time 1607969400537
Moved to 1034, 1687 at time 1607969400624
Moved to 1033, 1686 at time 1607969400685
Moved to 1032, 1685 at time 1607969400747
Moved to 1031, 1684 at time 1607969400791
Moved to 1030, 1683 at time 1607969400873
Moved to 1029, 1682 at time 1607969401005
Moved to 1028, 1681 at time 1607969401052
Moved to 1027, 1680 at time 1607969401232
Moved to 1026, 1679 at time 1607969401302
Moved to 1025, 1678 at time 1607969401518
Moved to 1024, 1677 at time 1607969401565
Moved to 1023, 1676 at time 1607969401789
Moved to 1022, 1675 at time 1607969401826
Moved to 1021, 1674 at time 1607969402033
Moved to 1020, 1673 at time 1607969402067
Moved to 1019, 1672 at time 1607969402335
Moved to 1018, 1671 at time 1607969402379
Moved to 1017, 1670 at time 1607969402646
Moved to 1016, 1669 at time 1607969402949
Moved to 1015, 1668 at time 1607969403169
Moved to 1014, 1667 at time 1607969403224
Moved to 1013, 1666 at time 1607969403282
Moved to 1012, 1665 at time 1607969403429
Moved to 1011, 1664 at time 1607969403491
Moved to 1010, 1663 at time 1607969403654
Moved to 1009, 1662 at time 1607969403722
Moved to 1008, 1661 at time 1607969403892
Moved to 1007, 1660 at time 1607969403966
Moved to 1006, 1659 at time 1607969404175
Moved to 1005, 1658 at time 1607969404262
Moved to 1004, 1657 at time 1607969404469
Moved to 1003, 1656 at time 1607969404514
Moved to 1002, 1655 at time 1607969404648
Moved to 1001, 1654 at time 1607969404694
Moved to 1000, 1653 at time 1607969404825
Moved to 999, 1652 at time 1607969404860
Moved to 998, 1651 at time 1607969405005
Moved to 997, 1650 at time 1607969405057
Moved to 996, 1649 at time 1607969405175
Moved to 995, 1648 at time 1607969405385
Moved to 994, 1647 at time 1607969405493
Moved to 993, 1646 at time 1607969405568
Moved to 992, 1645 at time 1607969405620
Moved to 991, 1644 at time 1607969405654
Moved to 990, 1643 at time 1607969405792
Moved to 989, 1642 at time 1607969406010
Moved to 988, 1641 at time 1607969406109
Moved to 987, 1640 at time 1607969406167
Moved to 986, 1639 at time 1607969406225
Moved to 985, 1638 at time 1607969406279
Moved to 984, 1637 at time 1607969406362
Moved to 983, 1636 at time 1607969406460
Moved to 982, 1635 at time 1607969406494
Moved to 981, 1634 at time 1607969406543
Moved to 980, 1633 at time 1607969406608
Moved to 979, 1632 at time 1607969406661
Moved to 978, 1631 at time 1607969406801
Moved to 977, 1630 at time 1607969406940
Moved to 976, 1629 at time 1607969406974
Moved to 975, 1628 at time 1607969407083
Moved to 974, 1627 at time 1607969407140
Moved to 973, 1626 at time 1607969407308
Moved to 972, 1625 at time 1607969407488
Moved to 971, 1624 at time 1607969407660
Moved to 970, 1623 at time 1607969407825
Moved to 969, 1622 at time 1607969407907
Moved to 968, 1621 at time 1607969407948
Moved to 967, 1620 at time 1607969408011
Moved to 966, 1619 at time 1607969408051
Moved to 965, 1618 at time 1607969408105
Moved to 964, 1617 at time 1607969408173
Moved to 963, 1616 at time 1607969408207
Moved to 962, 1615 at time 1607969408292
Moved to 961, 1614 at time 1607969408370
Moved to 960, 1613 at time 1607969408544
Moved to 959, 1612 at time 1607969408670
Moved to 958, 1611 at time 1607969408810
Moved to 957, 1610 at time 1607969408875
Moved to 956, 1609 at time 1607969408953
Moved to 955, 1608 at time 1607969409052
Moved to 954, 1607 at time 1607969409130
Moved to 953, 1606 at time 1607969409199
Moved to 952, 1605 at time 1607969409278
Moved to 951, 1604 at time 1607969409336
Moved to 950, 1603 at time 1607969409394
Moved to 949, 1602 at time 1607969409438
Moved to 948, 1601 at time 1607969409525
Moved to 947, 1600 at time 1607969409577
Moved to 946, 1599 at time 1607969409612
Moved to 945, 1598 at time 1607969409710
Moved to 944, 1597 at time 1607969409784
Moved to 943, 1596 at time 1607969409870
Moved to 942, 1595 at time 1607969409948
Moved to 941, 1594 at time 1607969410012
Moved to 940, 1593 at time 1607969410098
Moved to 939, 1592 at time 1607969410190
Moved to 938, 1591 at time 1607969410268
Moved to 937, 1590 at time 1607969410361
Moved to 936, 1589 at time 1607969410397
Moved to 935, 1588 at time 1607969410471
Moved to 934, 1587 at time 1607969410511
Moved to 933, 1586 at time 1607969410570
Moved to 932, 1585 at time 1607969410611
Moved to 931, 1584 at time 1607969410709
Moved to 930, 1583 at time 1607969410754
Moved to 929, 1582 at time 1607969410809
Moved to 928, 1581 at time 1607969410862
Moved to 927, 1580 at time 1607969410908
Moved to 926, 1579 at time 1607969411070
Moved to 925, 1578 at time 1607969411152
Moved to 924, 1577 at time 1607969411235
Moved to 923, 1576 at time 1607969411311
Moved to 922, 1575 at time 1607969411413
Moved to 921, 1574 at time 1607969411504
Moved to 920, 1573 at time 1607969411664
Moved to 919, 1572 at time 1607969411729
Moved to 918, 1571 at time 1607969411766
Moved to 917, 1570 at time 1607969411863
Moved to 916, 1569 at time 1607969411904
Moved to 915, 1568 at time 1607969411972
Moved to 914, 1567 at time 1607969412098
Moved to 913, 1566 at time 1607969412302
Moved to 912, 1565 at time 1607969412455
Moved to 911, 1564 at time 1607969412637
Moved to 910, 1563 at time 1607969412771
Moved to 909, 1562 at time 1607969412969
Moved to 908, 1561 at time 1607969413106
Moved to 907, 1560 at time 1607969413157
Moved to 906, 1559 at time 1607969413394
Moved to 905, 1558 at time 1607969413442
Moved to 904, 1557 at time 1607969413552
Moved to 903, 1556 at time 1607969413619
Moved to 902, 1555 at time 1607969413780
Moved to 901, 1554 at time 1607969413872
Moved to 900, 1553 at time 1607969413988
Moved to 899, 1552 at time 1607969414113
Moved to 898, 1551 at time 1607969414221
Moved to 897, 1550 at time 1607969414299
Moved to 896, 1549 at time 1607969414382
Moved to 895, 1548 at time 1607969414496
Moved to 894, 1547 at time 1607969414644
Moved to 893, 1546 at time 1607969414871
Moved to 892, 1545 at time 1607969415187
Moved to 891, 1544 at time 1607969415292
Moved to 890, 1543 at time 1607969415339
Moved to 889, 1542 at time 1607969415457
Moved to 888, 1541 at time 1607969415500
Moved to 887, 1540 at time 1607969415610
Moved to 886, 1539 at time 1607969415654
Moved to 885, 1538 at time 1607969415691
Moved to 884, 1537 at time 1607969415743
Moved to 883, 1536 at time 1607969415796
Moved to 882, 1535 at time 1607969415831
Moved to 881, 1534 at time 1607969415888
Moved to 880, 1533 at time 1607969416018
Moved to 879, 1532 at time 1607969416166
Moved to 878, 1531 at time 1607969416275
Moved to 877, 1530 at time 1607969416461
Moved to 876, 1529 at time 1607969416735
Moved to 875, 1528 at time 1607969416885
Moved to 874, 1527 at time 1607969417001
Moved to 873, 1526 at time 1607969417144
Moved to 872, 1525 at time 1607969417282
Moved to 871, 1524 at time 1607969417362
Moved to 870, 1523 at time 1607969417460
Moved to 869, 1522 at time 1607969417527
Moved to 868, 1521 at time 1607969417648
Moved to 867, 1520 at time 1607969417764
