Moved to 29, 2313 at time 1607969349837
Moved to 30, 2312 at time 1607969394855
Moved to 31, 2311 at time 1607969394981
Moved to 32, 2310 at time 1607969395123
Moved to 33, 2309 at time 1607969395344
Moved to 34, 2308 at time 1607969395710
Moved to 35, 2307 at time 1607969396024
Moved to 36, 2306 at time 1607969396373
Moved to 37, 2305 at time 1607969396647
Moved to 38, 2304 at time 1607969396823
Moved to 39, 2303 at time 1607969396940
Moved to 40, 2302 at time 1607969397137
Moved to 41, 2301 at time 1607969397306
Moved to 42, 2300 at time 1607969397475
Moved to 43, 2299 at time 1607969397660
Moved to 44, 2298 at time 1607969397829
Moved to 45, 2297 at time 1607969397977
Moved to 46, 2296 at time 1607969398255
Moved to 47, 2295 at time 1607969398602
Moved to 48, 2294 at time 1607969398763
Moved to 49, 2293 at time 1607969399055
Moved to 50, 2292 at time 1607969399171
Moved to 51, 2291 at time 1607969399281
Moved to 52, 2290 at time 1607969399466
Moved to 53, 2289 at time 1607969399583
Moved to 54, 2288 at time 1607969399720
Moved to 55, 2287 at time 1607969399900
Moved to 56, 2286 at time 1607969400156
Moved to 57, 2285 at time 1607969400307
Moved to 58, 2284 at time 1607969400489
Moved to 59, 2283 at time 1607969400665
Moved to 60, 2282 at time 1607969400808
Moved to 61, 2281 at time 1607969400944
Moved to 62, 2280 at time 1607969401279
Moved to 63, 2279 at time 1607969401460
Moved to 64, 2278 at time 1607969401824
Moved to 65, 2277 at time 1607969402231
Moved to 66, 2276 at time 1607969402428
Moved to 67, 2275 at time 1607969402813
Moved to 68, 2274 at time 1607969403003
Moved to 69, 2273 at time 1607969403125
Moved to 70, 2272 at time 1607969403336
Moved to 71, 2271 at time 1607969403514
Moved to 72, 2270 at time 1607969403788
Moved to 73, 2269 at time 1607969404015
Moved to 74, 2268 at time 1607969404340
Moved to 75, 2267 at time 1607969404549
Moved to 76, 2266 at time 1607969404650
Moved to 77, 2265 at time 1607969404808
Moved to 78, 2264 at time 1607969404989
Moved to 79, 2263 at time 1607969405176
Moved to 80, 2262 at time 1607969405318
Moved to 81, 2261 at time 1607969405534
Moved to 82, 2260 at time 1607969405652
Moved to 83, 2259 at time 1607969405888
Moved to 84, 2258 at time 1607969405990
Moved to 85, 2257 at time 1607969406108
Moved to 86, 2256 at time 1607969406219
Moved to 87, 2255 at time 1607969406358
Moved to 88, 2254 at time 1607969406489
Moved to 87, 2253 at time 1607969406649
Moved to 86, 2252 at time 1607969406869
Moved to 85, 2251 at time 1607969407118
Moved to 84, 2250 at time 1607969407283
Moved to 83, 2249 at time 1607969407473
Moved to 82, 2248 at time 1607969407607
Moved to 81, 2247 at time 1607969407808
Moved to 80, 2246 at time 1607969407926
Moved to 79, 2245 at time 1607969408074
Moved to 78, 2244 at time 1607969408206
Moved to 77, 2243 at time 1607969408335
Moved to 76, 2242 at time 1607969408542
Moved to 75, 2241 at time 1607969408742
Moved to 74, 2240 at time 1607969408875
Moved to 73, 2239 at time 1607969409011
Moved to 72, 2238 at time 1607969409154
Moved to 71, 2237 at time 1607969409260
Moved to 70, 2236 at time 1607969409402
Moved to 69, 2235 at time 1607969409526
Moved to 68, 2234 at time 1607969409670
Moved to 67, 2233 at time 1607969409805
Moved to 66, 2232 at time 1607969409925
Moved to 65, 2231 at time 1607969410036
Moved to 64, 2230 at time 1607969410188
Moved to 63, 2229 at time 1607969410302
Moved to 62, 2228 at time 1607969410444
Moved to 61, 2227 at time 1607969410567
Moved to 60, 2226 at time 1607969410683
Moved to 59, 2225 at time 1607969410816
Moved to 58, 2223 at time 1607969411122
Moved to 57, 2222 at time 1607969411253
Moved to 58, 2221 at time 1607969411375
Moved to 57, 2220 at time 1607969411577
Moved to 56, 2219 at time 1607969411679
Moved to 55, 2218 at time 1607969411805
Moved to 56, 2217 at time 1607969411945
Moved to 55, 2216 at time 1607969412061
Moved to 56, 2215 at time 1607969412267
Moved to 57, 2214 at time 1607969412424
Moved to 58, 2213 at time 1607969412526
Moved to 57, 2212 at time 1607969412627
Moved to 56, 2211 at time 1607969412877
Moved to 55, 2210 at time 1607969413147
Moved to 54, 2209 at time 1607969413344
Moved to 53, 2208 at time 1607969413567
Moved to 52, 2207 at time 1607969413748
Moved to 51, 2206 at time 1607969413870
Moved to 52, 2204 at time 1607969414163
Moved to 53, 2203 at time 1607969414354
Moved to 54, 2202 at time 1607969414490
Moved to 53, 2201 at time 1607969414616
Moved to 52, 2200 at time 1607969414859
Moved to 51, 2199 at time 1607969415159
Moved to 52, 2198 at time 1607969415411
Moved to 53, 2197 at time 1607969415631
Moved to 54, 2196 at time 1607969415739
Moved to 55, 2195 at time 1607969415948
Moved to 54, 2194 at time 1607969416170
Moved to 55, 2193 at time 1607969416510
Moved to 56, 2192 at time 1607969416821
