Moved to 326, 1692 at time 1607965644302
Moved to 325, 1691 at time 1607965644760
Moved to 324, 1690 at time 1607965645001
Moved to 323, 1689 at time 1607965645360
Moved to 322, 1688 at time 1607965645602
Moved to 321, 1687 at time 1607965646079
Moved to 320, 1686 at time 1607965646607
Moved to 319, 1685 at time 1607965707728
Moved to 318, 1684 at time 1607965708135
Moved to 317, 1683 at time 1607965708326
Moved to 316, 1682 at time 1607965708501
Moved to 315, 1681 at time 1607965708755
Moved to 314, 1680 at time 1607965708946
Moved to 313, 1679 at time 1607965709164
Moved to 312, 1678 at time 1607965709285
Moved to 311, 1677 at time 1607965709350
Moved to 310, 1676 at time 1607965709470
Moved to 309, 1675 at time 1607965709542
Moved to 308, 1674 at time 1607965709902
Moved to 307, 1673 at time 1607965710182
Moved to 306, 1672 at time 1607965710537
Moved to 305, 1671 at time 1607965710706
Moved to 304, 1670 at time 1607965710740
Moved to 303, 1669 at time 1607965710940
Moved to 302, 1668 at time 1607965711244
Moved to 301, 1667 at time 1607965711400
Moved to 300, 1666 at time 1607965711687
Moved to 299, 1665 at time 1607965711992
Moved to 298, 1664 at time 1607965712334
Moved to 297, 1663 at time 1607965712534
Moved to 296, 1662 at time 1607965712740
Moved to 295, 1661 at time 1607965712918
Moved to 294, 1660 at time 1607965712954
Moved to 293, 1659 at time 1607965713127
Moved to 292, 1658 at time 1607965713490
Moved to 291, 1657 at time 1607965713852
Moved to 290, 1656 at time 1607965714059
Moved to 289, 1655 at time 1607965714456
Moved to 288, 1654 at time 1607965714635
Moved to 287, 1653 at time 1607965715009
Moved to 286, 1652 at time 1607965715068
Moved to 285, 1651 at time 1607965715192
Moved to 284, 1650 at time 1607965715362
Moved to 283, 1649 at time 1607965715511
Moved to 282, 1648 at time 1607965715687
Moved to 281, 1647 at time 1607965715884
Moved to 280, 1646 at time 1607965716376
Moved to 279, 1645 at time 1607965716794
Moved to 278, 1644 at time 1607965716974
Moved to 277, 1643 at time 1607965717046
Moved to 276, 1642 at time 1607965717222
Moved to 275, 1641 at time 1607965717413
Moved to 274, 1640 at time 1607965717576
Moved to 273, 1639 at time 1607965717726
Moved to 272, 1638 at time 1607965718090
Moved to 271, 1637 at time 1607965718152
Moved to 270, 1636 at time 1607965718535
Moved to 269, 1635 at time 1607965718688
Moved to 268, 1634 at time 1607965718877
Moved to 267, 1633 at time 1607965719048
Moved to 266, 1632 at time 1607965719121
Moved to 265, 1631 at time 1607965719381
Moved to 264, 1630 at time 1607965719476
Moved to 263, 1629 at time 1607965719849
Moved to 262, 1628 at time 1607965719983
Moved to 261, 1627 at time 1607965720396
Moved to 260, 1626 at time 1607965720522
Moved to 259, 1625 at time 1607965720557
Moved to 258, 1624 at time 1607965720872
Moved to 257, 1623 at time 1607965721084
Moved to 256, 1622 at time 1607965721397
Moved to 255, 1621 at time 1607965721496
Moved to 254, 1620 at time 1607965721604
Moved to 253, 1619 at time 1607965721803
Moved to 252, 1618 at time 1607965721947
Moved to 251, 1617 at time 1607965722086
Moved to 250, 1616 at time 1607965722218
Moved to 249, 1615 at time 1607965722349
Moved to 248, 1614 at time 1607965722775
Moved to 247, 1613 at time 1607965723067
Moved to 246, 1612 at time 1607965723238
Moved to 245, 1611 at time 1607965723464
Moved to 244, 1610 at time 1607965723586
Moved to 243, 1609 at time 1607965723956
Moved to 242, 1608 at time 1607965724116
Moved to 241, 1607 at time 1607965724438
Moved to 240, 1606 at time 1607965724604
Moved to 239, 1605 at time 1607965724640
Moved to 238, 1604 at time 1607965724904
Moved to 237, 1603 at time 1607965725131
Moved to 236, 1602 at time 1607965725385
Moved to 235, 1601 at time 1607965725586
Moved to 234, 1600 at time 1607965725832
Moved to 233, 1599 at time 1607965726043
Moved to 232, 1598 at time 1607965726300
Moved to 231, 1597 at time 1607965726512
Moved to 230, 1596 at time 1607965726754
Moved to 229, 1595 at time 1607965726955
Moved to 228, 1594 at time 1607965727175
Moved to 227, 1593 at time 1607965727388
Moved to 226, 1592 at time 1607965727637
Moved to 225, 1591 at time 1607965727859
Moved to 224, 1590 at time 1607965728094
Moved to 223, 1589 at time 1607965728318
Moved to 222, 1588 at time 1607965728526
Moved to 221, 1587 at time 1607965728780
Moved to 220, 1586 at time 1607965729021
Moved to 219, 1585 at time 1607965729255
