Moved to 2107, 704 at time 1607969349732
Moved to 2106, 703 at time 1607969349771
Moved to 2105, 702 at time 1607969394840
Moved to 2104, 701 at time 1607969394893
Moved to 2103, 700 at time 1607969394929
Moved to 2102, 699 at time 1607969394963
Moved to 2101, 698 at time 1607969394997
Moved to 2100, 697 at time 1607969395089
Moved to 2099, 696 at time 1607969395232
Moved to 2098, 695 at time 1607969395575
Moved to 2097, 694 at time 1607969395609
Moved to 2096, 693 at time 1607969395768
Moved to 2095, 692 at time 1607969396056
Moved to 2094, 691 at time 1607969396397
Moved to 2093, 690 at time 1607969396717
Moved to 2092, 689 at time 1607969396821
Moved to 2091, 688 at time 1607969396887
Moved to 2090, 687 at time 1607969396922
Moved to 2089, 686 at time 1607969397018
Moved to 2088, 685 at time 1607969397128
Moved to 2087, 684 at time 1607969397284
Moved to 2086, 683 at time 1607969397365
Moved to 2085, 682 at time 1607969397492
Moved to 2084, 681 at time 1607969397718
Moved to 2083, 680 at time 1607969397835
Moved to 2082, 679 at time 1607969398007
Moved to 2081, 678 at time 1607969398047
Moved to 2080, 677 at time 1607969398250
Moved to 2079, 676 at time 1607969398365
Moved to 2078, 675 at time 1607969398569
Moved to 2077, 674 at time 1607969398603
Moved to 2076, 673 at time 1607969398701
Moved to 2075, 672 at time 1607969398924
Moved to 2074, 671 at time 1607969399169
Moved to 2073, 670 at time 1607969399220
Moved to 2072, 669 at time 1607969399300
Moved to 2071, 668 at time 1607969399362
Moved to 2070, 667 at time 1607969399448
Moved to 2069, 666 at time 1607969399532
Moved to 2068, 665 at time 1607969399584
Moved to 2067, 664 at time 1607969399657
Moved to 2066, 663 at time 1607969399712
Moved to 2065, 662 at time 1607969399804
Moved to 2064, 661 at time 1607969399873
Moved to 2063, 660 at time 1607969399907
Moved to 2062, 659 at time 1607969399942
Moved to 2061, 658 at time 1607969400175
Moved to 2060, 657 at time 1607969400256
Moved to 2059, 656 at time 1607969400355
Moved to 2058, 655 at time 1607969400402
Moved to 2057, 654 at time 1607969400552
Moved to 2056, 653 at time 1607969400612
Moved to 2055, 652 at time 1607969400698
Moved to 2054, 651 at time 1607969400734
Moved to 2053, 650 at time 1607969400806
Moved to 2052, 649 at time 1607969400855
Moved to 2051, 648 at time 1607969400959
Moved to 2050, 647 at time 1607969401115
Moved to 2049, 646 at time 1607969401170
Moved to 2048, 645 at time 1607969401361
Moved to 2047, 644 at time 1607969401432
Moved to 2046, 643 at time 1607969401646
Moved to 2045, 642 at time 1607969401721
Moved to 2044, 641 at time 1607969401891
Moved to 2043, 640 at time 1607969402233
Moved to 2042, 639 at time 1607969402502
Moved to 2041, 638 at time 1607969402832
Moved to 2040, 637 at time 1607969403071
Moved to 2039, 636 at time 1607969403124
Moved to 2038, 635 at time 1607969403249
Moved to 2037, 634 at time 1607969403467
Moved to 2036, 633 at time 1607969403683
Moved to 2035, 632 at time 1607969403936
Moved to 2034, 631 at time 1607969404258
Moved to 2033, 630 at time 1607969404472
Moved to 2032, 629 at time 1607969404512
Moved to 2031, 628 at time 1607969404649
Moved to 2030, 627 at time 1607969404694
Moved to 2029, 626 at time 1607969404826
Moved to 2028, 625 at time 1607969405049
Moved to 2027, 624 at time 1607969405182
Moved to 2026, 623 at time 1607969405378
Moved to 2025, 622 at time 1607969405496
Moved to 2024, 621 at time 1607969405602
Moved to 2023, 620 at time 1607969405651
Moved to 2022, 619 at time 1607969405793
Moved to 2021, 618 at time 1607969406010
Moved to 2020, 617 at time 1607969406088
Moved to 2019, 616 at time 1607969406130
Moved to 2018, 615 at time 1607969406201
Moved to 2017, 614 at time 1607969406246
Moved to 2016, 613 at time 1607969406354
Moved to 2015, 612 at time 1607969406431
Moved to 2014, 611 at time 1607969406527
Moved to 2013, 610 at time 1607969406569
Moved to 2012, 609 at time 1607969406640
Moved to 2011, 608 at time 1607969406707
Moved to 2010, 607 at time 1607969406877
Moved to 2009, 606 at time 1607969407031
Moved to 2008, 605 at time 1607969407243
Moved to 2007, 604 at time 1607969407418
Moved to 2006, 603 at time 1607969407559
Moved to 2005, 602 at time 1607969407748
Moved to 2004, 601 at time 1607969407865
Moved to 2003, 600 at time 1607969407937
Moved to 2002, 599 at time 1607969408022
Moved to 2001, 598 at time 1607969408087
Moved to 2000, 597 at time 1607969408123
Moved to 1999, 596 at time 1607969408160
Moved to 1998, 595 at time 1607969408236
Moved to 1997, 594 at time 1607969408317
Moved to 1996, 593 at time 1607969408414
Moved to 1995, 592 at time 1607969408535
Moved to 1994, 591 at time 1607969408685
Moved to 1993, 590 at time 1607969408806
Moved to 1992, 589 at time 1607969408882
Moved to 1991, 588 at time 1607969408948
Moved to 1990, 587 at time 1607969409005
Moved to 1989, 586 at time 1607969409074
Moved to 1988, 585 at time 1607969409110
Moved to 1987, 584 at time 1607969409168
Moved to 1986, 583 at time 1607969409212
Moved to 1985, 582 at time 1607969409269
Moved to 1984, 581 at time 1607969409344
Moved to 1983, 580 at time 1607969409385
Moved to 1982, 579 at time 1607969409444
Moved to 1981, 578 at time 1607969409493
Moved to 1980, 577 at time 1607969409557
Moved to 1979, 576 at time 1607969409599
Moved to 1978, 575 at time 1607969409660
Moved to 1977, 574 at time 1607969409729
Moved to 1976, 573 at time 1607969409764
Moved to 1975, 572 at time 1607969409829
Moved to 1974, 571 at time 1607969409876
Moved to 1973, 570 at time 1607969409920
Moved to 1972, 569 at time 1607969409976
Moved to 1971, 568 at time 1607969410011
Moved to 1970, 567 at time 1607969410070
Moved to 1969, 566 at time 1607969410112
Moved to 1968, 565 at time 1607969410174
Moved to 1967, 564 at time 1607969410236
Moved to 1966, 563 at time 1607969410272
Moved to 1965, 562 at time 1607969410359
Moved to 1964, 561 at time 1607969410403
Moved to 1963, 560 at time 1607969410468
Moved to 1962, 559 at time 1607969410553
Moved to 1961, 558 at time 1607969410626
Moved to 1960, 557 at time 1607969410741
Moved to 1959, 556 at time 1607969410825
Moved to 1958, 555 at time 1607969410898
Moved to 1957, 554 at time 1607969411055
Moved to 1956, 553 at time 1607969411109
Moved to 1955, 552 at time 1607969411163
Moved to 1954, 551 at time 1607969411254
Moved to 1953, 550 at time 1607969411294
Moved to 1952, 549 at time 1607969411345
Moved to 1951, 548 at time 1607969411421
Moved to 1950, 547 at time 1607969411492
Moved to 1949, 546 at time 1607969411672
Moved to 1948, 545 at time 1607969411727
Moved to 1947, 544 at time 1607969411770
Moved to 1946, 543 at time 1607969411859
Moved to 1945, 542 at time 1607969411906
Moved to 1944, 541 at time 1607969411970
Moved to 1943, 540 at time 1607969412103
Moved to 1942, 539 at time 1607969412296
Moved to 1941, 538 at time 1607969412459
Moved to 1940, 537 at time 1607969412493
Moved to 1939, 536 at time 1607969412601
Moved to 1938, 535 at time 1607969412651
Moved to 1937, 534 at time 1607969412755
Moved to 1936, 533 at time 1607969412808
Moved to 1935, 532 at time 1607969412845
Moved to 1934, 531 at time 1607969412887
Moved to 1933, 530 at time 1607969413088
Moved to 1932, 529 at time 1607969413178
Moved to 1931, 528 at time 1607969413368
Moved to 1930, 527 at time 1607969413461
Moved to 1929, 526 at time 1607969413542
Moved to 1928, 525 at time 1607969413577
Moved to 1927, 524 at time 1607969413629
Moved to 1926, 523 at time 1607969413755
Moved to 1925, 522 at time 1607969413830
Moved to 1924, 521 at time 1607969413927
Moved to 1923, 520 at time 1607969413962
Moved to 1922, 519 at time 1607969414001
Moved to 1921, 518 at time 1607969414038
Moved to 1920, 517 at time 1607969414112
Moved to 1919, 516 at time 1607969414198
Moved to 1918, 515 at time 1607969414284
Moved to 1917, 514 at time 1607969414434
Moved to 1916, 513 at time 1607969414480
Moved to 1915, 512 at time 1607969414567
Moved to 1914, 511 at time 1607969414606
Moved to 1913, 510 at time 1607969414720
Moved to 1912, 509 at time 1607969414825
Moved to 1911, 508 at time 1607969415135
Moved to 1910, 507 at time 1607969415170
Moved to 1909, 506 at time 1607969415310
Moved to 1908, 505 at time 1607969415481
Moved to 1907, 504 at time 1607969415628
Moved to 1906, 503 at time 1607969415779
Moved to 1905, 502 at time 1607969415848
Moved to 1904, 501 at time 1607969416088
Moved to 1903, 500 at time 1607969416397
Moved to 1902, 499 at time 1607969416622
Moved to 1901, 498 at time 1607969416832
Moved to 1900, 497 at time 1607969416969
Moved to 1899, 496 at time 1607969417049
Moved to 1898, 495 at time 1607969417132
Moved to 1897, 494 at time 1607969417184
Moved to 1896, 493 at time 1607969417279
Moved to 1895, 492 at time 1607969417334
Moved to 1894, 491 at time 1607969417431
Moved to 1893, 490 at time 1607969417520
Moved to 1892, 489 at time 1607969417576
Moved to 1891, 488 at time 1607969417631
Moved to 1890, 487 at time 1607969417690
Moved to 1889, 486 at time 1607969417758
Moved to 1888, 485 at time 1607969417855
Moved to 1887, 484 at time 1607969417919
Moved to 1886, 483 at time 1607969418001
Moved to 1885, 482 at time 1607969418059
Moved to 1884, 481 at time 1607969418144
Moved to 1883, 480 at time 1607969418274
Moved to 1882, 479 at time 1607969418309
Moved to 1881, 478 at time 1607969418406
Moved to 1880, 477 at time 1607969418487
Moved to 1879, 476 at time 1607969418594
Moved to 1878, 475 at time 1607969418629
Moved to 1877, 474 at time 1607969418675
Moved to 1876, 473 at time 1607969418724
Moved to 1875, 472 at time 1607969418766
Moved to 1874, 471 at time 1607969418864
Moved to 1873, 470 at time 1607969418957
Moved to 1872, 469 at time 1607969419018
Moved to 1871, 468 at time 1607969419072
Moved to 1870, 467 at time 1607969419139
Moved to 1869, 466 at time 1607969419182
Moved to 1868, 465 at time 1607969419245
Moved to 1867, 464 at time 1607969419280
Moved to 1866, 463 at time 1607969419352
Moved to 1865, 462 at time 1607969419395
Moved to 1864, 461 at time 1607969419472
Moved to 1863, 460 at time 1607969419507
Moved to 1862, 459 at time 1607969419585
Moved to 1861, 458 at time 1607969419648
Moved to 1860, 457 at time 1607969419684
Moved to 1859, 456 at time 1607969419774
Moved to 1858, 455 at time 1607969419877
Moved to 1857, 454 at time 1607969419997
Moved to 1856, 453 at time 1607969420088
Moved to 1855, 452 at time 1607969420134
Moved to 1854, 451 at time 1607969420308
Moved to 1853, 450 at time 1607969420357
Moved to 1852, 449 at time 1607969420536
Moved to 1851, 448 at time 1607969420600
Moved to 1850, 447 at time 1607969420772
Moved to 1849, 446 at time 1607969420840
Moved to 1848, 445 at time 1607969421041
Moved to 1847, 444 at time 1607969421224
Moved to 1846, 443 at time 1607969421419
Moved to 1845, 442 at time 1607969421454
Moved to 1844, 441 at time 1607969421521
Moved to 1843, 440 at time 1607969421596
Moved to 1842, 439 at time 1607969421649
Moved to 1841, 438 at time 1607969421736
Moved to 1840, 437 at time 1607969421806
Moved to 1839, 436 at time 1607969421891
Moved to 1838, 435 at time 1607969421994
Moved to 1837, 434 at time 1607969422126
Moved to 1836, 433 at time 1607969422282
Moved to 1835, 432 at time 1607969422424
Moved to 1834, 431 at time 1607969422596
Moved to 1833, 430 at time 1607969422700
Moved to 1832, 429 at time 1607969422738
Moved to 1831, 428 at time 1607969422835
Moved to 1830, 427 at time 1607969423015
Moved to 1829, 426 at time 1607969423112
Moved to 1828, 425 at time 1607969423382
Moved to 1827, 424 at time 1607969423610
Moved to 1826, 423 at time 1607969423686
Moved to 1825, 422 at time 1607969423939
Moved to 1824, 421 at time 1607969424242
Moved to 1823, 420 at time 1607969424479
Moved to 1822, 419 at time 1607969424698
Moved to 1821, 418 at time 1607969424826
Moved to 1820, 417 at time 1607969425010
Moved to 1819, 416 at time 1607969425137
Moved to 1818, 415 at time 1607969425177
Moved to 1817, 414 at time 1607969425314
Moved to 1816, 413 at time 1607969425375
Moved to 1815, 412 at time 1607969425583
Moved to 1814, 411 at time 1607969425646
Moved to 1813, 410 at time 1607969425846
Moved to 1812, 409 at time 1607969425909
Moved to 1811, 408 at time 1607969426075
Moved to 1810, 407 at time 1607969426331
Moved to 1809, 406 at time 1607969426584
Moved to 1808, 405 at time 1607969426847
Moved to 1807, 404 at time 1607969426881
Moved to 1806, 403 at time 1607969426948
Moved to 1805, 402 at time 1607969426982
Moved to 1804, 401 at time 1607969427053
Moved to 1803, 400 at time 1607969427097
Moved to 1802, 399 at time 1607969427170
Moved to 1801, 398 at time 1607969427234
Moved to 1800, 397 at time 1607969427317
Moved to 1799, 396 at time 1607969427395
Moved to 1798, 395 at time 1607969427466
Moved to 1797, 394 at time 1607969427534
Moved to 1796, 393 at time 1607969427591
Moved to 1795, 392 at time 1607969427644
Moved to 1794, 391 at time 1607969427716
Moved to 1793, 390 at time 1607969427789
Moved to 1792, 389 at time 1607969427843
Moved to 1791, 388 at time 1607969427877
Moved to 1790, 387 at time 1607969427967
Moved to 1789, 386 at time 1607969428001
Moved to 1788, 385 at time 1607969428038
Moved to 1787, 384 at time 1607969428102
Moved to 1786, 383 at time 1607969428147
Moved to 1785, 382 at time 1607969428248
Moved to 1784, 381 at time 1607969428324
Moved to 1783, 380 at time 1607969428446
Moved to 1782, 379 at time 1607969428519
Moved to 1781, 378 at time 1607969428685
Moved to 1780, 377 at time 1607969428761
Moved to 1779, 376 at time 1607969428917
Moved to 1778, 375 at time 1607969429005
Moved to 1777, 374 at time 1607969429181
Moved to 1776, 373 at time 1607969429219
Moved to 1775, 372 at time 1607969429401
Moved to 1774, 371 at time 1607969429486
Moved to 1773, 370 at time 1607969429660
Moved to 1772, 369 at time 1607969429756
