Moved to 3329, 154 at time 1607967053546
Moved to 3328, 153 at time 1607967097431
Moved to 3327, 152 at time 1607967097739
Moved to 3326, 151 at time 1607967097948
Moved to 3325, 150 at time 1607967098126
Moved to 3324, 149 at time 1607967098327
Moved to 3323, 148 at time 1607967098512
Moved to 3322, 147 at time 1607967098765
Moved to 3321, 146 at time 1607967099099
Moved to 3320, 145 at time 1607967099738
Moved to 3319, 144 at time 1607967099864
Moved to 3318, 143 at time 1607967100241
Moved to 3317, 142 at time 1607967100579
Moved to 3316, 141 at time 1607967100707
Moved to 3315, 140 at time 1607967101066
Moved to 3314, 139 at time 1607967101342
Moved to 3313, 138 at time 1607967101749
Moved to 3312, 137 at time 1607967101810
Moved to 3311, 136 at time 1607967101894
Moved to 3310, 135 at time 1607967101945
Moved to 3309, 134 at time 1607967102074
Moved to 3308, 133 at time 1607967102142
Moved to 3307, 132 at time 1607967102229
Moved to 3306, 131 at time 1607967102573
Moved to 3305, 130 at time 1607967103106
Moved to 3304, 129 at time 1607967103365
Moved to 3303, 128 at time 1607967103490
Moved to 3302, 127 at time 1607967103662
Moved to 3301, 126 at time 1607967103800
Moved to 3300, 125 at time 1607967103948
Moved to 3299, 124 at time 1607967104168
Moved to 3298, 123 at time 1607967104205
Moved to 3297, 122 at time 1607967104589
Moved to 3296, 121 at time 1607967104971
Moved to 3295, 120 at time 1607967105039
Moved to 3294, 119 at time 1607967105531
Moved to 3293, 118 at time 1607967105741
Moved to 3292, 117 at time 1607967106027
Moved to 3291, 116 at time 1607967106082
Moved to 3290, 115 at time 1607967106496
Moved to 3289, 114 at time 1607967106531
Moved to 3288, 113 at time 1607967106565
Moved to 3287, 112 at time 1607967106604
Moved to 3286, 111 at time 1607967107080
Moved to 3285, 110 at time 1607967107293
Moved to 3284, 109 at time 1607967107587
Moved to 3283, 108 at time 1607967107697
Moved to 3282, 107 at time 1607967107846
Moved to 3281, 106 at time 1607967107994
Moved to 3280, 105 at time 1607967108115
Moved to 3279, 104 at time 1607967108242
Moved to 3278, 103 at time 1607967108365
Moved to 3277, 102 at time 1607967108399
Moved to 3276, 101 at time 1607967108550
Moved to 3275, 100 at time 1607967108585
Moved to 3163, 101 at time 1607967127709
Moved to 3162, 102 at time 1607967128134
Moved to 3161, 103 at time 1607967128552
Moved to 3160, 104 at time 1607967128897
Moved to 3159, 105 at time 1607967128977
Moved to 3158, 106 at time 1607967129266
Moved to 3157, 107 at time 1607967129319
Moved to 3156, 108 at time 1607967129568
Moved to 3155, 109 at time 1607967129644
Moved to 3154, 110 at time 1607967129932
Moved to 3153, 111 at time 1607967130045
Moved to 3152, 112 at time 1607967130079
Moved to 3151, 113 at time 1607967130288
Moved to 3150, 114 at time 1607967130322
Moved to 3149, 115 at time 1607967130356
Moved to 3148, 116 at time 1607967130754
Moved to 3147, 117 at time 1607967131092
Moved to 3146, 118 at time 1607967131488
Moved to 3145, 119 at time 1607967131805
Moved to 3144, 120 at time 1607967131843
Moved to 3143, 121 at time 1607967132185
Moved to 3142, 122 at time 1607967132568
Moved to 3141, 123 at time 1607967132914
Moved to 3140, 124 at time 1607967133309
Moved to 3139, 125 at time 1607967133654
Moved to 3138, 126 at time 1607967133692
Moved to 3137, 127 at time 1607967134036
Moved to 3136, 128 at time 1607967134252
Moved to 3135, 129 at time 1607967134325
Moved to 3134, 130 at time 1607967134455
Moved to 3133, 131 at time 1607967134526
Moved to 3132, 132 at time 1607967134630
Moved to 3131, 133 at time 1607967134687
Moved to 3130, 134 at time 1607967134774
Moved to 3129, 135 at time 1607967134840
Moved to 3128, 136 at time 1607967134942
Moved to 3127, 137 at time 1607967134997
Moved to 3126, 138 at time 1607967135031
Moved to 3125, 139 at time 1607967135142
Moved to 3124, 140 at time 1607967135186
Moved to 3123, 141 at time 1607967135221
Moved to 3122, 142 at time 1607967135273
Moved to 3121, 143 at time 1607967135376
Moved to 3120, 144 at time 1607967135436
Moved to 3119, 145 at time 1607967135532
Moved to 3118, 146 at time 1607967135599
Moved to 3117, 147 at time 1607967135688
Moved to 3116, 148 at time 1607967135757
Moved to 3115, 149 at time 1607967135856
Moved to 3114, 150 at time 1607967135974
Moved to 3113, 151 at time 1607967136103
Moved to 3112, 152 at time 1607967136218
Moved to 3111, 153 at time 1607967136271
Moved to 3110, 154 at time 1607967136363
