Moved to 1453, 5147 at time 1607969349739
Moved to 1452, 5146 at time 1607969349800
Moved to 1451, 5145 at time 1607969394714
Moved to 1450, 5144 at time 1607969394725
Moved to 1449, 5143 at time 1607969394788
Moved to 1448, 5142 at time 1607969394854
Moved to 1447, 5141 at time 1607969394903
Moved to 1446, 5140 at time 1607969394998
Moved to 1445, 5139 at time 1607969395014
Moved to 1444, 5138 at time 1607969395096
Moved to 1443, 5137 at time 1607969395288
Moved to 1442, 5136 at time 1607969395579
Moved to 1441, 5135 at time 1607969395608
Moved to 1440, 5134 at time 1607969395774
Moved to 1439, 5133 at time 1607969396001
Moved to 1438, 5132 at time 1607969396015
Moved to 1437, 5131 at time 1607969396143
Moved to 1436, 5130 at time 1607969396354
Moved to 1435, 5129 at time 1607969396421
Moved to 1434, 5128 at time 1607969396755
Moved to 1433, 5127 at time 1607969396816
Moved to 1432, 5126 at time 1607969396917
Moved to 1431, 5125 at time 1607969396939
Moved to 1430, 5124 at time 1607969397023
Moved to 1429, 5123 at time 1607969397149
Moved to 1428, 5122 at time 1607969397257
Moved to 1427, 5121 at time 1607969397272
Moved to 1426, 5120 at time 1607969397413
Moved to 1425, 5119 at time 1607969397455
Moved to 1424, 5118 at time 1607969397827
Moved to 1423, 5117 at time 1607969398022
Moved to 1422, 5116 at time 1607969398055
Moved to 1421, 5115 at time 1607969398272
Moved to 1420, 5114 at time 1607969398364
Moved to 1419, 5113 at time 1607969398592
Moved to 1418, 5112 at time 1607969398622
Moved to 1417, 5111 at time 1607969398706
Moved to 1416, 5110 at time 1607969398734
Moved to 1415, 5109 at time 1607969398903
Moved to 1414, 5108 at time 1607969398990
Moved to 1413, 5107 at time 1607969399141
Moved to 1412, 5106 at time 1607969399172
Moved to 1411, 5105 at time 1607969399236
Moved to 1410, 5104 at time 1607969399308
Moved to 1409, 5103 at time 1607969399374
Moved to 1408, 5102 at time 1607969399465
Moved to 1407, 5101 at time 1607969399533
Moved to 1406, 5100 at time 1607969399603
Moved to 1405, 5099 at time 1607969399665
Moved to 1404, 5098 at time 1607969399724
Moved to 1403, 5097 at time 1607969399816
Moved to 1402, 5096 at time 1607969399891
Moved to 1401, 5095 at time 1607969399908
Moved to 1400, 5094 at time 1607969400068
Moved to 1399, 5093 at time 1607969400081
Moved to 1398, 5092 at time 1607969400230
Moved to 1397, 5091 at time 1607969400320
Moved to 1396, 5090 at time 1607969400387
Moved to 1395, 5089 at time 1607969400498
Moved to 1394, 5088 at time 1607969400603
Moved to 1393, 5087 at time 1607969400660
Moved to 1392, 5086 at time 1607969400732
Moved to 1391, 5085 at time 1607969400771
Moved to 1390, 5084 at time 1607969400791
Moved to 1389, 5083 at time 1607969400836
Moved to 1388, 5082 at time 1607969400851
Moved to 1387, 5081 at time 1607969400915
Moved to 1386, 5080 at time 1607969400933
Moved to 1385, 5079 at time 1607969401009
Moved to 1384, 5078 at time 1607969401020
Moved to 1383, 5077 at time 1607969401062
Moved to 1382, 5076 at time 1607969401074
Moved to 1381, 5075 at time 1607969401335
Moved to 1380, 5074 at time 1607969401510
Moved to 1379, 5073 at time 1607969401790
Moved to 1378, 5072 at time 1607969401862
Moved to 1377, 5071 at time 1607969402021
Moved to 1376, 5070 at time 1607969402104
Moved to 1375, 5069 at time 1607969402326
Moved to 1374, 5068 at time 1607969402422
Moved to 1373, 5067 at time 1607969402626
Moved to 1372, 5066 at time 1607969402718
Moved to 1371, 5065 at time 1607969402902
Moved to 1370, 5064 at time 1607969403001
Moved to 1369, 5063 at time 1607969403158
Moved to 1368, 5062 at time 1607969403184
Moved to 1367, 5061 at time 1607969403239
Moved to 1366, 5060 at time 1607969403287
Moved to 1365, 5059 at time 1607969403449
Moved to 1364, 5058 at time 1607969403497
Moved to 1363, 5057 at time 1607969403675
Moved to 1362, 5056 at time 1607969403724
Moved to 1361, 5055 at time 1607969403918
Moved to 1360, 5054 at time 1607969403957
Moved to 1359, 5053 at time 1607969404257
Moved to 1358, 5052 at time 1607969404492
Moved to 1357, 5051 at time 1607969404515
Moved to 1356, 5050 at time 1607969404667
Moved to 1355, 5049 at time 1607969404697
Moved to 1354, 5048 at time 1607969404843
Moved to 1353, 5047 at time 1607969404866
Moved to 1352, 5046 at time 1607969405027
Moved to 1351, 5045 at time 1607969405059
Moved to 1350, 5044 at time 1607969405192
Moved to 1349, 5043 at time 1607969405214
Moved to 1348, 5042 at time 1607969405370
Moved to 1347, 5041 at time 1607969405389
Moved to 1346, 5040 at time 1607969405503
Moved to 1345, 5039 at time 1607969405580
Moved to 1344, 5038 at time 1607969405634
Moved to 1343, 5037 at time 1607969405722
Moved to 1342, 5036 at time 1607969405907
Moved to 1341, 5035 at time 1607969406067
Moved to 1340, 5034 at time 1607969406122
Moved to 1339, 5033 at time 1607969406177
Moved to 1338, 5032 at time 1607969406234
Moved to 1337, 5031 at time 1607969406294
Moved to 1336, 5030 at time 1607969406373
Moved to 1335, 5029 at time 1607969406436
Moved to 1334, 5028 at time 1607969406503
Moved to 1333, 5027 at time 1607969406575
Moved to 1332, 5026 at time 1607969406598
Moved to 1331, 5025 at time 1607969406630
Moved to 1330, 5024 at time 1607969406664
Moved to 1329, 5023 at time 1607969406707
Moved to 1328, 5022 at time 1607969406773
Moved to 1327, 5021 at time 1607969406831
Moved to 1326, 5020 at time 1607969406934
Moved to 1325, 5019 at time 1607969406993
Moved to 1324, 5018 at time 1607969407086
Moved to 1323, 5017 at time 1607969407173
Moved to 1322, 5016 at time 1607969407303
Moved to 1321, 5015 at time 1607969407391
Moved to 1320, 5014 at time 1607969407455
Moved to 1319, 5013 at time 1607969407545
Moved to 1318, 5012 at time 1607969407624
Moved to 1317, 5011 at time 1607969407717
Moved to 1316, 5010 at time 1607969407777
Moved to 1315, 5009 at time 1607969407860
Moved to 1314, 5008 at time 1607969407897
Moved to 1313, 5007 at time 1607969407927
Moved to 1312, 5006 at time 1607969407948
Moved to 1311, 5005 at time 1607969407987
