Moved to 361, 4912 at time 1607969349755
Moved to 360, 4911 at time 1607969394869
Moved to 359, 4910 at time 1607969394954
Moved to 358, 4909 at time 1607969395092
Moved to 357, 4908 at time 1607969395225
Moved to 356, 4907 at time 1607969395305
Moved to 355, 4906 at time 1607969395538
Moved to 354, 4905 at time 1607969395631
Moved to 353, 4904 at time 1607969395755
Moved to 352, 4903 at time 1607969396087
Moved to 351, 4902 at time 1607969396376
Moved to 350, 4901 at time 1607969396782
Moved to 349, 4900 at time 1607969396922
Moved to 348, 4899 at time 1607969397018
Moved to 347, 4898 at time 1607969397202
Moved to 346, 4897 at time 1607969397307
Moved to 345, 4896 at time 1607969397620
Moved to 344, 4895 at time 1607969397935
Moved to 343, 4894 at time 1607969398158
Moved to 342, 4893 at time 1607969398456
Moved to 341, 4892 at time 1607969398661
Moved to 340, 4891 at time 1607969398780
Moved to 339, 4890 at time 1607969398852
Moved to 338, 4889 at time 1607969399037
Moved to 337, 4888 at time 1607969399077
Moved to 336, 4887 at time 1607969399188
Moved to 335, 4886 at time 1607969399267
Moved to 334, 4885 at time 1607969399325
Moved to 333, 4884 at time 1607969399404
Moved to 332, 4883 at time 1607969399489
Moved to 331, 4882 at time 1607969399556
Moved to 330, 4881 at time 1607969399619
Moved to 329, 4880 at time 1607969399688
Moved to 328, 4879 at time 1607969399755
Moved to 327, 4878 at time 1607969399837
Moved to 326, 4877 at time 1607969399937
Moved to 325, 4876 at time 1607969399976
Moved to 324, 4875 at time 1607969400150
Moved to 323, 4874 at time 1607969400276
Moved to 322, 4873 at time 1607969400339
Moved to 321, 4872 at time 1607969400420
Moved to 320, 4871 at time 1607969400532
Moved to 319, 4870 at time 1607969400631
Moved to 318, 4869 at time 1607969400678
Moved to 317, 4868 at time 1607969400750
Moved to 316, 4867 at time 1607969400846
Moved to 315, 4866 at time 1607969400897
Moved to 314, 4865 at time 1607969401042
Moved to 313, 4864 at time 1607969401239
Moved to 312, 4863 at time 1607969401296
Moved to 311, 4862 at time 1607969401522
Moved to 310, 4861 at time 1607969401563
Moved to 309, 4860 at time 1607969401791
Moved to 308, 4859 at time 1607969401841
Moved to 307, 4858 at time 1607969402011
Moved to 306, 4857 at time 1607969402089
Moved to 305, 4856 at time 1607969402319
Moved to 304, 4855 at time 1607969402393
Moved to 303, 4854 at time 1607969402629
Moved to 302, 4853 at time 1607969402693
Moved to 301, 4852 at time 1607969402904
Moved to 300, 4851 at time 1607969402974
Moved to 299, 4850 at time 1607969403158
Moved to 298, 4849 at time 1607969403243
Moved to 297, 4848 at time 1607969403468
Moved to 296, 4847 at time 1607969403503
Moved to 295, 4846 at time 1607969403636
Moved to 294, 4845 at time 1607969403738
