Moved to 1051, 1291 at time 1607904712467
Moved to 1050, 1290 at time 1607904712720
Moved to 1049, 1289 at time 1607904712921
Moved to 1048, 1288 at time 1607904713119
Moved to 1047, 1287 at time 1607904713327
Moved to 1046, 1286 at time 1607904725532
Moved to 1045, 1285 at time 1607904725724
Moved to 1044, 1284 at time 1607904725915
Moved to 1043, 1283 at time 1607904726103
Got attacked at 1043, 1283 by Unit@c46cd7c at time 1607904750348
Moved to 1042, 1282 at time 1607904750471
Died at 1042, 1282 at time 1607904750472
