Moved to 2607, 1820 at time 1607968070276
Moved to 2606, 1819 at time 1607968144188
Moved to 2605, 1818 at time 1607968144431
Moved to 2604, 1817 at time 1607968144859
Moved to 2603, 1816 at time 1607968145060
Moved to 2602, 1815 at time 1607968145412
Moved to 2601, 1814 at time 1607968145874
Moved to 2600, 1813 at time 1607968146339
Moved to 2599, 1812 at time 1607968146556
Moved to 2598, 1811 at time 1607968146763
Moved to 2597, 1810 at time 1607968146934
Moved to 2596, 1809 at time 1607968147088
Moved to 2595, 1808 at time 1607968147311
Moved to 2594, 1807 at time 1607968147521
Moved to 2593, 1806 at time 1607968147735
Moved to 2592, 1805 at time 1607968147863
Moved to 2591, 1804 at time 1607968148033
Moved to 2590, 1803 at time 1607968148581
Moved to 2589, 1802 at time 1607968148885
Moved to 2588, 1801 at time 1607968149214
Moved to 2587, 1800 at time 1607968149513
Moved to 2586, 1799 at time 1607968149789
Moved to 2585, 1798 at time 1607968150040
Moved to 2584, 1797 at time 1607968150379
Moved to 2583, 1796 at time 1607968150629
Moved to 2582, 1795 at time 1607968150882
Moved to 2581, 1794 at time 1607968151181
Moved to 2580, 1793 at time 1607968151407
Moved to 2579, 1792 at time 1607968151689
Moved to 2578, 1791 at time 1607968152026
Moved to 2577, 1790 at time 1607968152366
Moved to 2576, 1789 at time 1607968152697
Moved to 2575, 1788 at time 1607968153021
Moved to 2574, 1787 at time 1607968153356
Moved to 2573, 1786 at time 1607968153748
Moved to 2572, 1785 at time 1607968154058
Moved to 2571, 1784 at time 1607968263905
Moved to 2570, 1783 at time 1607968264146
Moved to 2569, 1782 at time 1607968264389
Moved to 2568, 1781 at time 1607968264542
Moved to 2567, 1780 at time 1607968264835
Moved to 2566, 1779 at time 1607968265007
Moved to 2565, 1778 at time 1607968265333
Moved to 2564, 1777 at time 1607968265641
Moved to 2563, 1776 at time 1607968265941
Moved to 2562, 1775 at time 1607968266089
Moved to 2561, 1774 at time 1607968266354
Moved to 2560, 1773 at time 1607968266474
Moved to 2559, 1772 at time 1607968266608
Moved to 2558, 1771 at time 1607968266729
Moved to 2557, 1770 at time 1607968266873
Moved to 2556, 1769 at time 1607968267018
Moved to 2555, 1768 at time 1607968267180
Moved to 2554, 1767 at time 1607968267344
Moved to 2553, 1766 at time 1607968267533
Moved to 2552, 1765 at time 1607968267688
Moved to 2551, 1764 at time 1607968267789
Moved to 2550, 1763 at time 1607968267943
Moved to 2549, 1762 at time 1607968268064
Moved to 2548, 1761 at time 1607968268223
Moved to 2547, 1760 at time 1607968268338
Moved to 2546, 1759 at time 1607968268494
Moved to 2545, 1758 at time 1607968268623
Moved to 2544, 1757 at time 1607968268759
Moved to 2543, 1756 at time 1607968268871
Moved to 2542, 1755 at time 1607968268988
Moved to 2541, 1754 at time 1607968269108
Moved to 2540, 1753 at time 1607968269229
Moved to 2539, 1752 at time 1607968269391
Moved to 2538, 1751 at time 1607968269552
Moved to 2537, 1750 at time 1607968269685
Moved to 2536, 1749 at time 1607968269808
Moved to 2535, 1748 at time 1607968269969
Moved to 2534, 1747 at time 1607968270136
Moved to 2533, 1746 at time 1607968270259
Moved to 2532, 1745 at time 1607968270361
Moved to 2531, 1744 at time 1607968270502
Moved to 2530, 1743 at time 1607968270644
Moved to 2529, 1742 at time 1607968270754
