Moved to 386, 4982 at time 1607969349754
Moved to 385, 4981 at time 1607969394813
Moved to 384, 4980 at time 1607969394921
Moved to 383, 4979 at time 1607969394985
Moved to 382, 4978 at time 1607969395100
Moved to 381, 4977 at time 1607969395210
Moved to 380, 4976 at time 1607969395317
Moved to 379, 4975 at time 1607969395521
Moved to 378, 4974 at time 1607969395646
Moved to 377, 4973 at time 1607969395750
Moved to 376, 4972 at time 1607969395797
Moved to 375, 4971 at time 1607969396225
Moved to 374, 4970 at time 1607969396285
Moved to 373, 4969 at time 1607969396471
Moved to 372, 4968 at time 1607969396612
Moved to 371, 4967 at time 1607969396852
Moved to 370, 4966 at time 1607969396972
Moved to 369, 4965 at time 1607969397065
Moved to 368, 4964 at time 1607969397196
Moved to 367, 4963 at time 1607969397318
Moved to 366, 4962 at time 1607969397592
Moved to 365, 4961 at time 1607969397951
Moved to 364, 4960 at time 1607969398092
Moved to 363, 4959 at time 1607969398202
Moved to 362, 4958 at time 1607969398556
Moved to 361, 4957 at time 1607969398630
Moved to 360, 4956 at time 1607969398673
Moved to 359, 4955 at time 1607969398708
Moved to 358, 4954 at time 1607969398907
Moved to 357, 4953 at time 1607969398956
Moved to 356, 4952 at time 1607969399146
Moved to 355, 4951 at time 1607969399238
Moved to 354, 4950 at time 1607969399283
Moved to 353, 4949 at time 1607969399378
Moved to 352, 4948 at time 1607969399421
Moved to 351, 4947 at time 1607969399476
Moved to 350, 4946 at time 1607969399572
Moved to 349, 4945 at time 1607969399606
Moved to 348, 4944 at time 1607969399700
Moved to 347, 4943 at time 1607969399815
Moved to 346, 4942 at time 1607969399981
Moved to 345, 4941 at time 1607969400188
Moved to 344, 4940 at time 1607969400247
Moved to 343, 4939 at time 1607969400287
Moved to 342, 4938 at time 1607969400327
Moved to 341, 4937 at time 1607969400430
Moved to 340, 4936 at time 1607969400523
Moved to 339, 4935 at time 1607969400637
Moved to 338, 4934 at time 1607969400672
Moved to 337, 4933 at time 1607969400757
Moved to 336, 4932 at time 1607969400855
Moved to 335, 4931 at time 1607969400959
Moved to 334, 4930 at time 1607969401113
Moved to 333, 4929 at time 1607969401179
Moved to 332, 4928 at time 1607969401354
Moved to 331, 4927 at time 1607969401443
Moved to 330, 4926 at time 1607969401762
Moved to 329, 4925 at time 1607969401866
Moved to 328, 4924 at time 1607969402213
