Moved to 620, 3010 at time 1607968070254
Moved to 619, 3009 at time 1607968143827
Moved to 618, 3008 at time 1607968143946
Moved to 617, 3007 at time 1607968144079
Moved to 616, 3006 at time 1607968144149
Moved to 615, 3005 at time 1607968144210
Moved to 614, 3004 at time 1607968144271
Moved to 613, 3003 at time 1607968144343
Moved to 612, 3002 at time 1607968144443
Moved to 611, 3001 at time 1607968144534
Moved to 610, 3000 at time 1607968144672
Moved to 609, 2999 at time 1607968144786
Moved to 608, 2998 at time 1607968144941
Moved to 607, 2997 at time 1607968145006
Moved to 606, 2996 at time 1607968145210
Moved to 605, 2995 at time 1607968145431
Moved to 604, 2994 at time 1607968145767
Moved to 603, 2993 at time 1607968145946
Moved to 602, 2992 at time 1607968146213
Moved to 601, 2991 at time 1607968146495
Moved to 600, 2990 at time 1607968146814
Moved to 599, 2989 at time 1607968146850
Moved to 598, 2988 at time 1607968146912
Moved to 597, 2987 at time 1607968146964
Moved to 596, 2986 at time 1607968147023
Moved to 595, 2985 at time 1607968147061
Moved to 594, 2984 at time 1607968147130
Moved to 593, 2983 at time 1607968147207
Moved to 592, 2982 at time 1607968147262
Moved to 591, 2981 at time 1607968147332
Moved to 590, 2980 at time 1607968147413
Moved to 589, 2979 at time 1607968147607
Moved to 588, 2978 at time 1607968147707
Moved to 587, 2977 at time 1607968147846
Moved to 586, 2976 at time 1607968147943
Moved to 585, 2975 at time 1607968148007
Moved to 584, 2974 at time 1607968148161
Moved to 583, 2973 at time 1607968148252
Moved to 582, 2972 at time 1607968148531
Moved to 581, 2971 at time 1607968148595
Moved to 580, 2970 at time 1607968148733
Moved to 579, 2969 at time 1607968148896
Moved to 578, 2968 at time 1607968149065
Moved to 577, 2967 at time 1607968149201
Moved to 576, 2966 at time 1607968149325
Moved to 575, 2965 at time 1607968149380
Moved to 574, 2964 at time 1607968149513
Moved to 573, 2963 at time 1607968149566
Moved to 572, 2962 at time 1607968149706
Moved to 571, 2961 at time 1607968149757
Moved to 570, 2960 at time 1607968149791
Moved to 569, 2959 at time 1607968149857
Moved to 568, 2958 at time 1607968149966
Moved to 567, 2957 at time 1607968150025
Moved to 566, 2956 at time 1607968150060
Moved to 565, 2955 at time 1607968150137
Moved to 564, 2954 at time 1607968150209
Moved to 563, 2953 at time 1607968150374
Moved to 562, 2952 at time 1607968150457
Moved to 561, 2951 at time 1607968150582
Moved to 560, 2950 at time 1607968150756
Moved to 559, 2949 at time 1607968150916
Moved to 558, 2948 at time 1607968151119
Moved to 557, 2947 at time 1607968151290
Moved to 556, 2946 at time 1607968151457
Moved to 555, 2945 at time 1607968151625
Moved to 554, 2944 at time 1607968151768
Moved to 553, 2943 at time 1607968151840
Moved to 552, 2942 at time 1607968151877
Moved to 551, 2941 at time 1607968152007
Moved to 550, 2940 at time 1607968152056
Moved to 549, 2939 at time 1607968152168
Moved to 548, 2938 at time 1607968152217
Moved to 547, 2937 at time 1607968152336
Moved to 546, 2936 at time 1607968152390
Moved to 545, 2935 at time 1607968152513
Moved to 544, 2934 at time 1607968152710
Moved to 543, 2933 at time 1607968152842
Moved to 542, 2932 at time 1607968153043
Moved to 541, 2931 at time 1607968153166
Moved to 540, 2930 at time 1607968153376
Moved to 539, 2929 at time 1607968153512
Moved to 538, 2928 at time 1607968153566
Moved to 537, 2927 at time 1607968153708
Moved to 536, 2926 at time 1607968153759
Moved to 535, 2925 at time 1607968153891
Moved to 534, 2924 at time 1607968153932
Moved to 533, 2923 at time 1607968154033
Moved to 532, 2922 at time 1607968263662
Moved to 531, 2921 at time 1607968263779
Moved to 530, 2920 at time 1607968263882
Moved to 529, 2919 at time 1607968264050
Moved to 528, 2918 at time 1607968264184
Moved to 527, 2917 at time 1607968264234
Moved to 526, 2916 at time 1607968264367
Moved to 525, 2915 at time 1607968264417
Moved to 524, 2914 at time 1607968264575
Moved to 523, 2913 at time 1607968264637
Moved to 522, 2912 at time 1607968264808
Moved to 521, 2911 at time 1607968264867
Moved to 520, 2910 at time 1607968265045
Moved to 519, 2909 at time 1607968265306
Moved to 518, 2908 at time 1607968265491
Moved to 517, 2907 at time 1607968265723
Moved to 516, 2906 at time 1607968265926
Moved to 515, 2905 at time 1607968266168
Moved to 514, 2904 at time 1607968266347
Moved to 513, 2903 at time 1607968266448
Moved to 512, 2902 at time 1607968266538
Moved to 511, 2901 at time 1607968266609
Moved to 510, 2900 at time 1607968266705
Moved to 509, 2899 at time 1607968266770
Moved to 508, 2898 at time 1607968266889
Moved to 507, 2897 at time 1607968266923
Moved to 506, 2896 at time 1607968266958
Moved to 505, 2895 at time 1607968267003
Moved to 504, 2894 at time 1607968267096
Moved to 503, 2893 at time 1607968267167
Moved to 502, 2892 at time 1607968267269
Moved to 501, 2891 at time 1607968267324
Moved to 500, 2890 at time 1607968267358
